source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1985,American Association,abrego,ABRJ0184,Abrego,Johnny,,Iowa,,,,,
palmer,1985,American Association,agosto,AGOJ0185,Agosto,Juan,,Buffalo,,,,,
minoraverages/emilbb,1985,American Association,alou,M90052,Alou,Felipe,,Indianapolis,,,,,
palmer,1985,American Association,anderson-okc,ANDJ0384,Anderson,Jim,,Oklahoma City,,,,,
palmer,1985,American Association,anderson-lou,ANDM0184,Anderson,Mike,,Louisville,,,,,
palmer,1985,American Association,ayer,AYEJ0284,Ayer,Jack,,Louisville,,,,,
palmer,1985,American Association,baker-nvl,BAKD0184,Baker,Doug,,Nashville,,,,,
palmer,1985,American Association,baker.d-ind,BAKD0284,Baker,Derrell,,Indianapolis,,,,,
palmer,1985,American Association,baker-oma,BAKK0284,Baker,Kenny,,Omaha,,,,,
palmer,1985,American Association,baker.s-ind,BAKS0184,Baker,Steve,,Indianapolis,,,,,
palmer,1985,American Association,baller,BALJ0484,Baller,Jay,,Iowa,,,,,
palmer,1985,American Association,bargar,BARG0584,Bargar,Greg,,Indianapolis,,,,,
palmer,1985,American Association,barnes-iow,BARR0384,Barnes,Rich,,Iowa,,,,,
palmer,1985,American Association,barnes-den+ind,BARW0184,Barnes,Skeeter,,Denver,,,,,
palmer,1985,American Association,barnes-den+ind,BARW0184,Barnes,Skeeter,,Indianapolis,,,,,
palmer,1985,American Association,barrera,BARN0185,Barrera,Nelson,,Buffalo,,,,,
palmer,1985,American Association,barrett,BART0184,Barrett,Tim,,Indianapolis,,,,,
palmer,1985,American Association,beard,BEAD0184,Beard,Dave,,Iowa,,,,,
palmer,1985,American Association,bergman,BERD0185,Bergman,Dave,,Nashville,,,,,
palmer,1985,American Association,bernstine,BERN0184,Bernstine,Pookie,,Iowa,,,,,
palmer,1985,American Association,bilardello,BILD0184,Bilardello,Dann,,Denver,,,,,
palmer,1985,American Association,bjorkman,BJOG0184,Bjorkman,George,,Indianapolis,,,,,
palmer,1985,American Association,boever,BOEJ0184,Boever,Joe,,Louisville,,,,,
palmer,1985,American Association,boggs,BOGT0184,Boggs,Tommy,,Oklahoma City,,,,,
minoraverages/emilbb,1985,American Association,boles,M90047,Boles,John,,Buffalo,,,,,
palmer,1985,American Association,boston,BOSD0184,Boston,Daryl,,Buffalo,,,,,
palmer,1985,American Association,botelho,BOTD0184,Botelho,Derek,,Iowa,,,,,
palmer,1985,American Association,breining,BREF0185,Breining,Fred,,Indianapolis,,,,,
palmer,1985,American Association,breining,BREF0185,Breining,Fred,,Nashville,,,,,
palmer,1985,American Association,brooks,BROF0284,Brooks,Trey,,Iowa,,,,,
palmer,1985,American Association,brower,BROR0184,Brower,Bob,,Oklahoma City,,,,,
palmer,1985,American Association,brown-nvl,BROD0285,Brown,Darrell,,Nashville,,,,,
palmer,1985,American Association,brown-ind,BROS0384,Brown,Steve,,Indianapolis,,,,,
palmer,1985,American Association,brummer,BRUG0184,Brummer,Glenn,,Oklahoma City,,,,,
palmer,1985,American Association,brunenkant,BRUB0184,Brunenkant,Barry,,Oklahoma City,,,,,
palmer,1985,American Association,buchanan,BUCR0184,Buchanan,Bob,,Denver,,,,,
palmer,1985,American Association,buechele,BUES0184,Buechele,Steve,,Oklahoma City,,,,,
palmer,1985,American Association,burroughs,BURD0384,Burroughs,Darren,,Denver,,,,,
palmer,1985,American Association,butera,BUTS0184,Butera,Sal,,Indianapolis,,,,,
palmer,1985,American Association,canady,CANC0384,Canady,Chuckie,,Oklahoma City,,,,,
palmer,1985,American Association,candaele,CANC0184,Candaele,Casey,,Indianapolis,,,,,
palmer,1985,American Association,cangelosi,CANJ0284,Cangelosi,John,,Buffalo,,,,,
palmer,1985,American Association,capra,CAPN0184,Capra,Nick,,Oklahoma City,,,,,
palmer,1985,American Association,cary,CARC0384,Cary,Chuck,,Nashville,,,,,
palmer,1985,American Association,castillo,CASA0185,Castillo,Tony,,Iowa,,,,,
palmer,1985,American Association,castro,CASJ0384,Castro,Jose,,Buffalo,,,,,
palmer,1985,American Association,cates,CATT0184,Cates,Tim,,Indianapolis,,,,,
palmer,1985,American Association,chavez,CHAP0184,Chavez,Pedro,,Nashville,,,,,
palmer,1985,American Association,christmas,CHRS0184,Christmas,Steve,,Buffalo,,,,,
palmer,1985,American Association,clements,CLED0184,Clements,Dave,,Louisville,,,,,
palmer,1985,American Association,cole,COLM0184,Cole,Mike,,Omaha,,,,,
palmer,1985,American Association,coleman,COLV0184,Coleman,Vince,,Louisville,,,,,
palmer,1985,American Association,cone,COND0184,Cone,David,,Omaha,,,,,
palmer,1985,American Association,conner,CONJ0284,Conner,Jeff,,Nashville,,,,,
palmer,1985,American Association,cook-okc,COOG0284,Cook,Glen,,Oklahoma City,,,,,
palmer,1985,American Association,cook-ind,COOK0284,Cook,Kerry,,Indianapolis,,,,,
minoraverages/emilbb,1985,American Association,cox,M90094,Cox,Larry,,Iowa,,,,,
palmer,1985,American Association,cruz,CRUV0184,Cruz,Victor,,Nashville,,,,,
palmer,1985,American Association,cutshall,CUTW0184,Cutshall,William,,Indianapolis,,,,,
palmer,1985,American Association,daniels,DANK0184,Daniels,Kal,,Denver,,,,,
palmer,1985,American Association,darkis,DARW0184,Darkis,Willie,,Oklahoma City,,,,,
palmer,1985,American Association,davis-den,DAVE0184,Davis,Eric,,Denver,,,,,
palmer,1985,American Association,davis-buf,DAVJ0484,Davis,Joel,,Buffalo,,,,,
palmer,1985,American Association,davis-oma,DAVW0184,Davis,Butch,,Omaha,,,,,
palmer,1985,American Association,dayett,DAYB0184,Dayett,Brian,,Iowa,,,,,
palmer,1985,American Association,desa,DESJ0284,DeSa,Joe,,Buffalo,,,,,
palmer,1985,American Association,denman,DENB0284,Denman,Brian,,Nashville,,,,,
palmer,1985,American Association,dopson,DOPJ0184,Dopson,John,,Indianapolis,,,,,
palmer,1985,American Association,dunbar,DUNT0184,Dunbar,Tom,,Oklahoma City,,,,,
palmer,1985,American Association,dunston,DUNS0184,Dunston,Shawon,,Iowa,,,,,
minoraverages/emilbb,1985,American Association,dusan,M90071,Dusan,Gene,,Denver,,,,,
palmer,1985,American Association,earl,EARW0184,Earl,Scott,,Nashville,,,,,
palmer,1985,American Association,earley,EARW0284,Earley,Bill,,Oklahoma City,,,,,
palmer,1985,American Association,engel,ENGS0184,Engel,Steve,,Iowa,,,,,
palmer,1985,American Association,epple,EPPT0184,Epple,Tom,,Louisville,,,,,
palmer,1985,American Association,fallon,FALR0284,Fallon,Bob,,Buffalo,,,,,
palmer,1985,American Association,farr,FARS0184,Farr,Steve,,Omaha,,,,,
palmer,1985,American Association,ferreira,FERA0184,Ferreira,Tony,,Omaha,,,,,
palmer,1985,American Association,fireovid,FIRS0184,Fireovid,Steve,,Buffalo,,,,,
palmer,1985,American Association,foley,FOLM0185,Foley,Marv,,Buffalo,,,,,
palmer,1985,American Association,ford,FORC0184,Ford,Curt,,Louisville,,,,,
palmer,1985,American Association,fossas,FOSE0184,Fossas,Tony,,Oklahoma City,,,,,
minoraverages/emilbb,1985,American Association,fregosi,M90018,Fregosi,Jim,,Louisville,,,,,
palmer,1985,American Association,frobel,FROD0185,Frobel,Doug,,Indianapolis,,,,,
palmer,1985,American Association,fuentes,FUEM0184,Fuentes,Mike,,Indianapolis,,,,,
palmer,1985,American Association,galarraga,GALA0184,Galarraga,Andres,,Indianapolis,,,,,
palmer,1985,American Association,garcia,GARL0184,Garcia,Leo,,Denver,,,,,
palmer,1985,American Association,geren,GERR0284,Geren,Bob,,Louisville,,,,,
palmer,1985,American Association,gilbert,GILM0484,Gilbert,Mark,,Buffalo,,,,,
palmer,1985,American Association,gillaspie,GILM0384,Gillaspie,Mark,,Iowa,,,,,
palmer,1985,American Association,gleaton,GLEJ0284,Gleaton,Jerry Don,,Buffalo,,,,,
palmer,1985,American Association,glynn.e,GLYE0184,Glynn,Ed,,Indianapolis,,,,,
palmer,1985,American Association,glynn.g,GLYE0284,Glynn,Gene,,Indianapolis,,,,,
palmer,1985,American Association,gonzales,GONR0284,Gonzales,Rene,,Indianapolis,,,,,
palmer,1985,American Association,gonzalez,GONO0184,Gonzalez,Orlando,,Denver,,,,,
palmer,1985,American Association,grant,GRAT0384,Grant,Tom,,Iowa,,,,,
palmer,1985,American Association,grapenthin,GRAR0384,Grapenthin,Rick,,Indianapolis,,,,,
palmer,1985,American Association,griffin,GRIM0184,Griffin,Mike,,Omaha,,,,,
palmer,1985,American Association,groves,GROL0184,Groves,Larry,,Indianapolis,,,,,
palmer,1985,American Association,gulden,GULB0185,Gulden,Brad,,Denver,,,,,
palmer,1985,American Association,gumpert,GUMD0184,Gumpert,Dave,,Iowa,,,,,
palmer,1985,American Association,gura,GURL0185,Gura,Larry,,Iowa,,,,,
palmer,1985,American Association,guzman,GUZJ0184,Guzman,Jose,,Oklahoma City,,,,,
palmer,1985,American Association,hagen,HAGK0184,Hagen,Kevin,,Louisville,,,,,
palmer,1985,American Association,hallgren,HALT0184,Hallgren,Tim,,Oklahoma City,,,,,
palmer,1985,American Association,hansen,HANR0284,Hansen,Roger,,Omaha,,,,,
palmer,1985,American Association,hardy,HARJ0484,Hardy,Jack,,Buffalo,,,,,
palmer,1985,American Association,hargesheimer,HARA0384,Hargesheimer,Alan,,Omaha,,,,,
palmer,1985,American Association,harris,HARJ0284,Harris,John,,Nashville,,,,,
palmer,1985,American Association,hassler,HASA0184,Hassler,Andy,,Louisville,,,,,
palmer,1985,American Association,hatcher,HATW0184,Hatcher,Billy,,Iowa,,,,,
palmer,1985,American Association,hayes-lou,HAYB0185,Hayes,Ben,,Louisville,,,,,
palmer,1985,American Association,hayes-iow,HAYW0184,Hayes,Bill,,Iowa,,,,,
palmer,1985,American Association,hegman,HEGR0184,Hegman,Bob,,Omaha,,,,,
palmer,1985,American Association,heinkel,HEID0184,Heinkel,Don,,Nashville,,,,,
palmer,1985,American Association,hertzler,HERP0284,Hertzler,Paul,,Indianapolis,,,,,
palmer,1985,American Association,hickey,HICJ0284,Hickey,Jim,,Buffalo,,,,,
palmer,1985,American Association,hoeksema,HOED0184,Hoeksema,Dave,,Indianapolis,,,,,
palmer,1985,American Association,hoffman,HOFG0184,Hoffman,Guy,,Iowa,,,,,
palmer,1985,American Association,holman,HOLR0184,Holman,Scott,,Iowa,,,,,
palmer,1985,American Association,hostetler,HOSD0184,Hostetler,Dave,,Indianapolis,,,,,
