source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1985,California League,alarid,ALAD0185,Alarid,Dave,,Bakersfield,,,,,
palmer,1985,California League,alexander,ALET0184,Alexander,Tommy,,Fresno,,,,,
palmer,1985,California League,alexander,ALET0184,Alexander,Tommy,,Reno,,,,,
palmer,1985,California League,alfonso,ALFA0185,Alfonso,Tony,,Redwood,,,,,
palmer,1985,California League,allen-sj+sto,ALLJ0284,Allen,Jim,,San Jose,,,,,
palmer,1985,California League,allen-sj+sto,ALLJ0284,Allen,Jim,,Stockton,,,,,
palmer,1985,California League,allen-fre,ALLW0184,Allen,Dave,,Fresno,,,,,
palmer,1985,California League,alvarez,ALVC0184,Alvarez,Carmelo,,Bakersfield,,,,,
palmer,1985,California League,amaya,AMAB0184,Amaya,Ben,,Salinas,,,,,
palmer,1985,California League,anderson-bak,ANDD0184,Anderson,Dave,,Bakersfield,,,,,
palmer,1985,California League,anderson-red,ANDK0284,Anderson,Kent,,Redwood,,,,,
palmer,1985,California League,antonelli,ANTJ0184,Antonelli,John,,Stockton,,,,,
palmer,1985,California League,arnold,ARNT0285,Arnold,Tim,,Redwood,,,,,
palmer,1985,California League,austin,AUST0184,Austin,Terry,,Reno,,,,,
palmer,1985,California League,balsley,BALD0184,Balsley,Darren,,Modesto,,,,,
palmer,1985,California League,barnhouse,BARS0384,Barnhouse,Scott,,Reno,,,,,
palmer,1985,California League,barry,BARE0284,Barry,Eric,,Stockton,,,,,
palmer,1985,California League,barton.g,BARG0184,Barton,Greg,,San Jose,,,,,
palmer,1985,California League,barton.s,BARS0584,Barton,Shawn,,San Jose,,,,,
palmer,1985,California League,bates,BATW0185,Bates,Billy,,Stockton,,,,,
palmer,1985,California League,bauer,BAUM0184,Bauer,Mark,,Modesto,,,,,
palmer,1985,California League,beall,BEAP0184,Beall,Pete,,Redwood,,,,,
palmer,1985,California League,bell-vis,BELJ0184,Bell,Jay,,Visalia,,,,,
palmer,1985,California League,bell-sal,BELT0284,Bell,Terry,,Salinas,,,,,
palmer,1985,California League,benitez,BENM0184,Benitez,Manuel,,Bakersfield,,,,,
palmer,1985,California League,beringhele,BERV0184,Beringhele,Vince,,Bakersfield,,,,,
palmer,1985,California League,bernardo,BERR0185,Bernardo,Bob,,Salinas,,,,,
palmer,1985,California League,bierley,BIEB0185,Bierley,Brad,,Visalia,,,,,
palmer,1985,California League,boyd,BOYM0184,Boyd,Mark,,Bakersfield,,,,,
palmer,1985,California League,bradley,BRAP0184,Bradley,Paul,,Modesto,,,,,
palmer,1985,California League,brady,BRAB0184,Brady,Brian,,Redwood,,,,,
palmer,1985,California League,brantley,BRAJ0185,Brantley,Jeff,,Fresno,,,,,
palmer,1985,California League,brown-bak,BROJ0284,Brown,Jeff,,Bakersfield,,,,,
palmer,1985,California League,brown-sj,BROW0184,Brown,Waymon,,San Jose,,,,,
palmer,1985,California League,bruno,BRUJ0285,Bruno,Joe,,Stockton,,,,,
palmer,1985,California League,bruzik,BRUR0184,Bruzik,Bob,,Salinas,,,,,
palmer,1985,California League,bryant-sj+sto,BRYJ0284,Bryant,John,,San Jose,,,,,
palmer,1985,California League,bryant-sj+sto,BRYJ0284,Bryant,John,,Stockton,,,,,
palmer,1985,California League,bryant-sal,BRYJ0384,Bryant,Jim,,Salinas,,,,,
palmer,1985,California League,buchanon,BUCB0184,Buchanon,Bobby,,Redwood,,,,,
palmer,1985,California League,budke,BUDT0184,Budke,Todd,,Visalia,,,,,
palmer,1985,California League,burkett,BURJ0284,Burkett,John,,Fresno,,,,,
palmer,1985,California League,buss,BUSS0184,Buss,Scott,,Salinas,,,,,
palmer,1985,California League,cabrera,CABA0184,Cabrera,Antonio,,Modesto,,,,,
palmer,1985,California League,cadaret,CADG0184,Cadaret,Greg,,Modesto,,,,,
palmer,1985,California League,calley,CALR0184,Calley,Bob,,Visalia,,,,,
palmer,1985,California League,calvert,CALK0184,Calvert,Chris,,Visalia,,,,,
palmer,1985,California League,campbell-sal,CAMM0185,Campbell,Mike,,Salinas,,,,,
palmer,1985,California League,campbell-red,CAMM0284,Campbell,Mike,,Redwood,,,,,
palmer,1985,California League,candelaria,CANA0184,Candelaria,Al,,Fresno,,,,,
palmer,1985,California League,cannon,CANS0184,Cannon,Scott,,Redwood,,,,,
palmer,1985,California League,carlson,CARJ0184,Carlson,John,,Reno,,,,,
palmer,1985,California League,carlucci,CARD0184,Carlucci,Dave,,Bakersfield,,,,,
palmer,1985,California League,carter,CARR0384,Carter,Richie,,Redwood,,,,,
palmer,1985,California League,casey,CAST0184,Casey,Tim,,Stockton,,,,,
palmer,1985,California League,cedeno,CEDV0184,Cedeno,Vinicio,,Redwood,,,,,
palmer,1985,California League,chadwick,CHAR0384,Chadwick,Ray,,Redwood,,,,,
palmer,1985,California League,chapman,CHAC0184,Chapman,Chris,,Bakersfield,,,,,
palmer,1985,California League,childers,CHIJ0184,Childers,Jeff,,Reno,,,,,
palmer,1985,California League,christ,CHRM0184,Christ,Mike,,Salinas,,,,,
palmer,1985,California League,ciardi,CIAM0184,Ciardi,Mark,,Stockton,,,,,
palmer,1985,California League,cipres,CIPM0184,Cipres,Mark,,Redwood,,,,,
palmer,1985,California League,clark-sal,CLAD0184,Clark,Dan,,Salinas,,,,,
palmer,1985,California League,clark-fre,CLAW0185,Clark,Will,,Fresno,,,,,
palmer,1985,California League,cobbs,COBT0184,Cobbs,Todd,,Bakersfield,,,,,
palmer,1985,California League,colton,COLB0184,Colton,Brad,,Salinas,,,,,
palmer,1985,California League,copeland,COPT0184,Copeland,Tom,,Visalia,,,,,
palmer,1985,California League,corbell,CORC0284,Corbell,Charlie,,Fresno,,,,,
palmer,1985,California League,corbett,CORS0184,Corbett,Sherman,,Redwood,,,,,
palmer,1985,California League,coughlon,COUK0184,Coughlon,Kevin,,Modesto,,,,,
palmer,1985,California League,cozzolino,COZP0184,Cozzolino,Paul,,Redwood,,,,,
palmer,1985,California League,crabtree,CRAG0184,Crabtree,Gary,,Salinas,,,,,
palmer,1985,California League,crews,CRES0184,Crews,Tim,,Stockton,,,,,
palmer,1985,California League,cucjen,CUCR0185,Cucjen,Romy,,Fresno,,,,,
palmer,1985,California League,culberson,CULC0184,Culberson,Charles,,Fresno,,,,,
palmer,1985,California League,debutch,DEBM0184,DeButch,Mike,,Reno,,,,,
palmer,1985,California League,dechavez,DECO0184,Dechavez,Oscar,,Modesto,,,,,
palmer,1985,California League,delzer,DELE0184,Delzer,Ed,,Redwood,,,,,
palmer,1985,California League,diceglio,DICT0184,Diceglio,Tom,,Visalia,,,,,
palmer,1985,California League,dillard,DILD0384,Dillard,Dave,,Reno,,,,,
palmer,1985,California League,dominguez,DOMJ0184,Dominguez,Jose,,Visalia,,,,,
palmer,1985,California League,doran,DORM0284,Doran,Mark,,Redwood,,,,,
palmer,1985,California League,duggan,DUGT0184,Duggan,Tom,,Salinas,,,,,
palmer,1985,California League,duncan,DUNJ0184,Duncan,John,,Salinas,,,,,
palmer,1985,California League,dunlop,DUND0284,Dunlop,Dave,,Reno,,,,,
palmer,1985,California League,dunton,DUNK0185,Dunton,Kevin,,San Jose,,,,,
palmer,1985,California League,edwards,EDWJ0184,Edwards,Jeff,,Bakersfield,,,,,
palmer,1985,California League,eppard,EPPJ0184,Eppard,Jim,,Modesto,,,,,
palmer,1985,California League,escobar,ESCA0184,Escobar,Angel,,Fresno,,,,,
palmer,1985,California League,eurton,EURJ0185,Eurton,James,,San Jose,,,,,
palmer,1985,California League,evans,EVAG0184,Evans,Gary,,Stockton,,,,,
palmer,1985,California League,falkner,FALB0184,Falkner,Belgee,,San Jose,,,,,
palmer,1985,California League,farmar,FARD0184,Farmar,Damon,,Modesto,,,,,
palmer,1985,California League,ferran,FERG0284,Ferran,George,,San Jose,,,,,
palmer,1985,California League,ferraro,FERC0185,Ferraro,Carl,,Reno,,,,,
palmer,1985,California League,figueroa,FIGV0184,Figueroa,Vic,,Modesto,,,,,
palmer,1985,California League,fingers,FINR0184,Fingers,Bob,,Stockton,,,,,
palmer,1985,California League,finley,FINB0184,Finley,Brian,,Stockton,,,,,
palmer,1985,California League,flores,FLOR0184,Flores,Rich,,Bakersfield,,,,,
palmer,1985,California League,foley,FOLR0184,Foley,Rick,,San Jose,,,,,
palmer,1985,California League,forbes,FORT0184,Forbes,Terry,,Reno,,,,,
palmer,1985,California League,forgione,FORC0284,Forgione,Chris,,Visalia,,,,,
palmer,1985,California League,freeman,FREL0184,Freeman,La Vel,,Stockton,,,,,
palmer,1985,California League,fulmer,FULM0184,Fulmer,Mike,,Modesto,,,,,
palmer,1985,California League,gallego,GALM0184,Gallego,Mike,,Modesto,,,,,
palmer,1985,California League,gallo,GALB0284,Gallo,Ben,,Redwood,,,,,
palmer,1985,California League,galloway,GALT0184,Galloway,Troy,,Visalia,,,,,
minoraverages/emilbb,1985,California League,gamboa,M90856,Gamboa,Tom,,Stockton,,,,,
palmer,1985,California League,garner,GARM0184,Garner,Mike,,Bakersfield,,,,,
palmer,1985,California League,garrett,GARE0184,Garrett,Eric,,Modesto,,,,,
palmer,1985,California League,gatewood,GATH0184,Gatewood,Henry,,Bakersfield,,,,,
palmer,1985,California League,gentle,GENM0184,Gentle,Mike,,Bakersfield,,,,,
palmer,1985,California League,gibree,GIBR0184,Gibree,Bob,,Salinas,,,,,
palmer,1985,California League,gilbert,GILG0184,Gilbert,Greg,,Fresno,,,,,
palmer,1985,California League,gildehaus,GILM0284,Gildehaus,Mike,,Reno,,,,,
