source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1959TSN,1958,Northwest League,acosta,B00013,Acosta,Octavio,0,Tri-City,,B16
1959TSN,1958,Northwest League,acosta,F21163,Acosta,,0,Tri-City,,p16
1959TSN,1958,Northwest League,acosta,P10019,Acosta,,0,Tri-City,,P16p
1959TSN,1958,Northwest League,agosta,B00021,Agosta,Thomas,0,Eugene,,B59
1959TSN,1958,Northwest League,agosta,F20190,Agosta,,0,Eugene,,2b36
1959TSN,1958,Northwest League,agosta,F20594,Agosta,,0,Eugene,,of28
1959TSN,1958,Northwest League,aiken,B01658,Aiken,Ronald,1,Yakima,,B2
1959TSN,1958,Northwest League,aiken,B01658,Aiken,Ronald,2,Salem,,B2
1959TSN,1958,Northwest League,aiken,B01658,Aiken,Ronald,T,,,B4
1959TSN,1958,Northwest League,aiken,P10687,Aiken,,1,Yakima,,P2p
1959TSN,1958,Northwest League,aiken,P10687,Aiken,,2,Salem,,P2p
1959TSN,1958,Northwest League,aiken,P10687,Aiken,,T,,,P4p
1959TSN,1958,Northwest League,alderman,B01595,Alderman,Arlen,0,Lewiston,,B6
1959TSN,1958,Northwest League,alderman,P10640,Alderman,,0,Lewiston,,P6p
1959TSN,1958,Northwest League,aldridge,B00037,Aldridge,Evert,0,Salem,,B42
1959TSN,1958,Northwest League,aldridge,F21577,Aldridge,,0,Salem,,p41
1959TSN,1958,Northwest League,aldridge,P10024,Aldridge,,0,Salem,,P41p
1959TSN,1958,Northwest League,anderson,B00045,Anderson,Herbert,1,Salem,,B72
1959TSN,1958,Northwest League,anderson,B00045,Anderson,Herbert,2,Yakima,,B50
1959TSN,1958,Northwest League,anderson,B00045,Anderson,Herbert,T,,,B122
1959TSN,1958,Northwest League,anderson,F20067,Anderson,,1,Salem,,1b
1959TSN,1958,Northwest League,anderson,F20067,Anderson,,2,Yakima,,1b
1959TSN,1958,Northwest League,anderson,F20067,Anderson,,T,,,1b122
1959TSN,1958,Northwest League,anthony,B00059,Anthony,P. Peter,0,Salem,,B108
1959TSN,1958,Northwest League,anthony,F20375,Anthony,,0,Salem,,3b40
1959TSN,1958,Northwest League,anthony,F20560,Anthony,,0,Salem,,ss10
1959TSN,1958,Northwest League,anthony,F20810,Anthony,,0,Salem,,of59
1959TSN,1958,Northwest League,augustoni,B00068,Augustoni,William,0,Yakima,,B25
1959TSN,1958,Northwest League,augustoni,F21362,Augustoni,,0,Yakima,,p21
1959TSN,1958,Northwest League,augustoni,P10035,Augustoni,,0,Yakima,,P21p
1959TSN,1958,Northwest League,azcue,B00076,Azcue,J. Joaquin,0,Wenatchee,,B84
1959TSN,1958,Northwest League,azcue,F21092,Azcue,,0,Wenatchee,,c83
1959TSN,1958,Northwest League,bailey,B00084,Bailey,Kenneth,0,Eugene,,B30
1959TSN,1958,Northwest League,bailey,F21502,Bailey,,0,Eugene,,p29
1959TSN,1958,Northwest League,bailey,P10043,Bailey,,0,Eugene,,P29p
1959TSN,1958,Northwest League,balcom,B00092,Balcom,William,0,Lewiston,,B11
1959TSN,1958,Northwest League,balcom,F20612,Balcom,,0,Lewiston,,of11
1959TSN,1958,Northwest League,barton,B01848,Barton,Aaron,0,Yakima,,B4
1959TSN,1958,Northwest League,barton,P10901,Barton,,0,Yakima,,P4p
1959TSN,1958,Northwest League,bauer,B00101,Bauer,Calix,0,Salem,,B126
1959TSN,1958,Northwest League,bauer,F20166,Bauer,,0,Salem,,2b36
1959TSN,1958,Northwest League,bauer,F20316,Bauer,,0,Salem,,3b89
1959TSN,1958,Northwest League,beene,B00117,Beene,Charles,0,Yakima,,B10
1959TSN,1958,Northwest League,beene,F21207,Beene,,0,Yakima,,p10
1959TSN,1958,Northwest League,beene,P10056,Beene,,0,Yakima,,P10p
1959TSN,1958,Northwest League,bivens,B00125,Bivens,Henry,0,Wenatchee,,B131
1959TSN,1958,Northwest League,bivens,F20350,Bivens,,0,Wenatchee,,3b78
1959TSN,1958,Northwest League,bivens,F20539,Bivens,,0,Wenatchee,,ss52
1959TSN,1958,Northwest League,boullon,B00130,Boullon,Luis,0,Wenatchee,,B26
1959TSN,1958,Northwest League,boullon,F20997,Boullon,,0,Wenatchee,,c20
1959TSN,1958,Northwest League,brem,B00149,Brem,Bailey,0,Eugene,,B30
1959TSN,1958,Northwest League,brem,F21370,Brem,,0,Eugene,,p28
1959TSN,1958,Northwest League,brem,P10062,Brem,,0,Eugene,,P28p
1959TSN,1958,Northwest League,brown,B01857,Brown,Benjamin,0,Yakima,,B5
1959TSN,1958,Northwest League,burke,B00158,Burke,Terry,0,Lewiston,,B23
1959TSN,1958,Northwest League,burke,F20254,Burke,,0,Lewiston,,2b21
1959TSN,1958,Northwest League,cammel,B01722,Cammel,James,0,Tri-City,,B1
1959TSN,1958,Northwest League,cammel,P10767,Cammel,,0,Tri-City,,P1p
1959TSN,1958,Northwest League,campbell,B00163,Campbell,Albert,0,Wenatchee,,B24
1959TSN,1958,Northwest League,campbell,F21528,Campbell,,0,Wenatchee,,p19
1959TSN,1958,Northwest League,campbell,P10070,Campbell,,0,Wenatchee,,P19p
1959TSN,1958,Northwest League,carlon,B00174,Carlon,F. Ronald,0,Lewiston,,B15
1959TSN,1958,Northwest League,carmichael,B00182,Carmichael,Garth,0,Salem,,B13
1959TSN,1958,Northwest League,carmichael,P10698,Carmichael,,0,Salem,,P8p
1959TSN,1958,Northwest League,cigar,B00196,Cigar,Morris,0,Tri-City,,B13
1959TSN,1958,Northwest League,cleboski,B00207,Cleboski,J. Robert,0,Yakima,,B49
1959TSN,1958,Northwest League,cleboski,F21149,Cleboski,,0,Yakima,,p48
1959TSN,1958,Northwest League,cleboski,P10081,Cleboski,,0,Yakima,,P48p
1959TSN,1958,Northwest League,clift,B00210,Clift,Harlond,0,Yakima,,B13
1959TSN,1958,Northwest League,clift,F21229,Clift,,0,Yakima,,p12
1959TSN,1958,Northwest League,clift,P10917,Clift,,0,Yakima,,P12p
1959TSN,1958,Northwest League,cofone,B01804,Cofone,Francis,0,Wenatchee,,B4
1959TSN,1958,Northwest League,colombo,B00229,Colombo,Angelo,0,Yakima,,B116
1959TSN,1958,Northwest League,colombo,F20265,Colombo,,0,Yakima,,2b23
1959TSN,1958,Northwest League,colombo,F20303,Colombo,,0,Yakima,,3b86
1959TSN,1958,Northwest League,colombo,P10925,Colombo,,0,Yakima,,P2p
1959TSN,1958,Northwest League,condron,B00232,Condron,Ronald,0,Eugene,,B117
1959TSN,1958,Northwest League,condron,F20648,Condron,,0,Eugene,,of109
1959TSN,1958,Northwest League,conton,B00241,Conton,Alfredo,0,Salem,,B29
1959TSN,1958,Northwest League,conton,F20919,Conton,,0,Salem,,of27
1959TSN,1958,Northwest League,cooke,B00255,Cooke,E. Eugene,0,Tri-City,,B18
1959TSN,1958,Northwest League,cooke,F20924,Cooke,,0,Tri-City,,of15
1959TSN,1958,Northwest League,davidson,B00264,Davidson,Charlie,0,Lewiston,,B19
1959TSN,1958,Northwest League,davidson,F21515,Davidson,,0,Lewiston,,p16
1959TSN,1958,Northwest League,davidson,P10097,Davidson,,0,Lewiston,,P16p
1959TSN,1958,Northwest League,davis-yak,B00278,Davis,Lonnie,0,Yakima,,B25
1959TSN,1958,Northwest League,davis-wen,B01812,Davis,Gerald,0,Wenatchee,,B9
1959TSN,1958,Northwest League,davis-yak,F20131,Davis,,0,Yakima,,2b11
1959TSN,1958,Northwest League,davis-yak,F20474,Davis,,0,Yakima,,ss14
1959TSN,1958,Northwest League,davis-wen,P10100,Davis,G.,0,Wenatchee,,P8p
1959TSN,1958,Northwest League,dobrino,B00286,Dobrino,Donald,0,Tri-City,,B33
1959TSN,1958,Northwest League,dobrino,F21475,Dobrino,,0,Tri-City,,p25
1959TSN,1958,Northwest League,dobrino,P10113,Dobrino,,0,Tri-City,,P25p
1959TSN,1958,Northwest League,doering,B01861,Doering,George,0,Yakima,,B4
1959TSN,1958,Northwest League,doering,P10930,Doering,,0,Yakima,,P4p
1959TSN,1958,Northwest League,domenichelli,B00293,Domenichelli,Ernest,0,Eugene,,B21
1959TSN,1958,Northwest League,domenichelli,F21427,Domenichelli,,0,Eugene,,p19
1959TSN,1958,Northwest League,domenichelli,P10121,Domenichelli,,0,Eugene,,P19p
1959TSN,1958,Northwest League,donnelly,B00308,Donnelly,Richard,0,Yakima,,B44
1959TSN,1958,Northwest League,donnelly,F21609,Donnelly,,0,Yakima,,p44
1959TSN,1958,Northwest League,donnelly,P10137,Donnelly,,0,Yakima,,P44p
1959TSN,1958,Northwest League,douglas,B01873,Douglas,Jesse,0,Yakima,,B9
1959TSN,1958,Northwest League,drake,B00319,Drake,Reinaldo,0,Yakima,,B42
1959TSN,1958,Northwest League,drake,F20721,Drake,,0,Yakima,,of36
1959TSN,1958,Northwest League,drake,P10949,Drake,,0,Yakima,,P1p
1959TSN,1958,Northwest League,drotar,B00324,Drotar,Joseph,0,Tri-City,,B34
1959TSN,1958,Northwest League,drotar,F21232,Drotar,,0,Tri-City,,p34
1959TSN,1958,Northwest League,drotar,P10145,Drotar,,0,Tri-City,,P34p
1959TSN,1958,Northwest League,drummond,B00335,Drummond,Charles,0,Yakima,,B13
1959TSN,1958,Northwest League,drummond,F21614,Drummond,,0,Yakima,,p12
1959TSN,1958,Northwest League,drummond,P10159,Drummond,,0,Yakima,,P12p
1959TSN,1958,Northwest League,dunn,B00343,Dunn,John,0,Salem,,B128
1959TSN,1958,Northwest League,dunn,F20745,Dunn,,0,Salem,,of127
1959TSN,1958,Northwest League,dunn,P10709,Dunn,,0,Salem,,P1p
1959TSN,1958,Northwest League,eastburn,B00356,Eastburn,William,0,Eugene,,B132
1959TSN,1958,Northwest League,eastburn,F20115,Eastburn,,0,Eugene,,1b92
1959TSN,1958,Northwest League,eastburn,F20430,Eastburn,,0,Eugene,,3b11
