source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1959TSN,1958,Eastern League,B02097,Abrams,Norman,0,Albany,,B2,abrams
1959TSN,1958,Eastern League,B02290,Addis,Harry,0,Binghamton,,B4,addis
1959TSN,1958,Eastern League,P10963,Addis,,0,Binghamton,,P4p,addis
1959TSN,1958,Eastern League,B02168,Albanese,Joseph,0,Allentown,,B4,albanese
1959TSN,1958,Eastern League,P10917,Albanese,,0,Allentown,,P4p,albanese
1959TSN,1958,Eastern League,B02493,Allen,Robert,0,Reading,,B9,allen
1959TSN,1958,Eastern League,P11102,Allen,,0,Reading,,P9p,allen
1959TSN,1958,Eastern League,B02304,Anderson,Edward,0,Binghamton,,B2,anderson
1959TSN,1958,Eastern League,B00037,Antinelli,Albert,0,Allentown,,B28,antinelli
1959TSN,1958,Eastern League,F21794,Antinelli,,0,Allentown,,p25,antinelli
1959TSN,1958,Eastern League,P10019,Antinelli,,0,Allentown,,P25p,antinelli
1959TSN,1958,Eastern League,B00045,Antoine,Wendell,0,Lancaster,,B53,antoine
1959TSN,1958,Eastern League,F20177,Antoine,,0,Lancaster,,1b31,antoine
1959TSN,1958,Eastern League,F21370,Antoine,,0,Lancaster,,c11,antoine
1959TSN,1958,Eastern League,B00013,Arenivar,Joseph,0,Binghamton,,B129,arenivar
1959TSN,1958,Eastern League,F20166,Arenivar,,0,Binghamton,,1b14,arenivar
1959TSN,1958,Eastern League,F21163,Arenivar,,0,Binghamton,,of111,arenivar
1959TSN,1958,Eastern League,B00021,Armenteros,Juan,0,York,,B25,armenteros
1959TSN,1958,Eastern League,F21381,Armenteros,,0,York,,c25,armenteros
1959TSN,1958,Eastern League,B02176,Baker,Anthony,0,Allentown,,B7,baker
1959TSN,1958,Eastern League,P10925,Baker,,0,Allentown,,P7p,baker
1959TSN,1958,Eastern League,B00059,Barvinchak,George,0,Williamsport,,B17,barvinchak
1959TSN,1958,Eastern League,F22099,Barvinchak,,0,Williamsport,,p17,barvinchak
1959TSN,1958,Eastern League,P10024,Barvinchak,,0,Williamsport,,P17p,barvinchak
1959TSN,1958,Eastern League,B02527,Bassetti,Gilbert,0,Springfield,,B5,bassetti
1959TSN,1958,Eastern League,P11131,Bassetti,,0,Springfield,,P5p,bassetti
1959TSN,1958,Eastern League,B00068,Bawcom,Jimmie,0,Albany,,B19,bawcom
1959TSN,1958,Eastern League,F20425,Bawcom,,0,Albany,,3b19,bawcom
1959TSN,1958,Eastern League,B00076,Beauchamp,James,0,York,,B114,beauchamp
1959TSN,1958,Eastern League,F20908,Beauchamp,,0,York,,of111,beauchamp
1959TSN,1958,Eastern League,B02407,Benedict,Milbry,0,Lancaster,,B3,benedict
1959TSN,1958,Eastern League,B02714,Benner,Herbert,0,York,,B5,benner
