source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1959TSN,1958,Puerto Rican Winter League,P10097,Arroyo,Luis,0,San Juan,,p,arroyo
1959TSN,1958,Puerto Rican Winter League,B00196,Aspromonte,Ken,0,Santurce,,,aspromonte
1959TSN,1958,Puerto Rican Winter League,B00182,Bernier,Carlos,0,San Juan,,,bernier
1959TSN,1958,Puerto Rican Winter League,B00021,Brandt,Jackie,0,Santurce,,,brandt
1959TSN,1958,Puerto Rican Winter League,P10056,Bruce,Bob,0,Mayaguez,,p,bruce
1959TSN,1958,Puerto Rican Winter League,P10070,Burnside,Pete,0,Mayaguez,,p,burnside
1959TSN,1958,Puerto Rican Winter League,B00013,Cepeda,Orlando,0,Santurce,,,cepeda
1959TSN,1958,Puerto Rican Winter League,B00059,Christopher,Joe,0,Mayaguez,,,christopher
1959TSN,1958,Puerto Rican Winter League,B00117,Cortes,Herminio,0,San Juan,,,cortes
1959TSN,1958,Puerto Rican Winter League,P10137,DeLeon,Desiderio,0,Ponce,,p,deleon
1959TSN,1958,Puerto Rican Winter League,B00158,Escalera,Nino,0,San Juan,,,escalera
1959TSN,1958,Puerto Rican Winter League,B00045,Figueroa,Reyes,0,Ponce,,,figueroa
1959TSN,1958,Puerto Rican Winter League,P10145,Fricano,Marion,0,Santurce,,p,fricano
1959TSN,1958,Puerto Rican Winter League,B00207,Garcia,Jose,0,Mayaguez,,,garcia
1959TSN,1958,Puerto Rican Winter League,P10043,Gomez,Ruben,0,Santurce,,p,gomez
1959TSN,1958,Puerto Rican Winter League,P10121,Gorin,Charlie,0,Ponce,,p,gorin
1959TSN,1958,Puerto Rican Winter League,B00149,Hale,Bob,0,Ponce,,,hale
1959TSN,1958,Puerto Rican Winter League,B00130,Kirkland,Willie,0,Santurce,,,kirkland
1959TSN,1958,Puerto Rican Winter League,B00092,Marquez,Luis,0,Ponce,,,marquez
1959TSN,1958,Puerto Rican Winter League,B00125,Maye,Lee,0,Caguas,,,maye
1959TSN,1958,Puerto Rican Winter League,P10062,McBeam,Alvin,0,Ponce,,p,mcbeam
1959TSN,1958,Puerto Rican Winter League,P10019,Merritt,Lloyd,0,Caguas,,p,merritt
1959TSN,1958,Puerto Rican Winter League,P10113,Murff,Red,0,Caguas,,p,murff
1959TSN,1958,Puerto Rican Winter League,P10159,Navarro,Julio,0,Santurce,,p,navarro
1959TSN,1958,Puerto Rican Winter League,P10035,Nicolosi,Chris,0,San Juan,,p,nicolosi
1959TSN,1958,Puerto Rican Winter League,B00076,Oliver,Reinaldo,0,Ponce,,,oliver
1959TSN,1958,Puerto Rican Winter League,B00174,Pagan,Jose,0,Santurce,,,pagan
1959TSN,1958,Puerto Rican Winter League,P10081,Pizarro,Juan,0,Caguas,,p,pizarro
1959TSN,1958,Puerto Rican Winter League,B00101,Plaskett,Elmo,0,Ponce,,,plaskett
1959TSN,1958,Puerto Rican Winter League,B00037,Power,Vic,0,Caguas,,,power
1959TSN,1958,Puerto Rican Winter League,P10024,Rippelmeyer,Ray,0,San Juan,,p,rippelmeyer
1959TSN,1958,Puerto Rican Winter League,P10100,Rivera,Florentino,0,Mayaguez,,p,rivera
1959TSN,1958,Puerto Rican Winter League,B00084,Thomas,Valmy,0,Santurce,,,thomas
1959TSN,1958,Puerto Rican Winter League,B00163,Torres,Felix,0,Mayaguez,,,torres
1959TSN,1958,Puerto Rican Winter League,B00068,Wagner,Leon,0,Ponce,,,wagner
