source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1959TSN,1958,Cuban Winter League,B00130,Amoros,Sandy,0,Almendares,,,amoros
1959TSN,1958,Cuban Winter League,P10019,Andrade,Candido,0,Cienfuegos,,p,andrade
1959TSN,1958,Cuban Winter League,P10113,Arias,Rodolfo,0,Marianao,,p,arias
1959TSN,1958,Cuban Winter League,B00163,Becquer,Julio,0,Marianao,,,becquer
1959TSN,1958,Cuban Winter League,B00196,Brown,Dick,0,Almendares,,,brown
1959TSN,1958,Cuban Winter League,B00059,Browne,Pidge,0,Havana,,,browne
1959TSN,1958,Cuban Winter League,P10056,Buzhardt,John,0,Havana,,p,buzhardt
1959TSN,1958,Cuban Winter League,B00117,Cardenal,Pedro,0,Havana,,,cardenal
1959TSN,1958,Cuban Winter League,P10159,Churn,Clarence,0,Havana,,p,churn
1959TSN,1958,Cuban Winter League,P10024,Cicotte,Al,0,Marianao,,p,cicotte
1959TSN,1958,Cuban Winter League,P10137,Fornieles,Mike,0,Marianao,,p,fornieles
1959TSN,1958,Cuban Winter League,P10070,Fowler,Art,0,Almendares,,p,fowler
1959TSN,1958,Cuban Winter League,B00101,Friol,Rene,0,Marianao,,,friol
1959TSN,1958,Cuban Winter League,B00182,Gonzalez,Tony,0,Cienfuegos,,,gonzalez
1959TSN,1958,Cuban Winter League,B00037,Goryl,John,0,Cienfuegos,,,goryl
1959TSN,1958,Cuban Winter League,P10062,Lasorda,Tom,0,Almendares,,p,lasorda
1959TSN,1958,Cuban Winter League,B00174,Lau,Charley,0,Marianao,,,lau
1959TSN,1958,Cuban Winter League,B00045,Mejias,Roman,0,Cienfuegos,,,mejias
1959TSN,1958,Cuban Winter League,B00076,Minoso,Minnie,0,Marianao,,,minoso
1959TSN,1958,Cuban Winter League,B00125,Miranda,Willy,0,Almendares,,,miranda
1959TSN,1958,Cuban Winter League,B00149,Nelson,Rocky,0,Almendares,,,nelson
1959TSN,1958,Cuban Winter League,P10121,Oliva,Angel,0,Marianao,,p,oliva
1959TSN,1958,Cuban Winter League,P10097,Pascual,Camilo,0,Cienfuegos,,p,pascual
1959TSN,1958,Cuban Winter League,B00092,Paula,Carlos,0,Almendares,,,paula
1959TSN,1958,Cuban Winter League,B00084,Pearson,Albie,0,Havana,,,pearson
1959TSN,1958,Cuban Winter League,P10035,Pena,Orlando,0,Almendares,,p,pena
1959TSN,1958,Cuban Winter League,B00207,Peterson,Buddy,0,Havana,,,peterson
1959TSN,1958,Cuban Winter League,P10100,Ramos,Pedro,0,Cienfuegos,,p,ramos
1959TSN,1958,Cuban Winter League,P10145,Romonosky,John,0,Almendares,,p,romonosky
1959TSN,1958,Cuban Winter League,P10043,Sanchez,Raul,0,Cienfuegos,,p,sanchez
1959TSN,1958,Cuban Winter League,B00158,Scull,Angel,0,Almendares,,,scull
1959TSN,1958,Cuban Winter League,P10081,Shaw,Bob,0,Marianao,,p,shaw
1959TSN,1958,Cuban Winter League,B00021,Tasby,Willie,0,Havana,,,tasby
1959TSN,1958,Cuban Winter League,B00013,Taylor,Tony,0,Almendares,,,taylor
1959TSN,1958,Cuban Winter League,B00068,Williams,Jim,0,Cienfuegos,,,williams
