source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1959TSN,1958,Alabama-Florida League,B00013,Aceto,Vincent,0,Selma,,B58,aceto
1959TSN,1958,Alabama-Florida League,F20924,Aceto,,0,Selma,,of57,aceto
1959TSN,1958,Alabama-Florida League,B00021,Acosta,Teolindo,0,Dothan,,B124,acosta
1959TSN,1958,Alabama-Florida League,F21163,Acosta,,0,Dothan,,of124,acosta
1959TSN,1958,Alabama-Florida League,B00037,Adair,Elkin,0,Panama City,,B25,adair
1959TSN,1958,Alabama-Florida League,F20153,Adair,,0,Panama City,,1b18,adair
1959TSN,1958,Alabama-Florida League,B02432,Adams,Floyd,0,Panama City,,B7,adams
1959TSN,1958,Alabama-Florida League,B02441,Adkins,William,0,Panama City,,B3,adkins
1959TSN,1958,Alabama-Florida League,P11067,Adkins,,0,Panama City,,P3p,adkins
1959TSN,1958,Alabama-Florida League,B00045,Andeits,John,0,Dothan,,B57,andeits
1959TSN,1958,Alabama-Florida League,F21255,Andeits,,0,Dothan,,of11,andeits
1959TSN,1958,Alabama-Florida League,F21771,Andeits,,0,Dothan,,p34,andeits
1959TSN,1958,Alabama-Florida League,P10019,Andeits,,0,Dothan,,P34p,andeits
1959TSN,1958,Alabama-Florida League,B00059,Andersen,Laurits,0,Montgomery,,B13,andersen
1959TSN,1958,Alabama-Florida League,B02569,Antoni,Charles,0,Pensacola,,B9,antoni
1959TSN,1958,Alabama-Florida League,P11189,Antoni,,0,Pensacola,,P6p,antoni
1959TSN,1958,Alabama-Florida League,B00068,Applegate,Frank,0,Panama City,,B34,applegate
1959TSN,1958,Alabama-Florida League,F20571,Applegate,,0,Panama City,,3b34,applegate
1959TSN,1958,Alabama-Florida League,B02290,Atherton,George,0,Graceville,,B7,atherton
1959TSN,1958,Alabama-Florida League,B02654,Bailey,Forrest,0,Selma,,B4,bailey
1959TSN,1958,Alabama-Florida League,P11254,Bailey,,0,Selma,,P4p,bailey
1959TSN,1958,Alabama-Florida League,B00076,Barbee,James L.,0,Fort Walton Beach,,B13,barbee
1959TSN,1958,Alabama-Florida League,F22238,Barbee,,0,Fort Walton Beach,,p12,barbee
1959TSN,1958,Alabama-Florida League,P10024,Barbee,,0,Fort Walton Beach,,P12p,barbee
1959TSN,1958,Alabama-Florida League,B00084,Barnes,Robert,0,Selma,,B15,barnes
1959TSN,1958,Alabama-Florida League,P11265,Barnes,,0,Selma,,P2p,barnes
1959TSN,1958,Alabama-Florida League,B00092,Barnett,George,0,Fort Walton Beach,,B14,barnett
