source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1959TSN,1958,Georgia-Florida League,B00013,Allen,Edwin,0,Thomasville,,B86,allen
1959TSN,1958,Georgia-Florida League,F20080,Allen,,0,Thomasville,,1b34,allen
1959TSN,1958,Georgia-Florida League,F21084,Allen,,0,Thomasville,,of53,allen
1959TSN,1958,Georgia-Florida League,B00021,Alvarez,Demetro,0,Albany,,B25,alvarez
1959TSN,1958,Georgia-Florida League,F21362,Alvarez,,0,Albany,,of11,alvarez
1959TSN,1958,Georgia-Florida League,B01787,Arnitz,Peter,0,Albany,,B6,arnitz
1959TSN,1958,Georgia-Florida League,P10622,Arnitz,,0,Albany,,P6p,arnitz
1959TSN,1958,Georgia-Florida League,B00037,Bancroft,Charles,0,Valdosta,,B115,bancroft
1959TSN,1958,Georgia-Florida League,F20206,Bancroft,,0,Valdosta,,2b106,bancroft
1959TSN,1958,Georgia-Florida League,B00045,Barber,Steven,0,Dublin,,B24,barber
1959TSN,1958,Georgia-Florida League,F21822,Barber,,0,Dublin,,p22,barber
1959TSN,1958,Georgia-Florida League,P10019,Barber,,0,Dublin,,P22p,barber
1959TSN,1958,Georgia-Florida League,B00059,Baron,Victor,0,Brunswick,,B15,baron
1959TSN,1958,Georgia-Florida League,F20737,Baron,,0,Brunswick,,c11,baron
1959TSN,1958,Georgia-Florida League,B00068,Bednar,David,0,Dublin,,B124,bednar
1959TSN,1958,Georgia-Florida League,F20051,Bednar,,0,Dublin,,1b123,bednar
1959TSN,1958,Georgia-Florida League,B00076,Bergey,Francis,0,Thomasville,,B13,bergey
1959TSN,1958,Georgia-Florida League,F20303,Bergey,,0,Thomasville,,2b13,bergey
1959TSN,1958,Georgia-Florida League,B00084,Bergstraesser,William,0,Waycross,,B10,bergstraesser
1959TSN,1958,Georgia-Florida League,F21491,Bergstraesser,,0,Waycross,,p10,bergstraesser
1959TSN,1958,Georgia-Florida League,P10024,Bergstraesser,,0,Waycross,,P10p,bergstraesser
1959TSN,1958,Georgia-Florida League,B00092,Bertschy,Robert,0,Thomasville,,B10,bertschy
1959TSN,1958,Georgia-Florida League,B00101,Billingsley,Raymond,0,Valdosta,,B62,billingsley
1959TSN,1958,Georgia-Florida League,F20878,Billingsley,,0,Valdosta,,of55,billingsley
1959TSN,1958,Georgia-Florida League,B00117,Bird,Robert,0,Dublin,,B107,bird
1959TSN,1958,Georgia-Florida League,F20350,Bird,,0,Dublin,,3b98,bird
1959TSN,1958,Georgia-Florida League,F20539,Bird,,0,Dublin,,ss11,bird
1959TSN,1958,Georgia-Florida League,P10818,Bird,,0,Dublin,,P3p,bird
1959TSN,1958,Georgia-Florida League,B00125,Boger,James,0,Valdosta,,B24,boger
1959TSN,1958,Georgia-Florida League,F21833,Boger,,0,Valdosta,,p21,boger
1959TSN,1958,Georgia-Florida League,P10035,Boger,,0,Valdosta,,P21p,boger
1959TSN,1958,Georgia-Florida League,B00130,Bolding,Billy,0,Waycross,,B23,bolding
1959TSN,1958,Georgia-Florida League,F21577,Bolding,,0,Waycross,,p13,bolding
1959TSN,1958,Georgia-Florida League,P10043,Bolding,,0,Waycross,,P13p,bolding
1959TSN,1958,Georgia-Florida League,B00149,Bolin,Joe N.,0,Dublin,,B96,bolin
