source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1954,Alabama-Florida League,,M92760,Davis,Marcus,,Graceville,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92726,Hamons,Bull,,Andalusia-Opp,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92794,Marquette,George,,Panama City,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92752,Milner,"Holt ""Cat""",,Graceville,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92783,Sinquefield,Roy,,Panama City,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92747,Streza,John,,Fort Walton Beach,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92739,Tepedino,Frank,,Andalusia-Opp,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92771,Williams,"Frank ""Pop""",,Crestview,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92718,Wilson,Homer Ray,,Dothan,,
minoraverages/emilbb,1954,Alabama-Florida League,,M92806,Yochim,Raymond,,Panama City,,
