source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1954,Western Association,,M92672,Carnett,Edwin,,Ponca City,,,,,
minoraverages/emilbb,1954,Western Association,,M92638,Consoli,Joe,,Blackwell,,,,,
minoraverages/emilbb,1954,Western Association,,M92623,Cope,William,,St. Joseph,,,,,
minoraverages/emilbb,1954,Western Association,,M92614,Davenport,John,,Muskogee,,,,,
minoraverages/emilbb,1954,Western Association,,M92667,Dorton,Larry,,Hutchinson,,,,,
minoraverages/emilbb,1954,Western Association,,M92651,Genovese,George,,Hutchinson,,,,,
minoraverages/emilbb,1954,Western Association,,M92609,Hutchinson,Ira,,Topeka,,,,,
minoraverages/emilbb,1954,Western Association,,M92680,Kelly,William,,Joplin,,,,,
minoraverages/emilbb,1954,Western Association,,M92705,Kennedy,Ralph,,Iola,,,,,
minoraverages/emilbb,1954,Western Association,,M92646,Kubski,Al,,Blackwell,,,,,
minoraverages/emilbb,1954,Western Association,,M92695,Ramsdell,Willard,,Iola,,,,,
