source,league.year,league.name,ident,game.date,game.number,away.name,away.score,home.name,home.score,game.ref
boxscores/1915/1915-DMN,1915,Texas League,0412-fortworth-shreveport-0,19150412,0,Fort Worth,4,Shreveport,5,FXJXFRJ
boxscores/1915/1915-DMN,1915,Texas League,0412-dallas-waco-0,19150412,0,Dallas,5,Waco,8,PMVXKBQ
boxscores/1915/1915-DMN,1915,Texas League,0413-beaumont-galveston-0,19150413,0,Galveston,8,Beaumont,3,KSRDKBW
boxscores/1915/1915-DMN,1915,Texas League,0413-houston-sanantonio-0,19150413,0,Houston,3,San Antonio,5,LPXFXCN
boxscores/1915/1915-DMN,1915,Texas League,0413-fortworth-shreveport-0,19150413,0,Fort Worth,4,Shreveport,1,RRNZDPG
boxscores/1915/1915-DMN,1915,Texas League,0413-dallas-waco-0,19150413,0,Dallas,2,Waco,6,MMNZNNJ
boxscores/1915/1915-DMN,1915,Texas League,0414-dallas-fortworth-0,19150414,0,Dallas,7,Fort Worth,6,HNNZKJT
boxscores/1915/1915-DMN,1915,Texas League,0414-galveston-houston-0,19150414,0,Houston,2,Galveston,3,VRCPCNY
boxscores/1915/1915-DMN,1915,Texas League,0414-beaumont-sanantonio-0,19150414,0,Beaumont,,San Antonio,,DBXLPHG
boxscores/1915/1915-DMN,1915,Texas League,0414-shreveport-waco-0,19150414,0,Shreveport,6,Waco,3,FJKWZQY
boxscores/1915/1915-DMN,1915,Texas League,0415-dallas-fortworth-0,19150415,0,Dallas,4,Fort Worth,6,FTZLSCM
boxscores/1915/1915-DMN,1915,Texas League,0415-galveston-houston-0,19150415,0,Houston,3,Galveston,5,SNWDDZR
boxscores/1915/1915-DMN,1915,Texas League,0415-beaumont-sanantonio-1,19150415,1,Beaumont,2,San Antonio,3,DHLWYLW
boxscores/1915/1915-DMN,1915,Texas League,0415-beaumont-sanantonio-2,19150415,2,Beaumont,0,San Antonio,6,MKWYSMY
boxscores/1915/1915-DMN,1915,Texas League,0415-shreveport-waco-0,19150415,0,Shreveport,2,Waco,10,CDLPGZX
boxscores/1915/1915-DMN,1915,Texas League,0416-dallas-fortworth-0,19150416,0,Dallas,4,Fort Worth,2,SZRDXVD
boxscores/1915/1915-DMN,1915,Texas League,0416-galveston-houston-0,19150416,0,Houston,6,Galveston,2,BWWCSMD
boxscores/1915/1915-DMN,1915,Texas League,0416-beaumont-sanantonio-0,19150416,0,Beaumont,4,San Antonio,5,XWNGXXQ
boxscores/1915/1915-DMN,1915,Texas League,0416-shreveport-waco-0,19150416,0,Shreveport,6,Waco,4,KWDYCKP
boxscores/1915/1915-DMN,1915,Texas League,0417-dallas-waco-0,19150417,0,Waco,2,Dallas,5,YRZLXBG
boxscores/1915/1915-DMN,1915,Texas League,0417-fortworth-shreveport-0,19150417,0,Shreveport,1,Fort Worth,4,XTLXYNK
boxscores/1915/1915-DMN,1915,Texas League,0417-beaumont-galveston-0,19150417,0,Beaumont,3,Galveston,1,FQKXTJL
boxscores/1915/1915-DMN,1915,Texas League,0417-houston-sanantonio-0,19150417,0,San Antonio,6,Houston,1,QZPRJGJ
boxscores/1915/1915-DMN,1915,Texas League,0418-dallas-waco-0,19150418,0,Waco,6,Dallas,5,WZSFSSW
boxscores/1915/1915-DMN,1915,Texas League,0418-fortworth-shreveport-0,19150418,0,Shreveport,0,Fort Worth,3,FLCFHWW
boxscores/1915/1915-DMN,1915,Texas League,0418-beaumont-galveston-0,19150418,0,Beaumont,0,Galveston,6,LSKHXXQ
boxscores/1915/1915-DMN,1915,Texas League,0418-houston-sanantonio-0,19150418,0,San Antonio,1,Houston,4,PKSPVPW
boxscores/1915/1915-DMN,1915,Texas League,0419-dallas-waco-0,19150419,0,Waco,,Dallas,,GDCBZHB
boxscores/1915/1915-DMN,1915,Texas League,0419-fortworth-shreveport-0,19150419,0,Shreveport,,Fort Worth,,PPSYQQZ
boxscores/1915/1915-DMN,1915,Texas League,0419-beaumont-galveston-0,19150419,0,Beaumont,3,Galveston,4,FCZPRLK
boxscores/1915/1915-DMN,1915,Texas League,0419-houston-sanantonio-0,19150419,0,San Antonio,0,Houston,3,LFPMGXH
boxscores/1915/1915-DMN,1915,Texas League,0420-dallas-shreveport-0,19150420,0,Shreveport,2,Dallas,3,HZZGBNH
boxscores/1915/1915-DMN,1915,Texas League,0420-fortworth-waco-0,19150420,0,Waco,1,Fort Worth,7,WZWGMWT
boxscores/1915/1915-DMN,1915,Texas League,0420-galveston-sanantonio-0,19150420,0,San Antonio,2,Galveston,0,WGFLFFY
boxscores/1915/1915-DMN,1915,Texas League,0420-beaumont-houston-0,19150420,0,Beaumont,2,Houston,0,NZJCPMY
boxscores/1915/1915-DMN,1915,Texas League,0421-dallas-shreveport-0,19150421,0,Shreveport,6,Dallas,4,CCCQMDX
boxscores/1915/1915-DMN,1915,Texas League,0421-fortworth-waco-0,19150421,0,Waco,0,Fort Worth,1,HGXVWBP
boxscores/1915/1915-DMN,1915,Texas League,0421-galveston-sanantonio-0,19150421,0,San Antonio,3,Galveston,4,DMCYGJG
boxscores/1915/1915-DMN,1915,Texas League,0421-beaumont-houston-0,19150421,0,Beaumont,3,Houston,2,FFKBGSL
boxscores/1915/1915-DMN,1915,Texas League,0422-dallas-shreveport-0,19150422,0,Shreveport,,Dallas,,KDFLGZQ
boxscores/1915/1915-DMN,1915,Texas League,0422-fortworth-waco-0,19150422,0,Waco,,Fort Worth,,QVZXZYQ
boxscores/1915/1915-DMN,1915,Texas League,0422-galveston-sanantonio-0,19150422,0,San Antonio,,Galveston,,BZFHMYQ
boxscores/1915/1915-DMN,1915,Texas League,0422-beaumont-houston-0,19150422,0,Beaumont,0,Houston,3,BWZLMLL
boxscores/1915/1915-DMN,1915,Texas League,0423-beaumont-sanantonio-0,19150423,0,San Antonio,0,Beaumont,2,NKTRDWQ
boxscores/1915/1915-DMN,1915,Texas League,0423-dallas-fortworth-0,19150423,0,Fort Worth,,Dallas,,ZGFYKRC
boxscores/1915/1915-DMN,1915,Texas League,0423-galveston-houston-0,19150423,0,Galveston,,Houston,,MXLJZWH
boxscores/1915/1915-DMN,1915,Texas League,0423-shreveport-waco-0,19150423,0,Waco,5,Shreveport,1,CVYZMZX
boxscores/1915/1915-DMN,1915,Texas League,0424-beaumont-sanantonio-0,19150424,0,San Antonio,1,Beaumont,10,KQHZTRD
boxscores/1915/1915-DMN,1915,Texas League,0424-dallas-fortworth-0,19150424,0,Fort Worth,5,Dallas,1,GFVTTTH
boxscores/1915/1915-DMN,1915,Texas League,0424-galveston-houston-0,19150424,0,Galveston,,Houston,,FVGNLPB
boxscores/1915/1915-DMN,1915,Texas League,0424-shreveport-waco-0,19150424,0,Waco,,Shreveport,,XPDGSLG
boxscores/1915/1915-DMN,1915,Texas League,0425-beaumont-sanantonio-0,19150425,0,San Antonio,7,Beaumont,0,SNJKSMC
boxscores/1915/1915-DMN,1915,Texas League,0425-dallas-fortworth-1,19150425,1,Fort Worth,,Dallas,,FXDMKXG
boxscores/1915/1915-DMN,1915,Texas League,0425-dallas-fortworth-2,19150425,2,Fort Worth,,Dallas,,BMWBJXG
boxscores/1915/1915-DMN,1915,Texas League,0425-galveston-houston-1,19150425,1,Galveston,1,Houston,2,LDBHJTC
boxscores/1915/1915-DMN,1915,Texas League,0425-galveston-houston-2,19150425,2,Galveston,1,Houston,3,XDPWSWG
boxscores/1915/1915-DMN,1915,Texas League,0425-shreveport-waco-0,19150425,0,Waco,0,Shreveport,1,DMSMJYB
boxscores/1915/1915-DMN,1915,Texas League,0426-beaumont-dallas-0,19150426,0,Beaumont,3,Dallas,8,HKDGYSG
boxscores/1915/1915-DMN,1915,Texas League,0426-fortworth-galveston-0,19150426,0,Galveston,4,Fort Worth,3,BTWKYVZ
boxscores/1915/1915-DMN,1915,Texas League,0426-sanantonio-shreveport-0,19150426,0,San Antonio,,Shreveport,,NSWYGFL
boxscores/1915/1915-DMN,1915,Texas League,0426-houston-waco-0,19150426,0,Houston,3,Waco,4,KMTYDXG
boxscores/1915/1915-DMN,1915,Texas League,0427-beaumont-dallas-0,19150427,0,Beaumont,0,Dallas,1,XJHBMTR
boxscores/1915/1915-DMN,1915,Texas League,0427-fortworth-galveston-0,19150427,0,Galveston,5,Fort Worth,0,YXSFTCY
boxscores/1915/1915-DMN,1915,Texas League,0427-sanantonio-shreveport-0,19150427,0,San Antonio,2,Shreveport,8,XLHGBHY
boxscores/1915/1915-DMN,1915,Texas League,0427-houston-waco-0,19150427,0,Houston,0,Waco,2,BQJRDRF
boxscores/1915/1915-DMN,1915,Texas League,0428-beaumont-dallas-0,19150428,0,Beaumont,1,Dallas,2,SRSTQFK
boxscores/1915/1915-DMN,1915,Texas League,0428-fortworth-galveston-0,19150428,0,Galveston,4,Fort Worth,2,HJPSSHC
boxscores/1915/1915-DMN,1915,Texas League,0428-sanantonio-shreveport-1,19150428,1,San Antonio,11,Shreveport,9,DKVZHCC
boxscores/1915/1915-DMN,1915,Texas League,0428-sanantonio-shreveport-2,19150428,2,San Antonio,4,Shreveport,4,CQBSVHB
boxscores/1915/1915-DMN,1915,Texas League,0428-houston-waco-0,19150428,0,Houston,1,Waco,3,BBKMSHM
boxscores/1915/1915-DMN,1915,Texas League,0429-dallas-galveston-0,19150429,0,Galveston,1,Dallas,4,TDXZKRH
boxscores/1915/1915-DMN,1915,Texas League,0429-beaumont-fortworth-0,19150429,0,Beaumont,0,Fort Worth,2,GGJMLLG
boxscores/1915/1915-DMN,1915,Texas League,0429-houston-shreveport-0,19150429,0,Houston,4,Shreveport,2,DBPDTQF
boxscores/1915/1915-DMN,1915,Texas League,0429-sanantonio-waco-0,19150429,0,San Antonio,1,Waco,4,DJXMKSL
boxscores/1915/1915-DMN,1915,Texas League,0430-dallas-galveston-0,19150430,0,Galveston,0,Dallas,2,WBLRKFG
boxscores/1915/1915-DMN,1915,Texas League,0430-beaumont-fortworth-0,19150430,0,Beaumont,0,Fort Worth,3,JVKWLWC
boxscores/1915/1915-DMN,1915,Texas League,0430-houston-shreveport-0,19150430,0,Houston,7,Shreveport,6,LBZNYHK
boxscores/1915/1915-DMN,1915,Texas League,0430-sanantonio-waco-0,19150430,0,San Antonio,3,Waco,5,YCWNJMM
boxscores/1915/1915-DMN,1915,Texas League,0501-dallas-galveston-0,19150501,0,Galveston,5,Dallas,6,DXSZJWF
boxscores/1915/1915-DMN,1915,Texas League,0501-beaumont-fortworth-0,19150501,0,Beaumont,4,Fort Worth,0,NGFNRRJ
boxscores/1915/1915-DMN,1915,Texas League,0501-houston-shreveport-0,19150501,0,Houston,6,Shreveport,2,BHJZPNH
boxscores/1915/1915-DMN,1915,Texas League,0501-sanantonio-waco-0,19150501,0,San Antonio,4,Waco,5,BNFDNNS
boxscores/1915/1915-DMN,1915,Texas League,0502-dallas-sanantonio-0,19150502,0,San Antonio,4,Dallas,5,LDZMSBC
boxscores/1915/1915-DMN,1915,Texas League,0502-fortworth-houston-0,19150502,0,Houston,6,Fort Worth,4,VKKQBTZ
boxscores/1915/1915-DMN,1915,Texas League,0502-beaumont-shreveport-0,19150502,0,Beaumont,1,Shreveport,5,GXDBCZC
boxscores/1915/1915-DMN,1915,Texas League,0502-galveston-waco-0,19150502,0,Galveston,3,Waco,1,BSJYVCR
boxscores/1915/1915-DMN,1915,Texas League,0503-dallas-sanantonio-0,19150503,0,San Antonio,8,Dallas,8,YFBDMJC
boxscores/1915/1915-DMN,1915,Texas League,0503-fortworth-houston-0,19150503,0,Houston,0,Fort Worth,6,NHGTYMG
boxscores/1915/1915-DMN,1915,Texas League,0503-beaumont-shreveport-0,19150503,0,Beaumont,4,Shreveport,3,HQCSXMM
boxscores/1915/1915-DMN,1915,Texas League,0503-galveston-waco-0,19150503,0,Galveston,7,Waco,0,BGDSXNV
boxscores/1915/1915-DMN,1915,Texas League,0504-dallas-sanantonio-1,19150504,1,San Antonio,6,Dallas,0,DFTNYLB
boxscores/1915/1915-DMN,1915,Texas League,0504-dallas-sanantonio-2,19150504,2,San Antonio,2,Dallas,3,XQFFZPM
boxscores/1915/1915-DMN,1915,Texas League,0504-fortworth-houston-0,19150504,0,Houston,1,Fort Worth,2,CNLYFVD
boxscores/1915/1915-DMN,1915,Texas League,0504-beaumont-shreveport-0,19150504,0,Beaumont,12,Shreveport,7,QGVQDWV
boxscores/1915/1915-DMN,1915,Texas League,0504-galveston-waco-0,19150504,0,Galveston,11,Waco,3,NPWTBLW
boxscores/1915/1915-DMN,1915,Texas League,0505-dallas-houston-0,19150505,0,Houston,9,Dallas,0,VNJYBHP
boxscores/1915/1915-DMN,1915,Texas League,0505-fortworth-sanantonio-0,19150505,0,San Antonio,,Fort Worth,,NZLCTTK
boxscores/1915/1915-DMN,1915,Texas League,0505-galveston-shreveport-0,19150505,0,Galveston,11,Shreveport,4,YMSMPYF
boxscores/1915/1915-DMN,1915,Texas League,0505-beaumont-waco-0,19150505,0,Beaumont,2,Waco,0,LXVKRMJ
boxscores/1915/1915-DMN,1915,Texas League,0506-dallas-houston-0,19150506,0,Houston,,Dallas,,XQDKPFW
boxscores/1915/1915-DMN,1915,Texas League,0506-fortworth-sanantonio-0,19150506,0,San Antonio,,Fort Worth,,CFXHQDT
boxscores/1915/1915-DMN,1915,Texas League,0506-galveston-shreveport-0,19150506,0,Galveston,0,Shreveport,0,DQRCLKR
boxscores/1915/1915-DMN,1915,Texas League,0506-beaumont-waco-0,19150506,0,Beaumont,,Waco,,SNHXGHF
boxscores/1915/1915-DMN,1915,Texas League,0507-dallas-houston-1,19150507,1,Houston,5,Dallas,2,MBCFPJJ
boxscores/1915/1915-DMN,1915,Texas League,0507-dallas-houston-2,19150507,2,Houston,1,Dallas,3,LSRWCFB
boxscores/1915/1915-DMN,1915,Texas League,0507-fortworth-sanantonio-1,19150507,1,San Antonio,2,Fort Worth,6,TZXNKCW
boxscores/1915/1915-DMN,1915,Texas League,0507-fortworth-sanantonio-2,19150507,2,San Antonio,0,Fort Worth,4,CRBDFFT
boxscores/1915/1915-DMN,1915,Texas League,0507-galveston-shreveport-0,19150507,0,Galveston,2,Shreveport,7,QHTPLVV
boxscores/1915/1915-DMN,1915,Texas League,0507-beaumont-waco-0,19150507,0,Beaumont,7,Waco,2,LXYWXWN
boxscores/1915/1915-DMN,1915,Texas League,0508-galveston-houston-0,19150508,0,Galveston,8,Houston,4,GYZTKYZ
boxscores/1915/1915-DMN,1915,Texas League,0508-beaumont-sanantonio-0,19150508,0,Beaumont,0,San Antonio,1,FLQBBRP
boxscores/1915/1915-DMN,1915,Texas League,0508-dallas-shreveport-0,19150508,0,Dallas,6,Shreveport,4,XTZWTTB
boxscores/1915/1915-DMN,1915,Texas League,0508-fortworth-waco-0,19150508,0,Fort Worth,0,Waco,3,BWJVSGY
boxscores/1915/1915-DMN,1915,Texas League,0509-galveston-houston-0,19150509,0,Houston,2,Galveston,0,WHNGRGQ
boxscores/1915/1915-DMN,1915,Texas League,0509-beaumont-sanantonio-0,19150509,0,Beaumont,2,San Antonio,3,SXBFTTP
boxscores/1915/1915-DMN,1915,Texas League,0509-dallas-shreveport-0,19150509,0,Dallas,4,Shreveport,5,BYLKNDR
boxscores/1915/1915-DMN,1915,Texas League,0509-fortworth-waco-0,19150509,0,Fort Worth,6,Waco,3,MMPWFKF
