source,league.year,league.name,ident,game.date,game.number,away.name,away.score,home.name,home.score,game.ref
boxscores/1915/1915-DMN,1915,Dallas Commercial League,0410-magnolia-texaspacific-0,19150410,0,Magnolia,2,Texas & Pacific,4,LQHBBYL
boxscores/1915/1915-DMN,1915,Dallas Commercial League,0417-magnolia-southwestgeneralelectric-0,19150417,0,Magnolia,1,Southwest General Electric,9,QTTMDDH
boxscores/1915/1915-DMN,1915,Dallas Commercial League,0417-postoffice-texaspacific-0,19150417,0,Post Office,6,Texas & Pacific,10,GLGNVPZ
boxscores/1915/1915-DMN,1915,Dallas Commercial League,0501-magnolia-texaspowerlight-0,19150501,0,Texas Power & Light,7,Magnolia,2,ZDLCZFD
boxscores/1915/1915-DMN,1915,Dallas Commercial League,0501-southwestgeneralelectric-texaspacific-0,19150501,0,Southwest General Electric,6,Texas & Pacific,4,WFMFDXZ
