source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1978,International League,,M90129,Aaron,Tommie,,Richmond,,,,,
minoraverages/emilbb,1978,International League,,M90094,Beauchamp,Jim,,Charleston,,,,,
minoraverages/emilbb,1978,International League,,M90186,Benson,Vern,,Syracuse,,,,,
minoraverages/emilbb,1978,International League,,M90141,Boyer,Ken,,Rochester,,,,,
minoraverages/emilbb,1978,International League,,M90110,Ermer,Cal,,Toledo,,,,,
minoraverages/emilbb,1978,International League,,M90178,Lipon,John,,Columbus,,,,,
minoraverages/emilbb,1978,International League,,M90107,Morgan,Joe M.,,Pawtucket,,,,,
minoraverages/emilbb,1978,International League,,M90164,Robinson,Frank,,Rochester,,,,,
minoraverages/emilbb,1978,International League,,M90132,Verdi,Frank,,Tidewater,,,,,
minoraverages/emilbb,1978,International League,,M90155,Widmar,Al,,Rochester,,,,,
