source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1993,Pioneer League,M91989,Debus,John,,Great Falls,,,
emilbb,1993,Pioneer League,M92013,Dunlop,Harry,,Helena,,,
emilbb,1993,Pioneer League,M92000,Epstein,Mike,,Helena,,,
emilbb,1993,Pioneer League,M91977,Malave,Omar,,Medicine Hat,,,
emilbb,1993,Pioneer League,M92021,Rodriguez,Ernie,,Pocatello,,,
emilbb,1993,Pioneer League,M92045,Runge,Paul,,Idaho Falls,,,
emilbb,1993,Pioneer League,M91966,Scott,Donnie,,Billings,,,
emilbb,1993,Pioneer League,M92059,Shelby,John,,Butte,,,
emilbb,1993,Pioneer League,M92037,Stein,John,,Pocatello,,,
emilbb,1993,Pioneer League,M91990,Wellman,Phil,,Lethbridge,,,
