source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1988,Pacific Coast League,abner,ABNS0184,Abner,Shawn,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,adams,ADAP0184,Adams,Pat,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,akerfelds,AKED0184,Akerfelds,Darrel,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,alcazar,ALCJ0184,Alcazar,Jorge,,Vancouver,,,,,
palmer,1988,Pacific Coast League,alfaro,ALFJ0284,Alfaro,Jesus,,Edmonton,,,,,
palmer,1988,Pacific Coast League,alicea,ALIM0184,Alicea,Miguel,,Edmonton,,,,,
palmer,1988,Pacific Coast League,allaire,ALLK0184,Allaire,Karl,,Tucson,,,,,
palmer,1988,Pacific Coast League,allen,ALLR0184,Allen,Rod,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,,ALOR0185,Alomar,Roberto,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,,ALOS0184,Alomar,Sandy,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,amelung,AMEE0184,Amelung,Ed,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,,ANDA0184,Anderson,Allan,,Portland,,,,,
palmer,1988,Pacific Coast League,,ANDK0284,Anderson,Kent,,Edmonton,,,,,
palmer,1988,Pacific Coast League,arndt,ARNL0185,Arndt,Larry,,Tacoma,,,,,
palmer,1988,Pacific Coast League,arnold,ARNT0184,Arnold,Tony,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,asadoor,ASAR0184,Asadoor,Randy,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,ashby,ASHA0188,Ashby,Alan,,Tucson,,,,,
palmer,1988,Pacific Coast League,bailey,BAIJ0184,Bailey,Mark,,Tucson,,,,,
palmer,1988,Pacific Coast League,baker,BAKD0184,Baker,Doug,,Portland,,,,,
palmer,1988,Pacific Coast League,baller,BALJ0484,Baller,Jay,,Calgary,,,,,
palmer,1988,Pacific Coast League,bankhead,BANM0285,Bankhead,Scott,,Calgary,,,,,
palmer,1988,Pacific Coast League,basso,BASM0186,Basso,Mike,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,,BELJ0184,Bell,Jay,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,,BELJ0285,Bell,Juan,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,benjamin,BENM0187,Benjamin,Mike,,Phoenix,,,,,
palmer,1988,Pacific Coast League,bennett,BENK0185,Bennett,Keith,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,best,BESK0184,Best,Karl,,Portland,,,,,
palmer,1988,Pacific Coast League,best,BESK0184,Best,Karl,,Phoenix,,,,,
minoraverages/emilbb,1988,Pacific Coast League,bevington,M90484,Bevington,Terry,,Vancouver,,,,,
palmer,1988,Pacific Coast League,bichette,BICA0184,Bichette,Dante,,Edmonton,,,,,
palmer,1988,Pacific Coast League,bierley,BIEB0185,Bierley,Brad,,Portland,,,,,
palmer,1988,Pacific Coast League,biggio,BIGC0187,Biggio,Craig,,Tucson,,,,,
palmer,1988,Pacific Coast League,bitker,BITJ0184,Bitker,Joe,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,bittiger,BITJ0284,Bittiger,Jeff,,Vancouver,,,,,
palmer,1988,Pacific Coast League,blankenship,BLAL0186,Blankenship,Lance,,Tacoma,,,,,
palmer,1988,Pacific Coast League,blasucci,BLAA0184,Blasucci,Tony,,Vancouver,,,,,
palmer,1988,Pacific Coast League,bochy,BOCB0184,Bochy,Bruce,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,bockus,BOCR0184,Bockus,Randy,,Phoenix,,,,,
palmer,1988,Pacific Coast League,bordi,BORR0287,Bordi,Rich,,Tacoma,,,,,
palmer,1988,Pacific Coast League,bosley,BOST0184,Bosley,Thad,,Edmonton,,,,,
palmer,1988,Pacific Coast League,brady,BRAB0184,Brady,Brian,,Edmonton,,,,,
palmer,1988,Pacific Coast League,brantley,BRAJ0185,Brantley,Jeff,,Phoenix,,,,,
palmer,1988,Pacific Coast League,brassil,BRAT0284,Brassil,Tom,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,brennan,BREW0185,Brennan,William,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,briley,BRIG0186,Briley,Greg,,Calgary,,,,,
palmer,1988,Pacific Coast League,brilinski,BRIT0185,Brilinski,Tyler,,Tacoma,,,,,
palmer,1988,Pacific Coast League,,BROJ0186,Brown,Jeff,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,,BROM0284,Brown,Mike,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,,BROM0384,Brown,Mike,,Edmonton,,,,,
palmer,1988,Pacific Coast League,brumley,BRUA0284,Brumley,Mike,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,bryden,BRYT0184,Bryden,T.R.,,Portland,,,,,
palmer,1988,Pacific Coast League,buice,BUID0186,Buice,De Wayne,,Edmonton,,,,,
palmer,1988,Pacific Coast League,bullock,BULE0184,Bullock,Eric,,Portland,,,,,
palmer,1988,Pacific Coast League,bumgarner,BUMJ0185,Bumgarner,Jeff,,Portland,,,,,
palmer,1988,Pacific Coast League,burkett,BURJ0284,Burkett,John,,Phoenix,,,,,
palmer,1988,Pacific Coast League,burns,BURT0184,Burns,Todd,,Tacoma,,,,,
palmer,1988,Pacific Coast League,burroughs,BURD0384,Burroughs,Darren,,Calgary,,,,,
palmer,1988,Pacific Coast League,burtt,BURD0284,Burtt,Dennis,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,byers,BYER0184,Byers,Randy,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,bystrom,BYSM0184,Bystrom,Marty,,Phoenix,,,,,
palmer,1988,Pacific Coast League,camacho,CAME0187,Camacho,Ernie,,Tucson,,,,,
palmer,1988,Pacific Coast League,caminiti,CAMK0185,Caminiti,Ken,,Tucson,,,,,
palmer,1988,Pacific Coast League,campbell,CAMM0185,Campbell,Mike,,Calgary,,,,,
palmer,1988,Pacific Coast League,candaele,CANC0184,Candaele,Casey,,Tucson,,,,,
palmer,1988,Pacific Coast League,cano,CANJ0384,Cano,Jose,,Tucson,,,,,
palmer,1988,Pacific Coast League,carpenter,CARG0284,Carpenter,Glenn,,Tucson,,,,,
palmer,1988,Pacific Coast League,casian,CASL0187,Casian,Larry,,Portland,,,,,
palmer,1988,Pacific Coast League,chadwick,CHAR0384,Chadwick,Ray,,Vancouver,,,,,
palmer,1988,Pacific Coast League,childress,CHIR0184,Childress,Rocky,,Tucson,,,,,
palmer,1988,Pacific Coast League,christ,CHRM0184,Christ,Mike,,Calgary,,,,,
palmer,1988,Pacific Coast League,christensen,CHRJ0284,Christensen,John,,Calgary,,,,,
palmer,1988,Pacific Coast League,christensen,CHRJ0284,Christensen,John,,Portland,,,,,
palmer,1988,Pacific Coast League,christiansen,CHRC0184,Christiansen,Clay,,Tucson,,,,,
palmer,1988,Pacific Coast League,,CLAB0184,Clark,Bryan,,Tacoma,,,,,
palmer,1988,Pacific Coast League,,CLAD0584,Clark,Dave,,Colorado Springs,,,,,
palmer,1988,Pacific Coast League,,CLAJ0185,Clark,Jerald,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,,CLAT0284,Clark,Terry,,Edmonton,,,,,
palmer,1988,Pacific Coast League,coachman,COAB0184,Coachman,Pete,,Edmonton,,,,,
palmer,1988,Pacific Coast League,cochrane,COCD0184,Cochrane,Dave,,Calgary,,,,,
palmer,1988,Pacific Coast League,cockrell,COCA0184,Cockrell,Alan,,Phoenix,,,,,
palmer,1988,Pacific Coast League,cockrell,COCA0184,Cockrell,Alan,,Portland,,,,,
palmer,1988,Pacific Coast League,codiroli,CODC0184,Codiroli,Chris,,Colorado Springs,,,,,
minoraverages/emilbb,1988,Pacific Coast League,collins,M90554,Collins,Terry,,Albuquerque,,,,,
palmer,1988,Pacific Coast League,comstock,COMK0184,Comstock,Keith,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,,COOD0185,Cook,Dennis,,Phoenix,,,,,
palmer,1988,Pacific Coast League,,COOM0185,Cook,Mike,,Edmonton,,,,,
palmer,1988,Pacific Coast League,cora,CORJ0185,Cora,Joey,,Las Vegas,,,,,
palmer,1988,Pacific Coast League,corbell,CORC0284,Corbell,Charlie,,Tacoma,,,,,
palmer,1988,Pacific Coast League,corsi,CORJ0285,Corsi,Jim,,Tacoma,,,,,
