source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1988,Northwest League,ariola,ARIA0188,Ariola,Tony,,Southern Oregon,,,,,
palmer,1988,Northwest League,arola,AROB0188,Arola,Bruce,,Southern Oregon,,,,,
palmer,1988,Northwest League,backus,BACJ0188,Backus,Todd,,Boise,,,,,
palmer,1988,Northwest League,bakke,BAKP0188,Bakke,Paul,,Boise,,,,,
palmer,1988,Northwest League,balch,BALK0188,Balch,Kyle,,Eugene,,,,,
palmer,1988,Northwest League,barrett,BARK0188,Barrett,Keith,,Bellingham,,,,,
palmer,1988,Northwest League,barron,BARA0187,Barron,Tony,,Salem,,,,,
palmer,1988,Northwest League,batista,BATM0288,Batista,Miguel,,Bend,,,,,
palmer,1988,Northwest League,beiras,BEIM0188,Beiras,Mike,,Bellingham,,,,,
palmer,1988,Northwest League,berry,BERW0188,Berry,Bill,,Everett,,,,,
palmer,1988,Northwest League,beuder,BEUJ0187,Beuder,Jon,,Boise,,,,,
minoraverages/emilbb,1988,Northwest League,beyers,M91562,Beyers,Tom,,Salem,,,,,
palmer,1988,Northwest League,bigham,BIGS0188,Bigham,Scott,,Spokane,,,,,
palmer,1988,Northwest League,bilello,BILJ0187,Bilello,John,,Boise,,,,,
palmer,1988,Northwest League,bliven,BLIW0188,Bliven,Wes,,Bend,,,,,
palmer,1988,Northwest League,bolar,BOLW0186,Bolar,Wendell,,Boise,,,,,
palmer,1988,Northwest League,borrelli,BORD0188,Borrelli,Dean,,Southern Oregon,,,,,
palmer,1988,Northwest League,bottenfield,BOTK0186,Bottenfield,Keven,,Boise,,,,,
palmer,1988,Northwest League,bournigal,BOUR0187,Bournigal,Rafael,,Salem,,,,,
palmer,1988,Northwest League,brady,BRAJ0188,Brady,Pat,,Everett,,,,,
palmer,1988,Northwest League,brauckmiller,BRAK0188,Brauckmiller,Ken,,Everett,,,,,
palmer,1988,Northwest League,breitenbucher,BREK0187,Breitenbucher,Karl,,Everett,,,,,
palmer,1988,Northwest League,briggs,BRID0188,Briggs,Dave,,Spokane,,,,,
palmer,1988,Northwest League,brito,BRIF0188,Brito,Francisco,,Bend,,,,,
palmer,1988,Northwest League,brock,BROT0388,Brock,Tom,,Bellingham,,,,,
palmer,1988,Northwest League,brucato,BRUR0188,Brucato,Bob,,Spokane,,,,,
palmer,1988,Northwest League,bryand,BRYR0188,Bryand,Renay,,Spokane,,,,,
palmer,1988,Northwest League,bryant,BRYE0187,Bryant,E.B.,,Bellingham,,,,,
palmer,1988,Northwest League,buccheri,BUCJ0188,Buccheri,Jim,,Southern Oregon,,,,,
palmer,1988,Northwest League,buchanan,BUCR0188,Buchanan,Rob,,Eugene,,,,,
palmer,1988,Northwest League,calderon,CALE0188,Calderon,Ed,,Salem,,,,,
palmer,1988,Northwest League,candelari,CANE0188,Candelari,Ricky,,Bellingham,,,,,
