source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1987,Appalachian League,albertson,ALBJ0187,Albertson,John,,Pulaski,,,,,
palmer,1987,Appalachian League,allison,ALLJ0287,Allison,Jamie,,Burlington,,,,,
palmer,1987,Appalachian League,allred,ALLD0287,Allred,Beau,,Burlington,,,,,
palmer,1987,Appalachian League,alvarez,ALVE0187,Alvarez,Eddie,,Elizabethton,,,,,
palmer,1987,Appalachian League,amarena,AMAS0187,Amarena,Sam,,Bluefield,,,,,
palmer,1987,Appalachian League,anthony,ANTM0187,Anthony,Mike,,Elizabethton,,,,,
palmer,1987,Appalachian League,arias-wyt,ARIA0187,Arias,Alex,,Wytheville,,,,,
palmer,1987,Appalachian League,arias-bur,ARIP0186,Arias,Pedro,,Burlington,,,,,
palmer,1987,Appalachian League,arrington,ARRW0187,Arrington,Warren,,Wytheville,,,,,
palmer,1987,Appalachian League,baez,BAEA0186,Baez,Angel,,Burlington,,,,,
palmer,1987,Appalachian League,baldwin-pul,BALA0187,Baldwin,Tony,,Pulaski,,,,,
palmer,1987,Appalachian League,baldwin-bur,BALL0187,Baldwin,Chuck,,Burlington,,,,,
palmer,1987,Appalachian League,bangtson,BANP0187,Bangtson,Pat,,Elizabethton,,,,,
palmer,1987,Appalachian League,banks,BANW0187,Banks,Willie,,Elizabethton,,,,,
palmer,1987,Appalachian League,barranco,BARV0187,Barranco,Vince,,Burlington,,,,,
palmer,1987,Appalachian League,barrs,BARC0186,Barrs,Stan,,Johnson City,,,,,
palmer,1987,Appalachian League,bautista,BAUR0186,Bautista,Ramon,,Burlington,,,,,
palmer,1987,Appalachian League,baxter,BAXJ0186,Baxter,Jim,,Burlington,,,,,
palmer,1987,Appalachian League,bearse,BEAK0287,Bearse,Kevin,,Burlington,,,,,
palmer,1987,Appalachian League,belbru,BELJ0187,Belbru,Juan,,Johnson City,,,,,
palmer,1987,Appalachian League,berg,BERR0187,Berg,Rick,,Pulaski,,,,,
palmer,1987,Appalachian League,bettendorf,BETD0187,Bettendorf,Dave,,Bluefield,,,,,
palmer,1987,Appalachian League,biggers,BIGA0187,Biggers,Alan,,Johnson City,,,,,
palmer,1987,Appalachian League,biggs,BIGO0187,Biggs,Doug,,Bristol,,,,,
