source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1987,Northwest League,able,ABLW0187,Able,Wayne,,Boise,,,,,
palmer,1987,Northwest League,abraham,ABRG0187,Abraham,Glenn,,Everett,,,,,
palmer,1987,Northwest League,abshier,ABSL0187,Abshier,Lanny,,Salem,,,,,
palmer,1987,Northwest League,adams,ADAJ0187,Adams,Bud,,Eugene,,,,,
palmer,1987,Northwest League,alborano,ALBP0186,Alborano,Pete,,Eugene,,,,,
palmer,1987,Northwest League,aldrete,ALDR0187,Aldrete,Rich,,Everett,,,,,
palmer,1987,Northwest League,amaro,AMAR0187,Amaro,Ruben,,Salem,,,,,
palmer,1987,Northwest League,angus,ANGR0187,Angus,Rob,,Boise,,,,,
palmer,1987,Northwest League,appier,APPR0187,Appier,Kevin,,Eugene,,,,,
palmer,1987,Northwest League,armstrong,ARME0184,Armstrong,Eldridge,,Boise,,,,,
palmer,1987,Northwest League,arnold,ARNG0187,Arnold,Gail,,Boise,,,,,
palmer,1987,Northwest League,aylward,AYLJ0187,Aylward,Jim,,Bend,,,,,
palmer,1987,Northwest League,azar,AZAT0187,Azar,Todd,,Bellingham,,,,,
palmer,1987,Northwest League,baca,BACM0187,Baca,Mark,,Salem,,,,,
palmer,1987,Northwest League,baez,BAEP0187,Baez,Pedro,,Medford,,,,,
palmer,1987,Northwest League,baldwin,BALB0187,Baldwin,Brian,,Bellingham,,,,,
palmer,1987,Northwest League,beck,BECR0186,Beck,Rod,,Medford,,,,,
palmer,1987,Northwest League,bell,BELR0184,Bell,Bob,,Boise,,,,,
palmer,1987,Northwest League,benoit,BEND0187,Benoit,Dickens,,Everett,,,,,
palmer,1987,Northwest League,berg,BERR0287,Berg,Rich,,Medford,,,,,
palmer,1987,Northwest League,berrios,BERJ0187,Berrios,Juan,,Eugene,,,,,
palmer,1987,Northwest League,bieksha,BIES0187,Bieksha,Steve,,Bellingham,,,,,
palmer,1987,Northwest League,bluhm,BLUW0185,Bluhm,Bill,,Everett,,,,,
palmer,1987,Northwest League,bobel,BOBJ0187,Bobel,Jay,,Salem,,,,,
palmer,1987,Northwest League,bock,BOCD0187,Bock,Doug,,Eugene,,,,,
palmer,1987,Northwest League,bond,BOND0187,Bond,David,,Spokane,,,,,
palmer,1987,Northwest League,bowman,BOWT0187,Bowman,Tad,,Boise,,,,,
palmer,1987,Northwest League,bridges,BRIA0186,Bridges,Tony,,Eugene,,,,,
palmer,1987,Northwest League,brito,BRIJ0186,Brito,Jorge,,Medford,,,,,
palmer,1987,Northwest League,brooks,BROM0287,Brooks,Monte,,Spokane,,,,,
palmer,1987,Northwest League,brosius,BROD0187,Brosius,Scott,,Medford,,,,,
palmer,1987,Northwest League,bryan,BRYF0185,Bryan,Frank,,Bend,,,,,
palmer,1987,Northwest League,bryant,BRYE0187,Bryant,E.B.,,Bellingham,,,,,
