source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
indy,2019,United Shore Baseball League,B00403,Adams,Pat,0,East Side,,B49,adams
indy,2019,United Shore Baseball League,B01135,Bain,Max,0,Utica,,B14,bain
indy,2019,United Shore Baseball League,P10486,Bain,Max,0,Utica,,P14,bain
indy,2019,United Shore Baseball League,B00356,Baker,Patrick Jr.,0,Birmingham-Bloomfield,,B7,baker
indy,2019,United Shore Baseball League,P10159,Baker,Patrick Jr,0,Birmingham-Bloomfield,,P7,baker
indy,2019,United Shore Baseball League,B01313,Barbee,Jake,0,Westside,,B41,barbee
indy,2019,United Shore Baseball League,B00879,Bardzell,Ashton,0,Utica,,B20,bardzell
indy,2019,United Shore Baseball League,B01489,Batten,Brady,0,Westside,,B10,batten
indy,2019,United Shore Baseball League,P10640,Batten,Brady,0,Westside,,P10,batten
indy,2019,United Shore Baseball League,B00502,Beals,Joey,0,East Side,,B19,beals
indy,2019,United Shore Baseball League,P10253,Beals,Joey,0,East Side,,P19,beals
indy,2019,United Shore Baseball League,B01010,Benz,B,0,Utica,,B8,benz
indy,2019,United Shore Baseball League,B00343,Berman,Gabe,0,Birmingham-Bloomfield,,B12,berman
indy,2019,United Shore Baseball League,P10100,Berman,Gabe,0,Birmingham-Bloomfield,,P12,berman
indy,2019,United Shore Baseball League,B00957,Blaise,Malik,0,Utica,,B18,blaise
indy,2019,United Shore Baseball League,B01041,Bobo,T,0,Utica,,B5,bobo
indy,2019,United Shore Baseball League,B00904,Bonicki,Kyle,0,Utica,,B49,bonicki
indy,2019,United Shore Baseball League,B00566,Broussard,Brandt,0,East Side,,B14,broussard
indy,2019,United Shore Baseball League,B01415,Broussard,B,0,Westside,,B9,broussard
indy,2019,United Shore Baseball League,B00255,Burns,B,0,Birmingham-Bloomfield,,B1,burns
indy,2019,United Shore Baseball League,P10035,Burns,B,0,Birmingham-Bloomfield,,P1,burns
indy,2019,United Shore Baseball League,B00068,Campana,Nick,0,Birmingham-Bloomfield,,B48,campana
indy,2019,United Shore Baseball League,B01124,Carber,Andrew,0,Utica,,B4,carber
indy,2019,United Shore Baseball League,B01649,Carber,A,0,Westside,,B4,carber
indy,2019,United Shore Baseball League,P10591,Carber,Andrew,0,Utica,,P4,carber
indy,2019,United Shore Baseball League,P10805,Carber,A,0,Westside,,P4,carber
indy,2019,United Shore Baseball League,B00667,Chandler,J,0,East Side,,B1,chandler
indy,2019,United Shore Baseball League,B00210,Christman,Garrett,0,Birmingham-Bloomfield,,B18,christman
indy,2019,United Shore Baseball League,P10024,Christman,Garrett,0,Birmingham-Bloomfield,,P18,christman
indy,2019,United Shore Baseball League,B01078,Clenney,Nolan,0,Utica,,B21,clenney
indy,2019,United Shore Baseball League,P10464,Clenney,Nolan,0,Utica,,P21,clenney
indy,2019,United Shore Baseball League,B00397,Collett,Dylan,0,Birmingham-Bloomfield,,B36,collett
indy,2019,United Shore Baseball League,P10043,Collett,Dylan,0,Birmingham-Bloomfield,,P36,collett
indy,2019,United Shore Baseball League,B00783,Collins,Z,0,East Side,,B5,collins
indy,2019,United Shore Baseball League,P10290,Collins,Zane,0,East Side,,P5,collins
indy,2019,United Shore Baseball League,B00760,Contreras,L,0,East Side,,B5,contreras
indy,2019,United Shore Baseball League,P10304,Contreras,L,0,East Side,,P5,contreras
indy,2019,United Shore Baseball League,B01288,Cortez,Sonny,0,Westside,,B50,cortez
indy,2019,United Shore Baseball League,B01108,Cottingham-Be,Sam,0,Utica,,B22,cottingham
indy,2019,United Shore Baseball League,P10478,Cottingham-Be,Sam,0,Utica,,P22,cottingham
indy,2019,United Shore Baseball League,B01402,Craig,A,0,Westside,,B9,craig
indy,2019,United Shore Baseball League,B01523,Cronin,Matt,0,Westside,,B12,cronin
indy,2019,United Shore Baseball League,P10606,Cronin,Matt,0,Westside,,P12,cronin
indy,2019,United Shore Baseball League,B00370,Crosby,Chris,0,Birmingham-Bloomfield,,B6,crosby
indy,2019,United Shore Baseball League,P10097,Crosby,Chris,0,Birmingham-Bloomfield,,P6,crosby
indy,2019,United Shore Baseball League,B00854,Currie,Colie,0,Utica,,B49,currie
indy,2019,United Shore Baseball League,B00752,Darnell,Dugan,0,East Side,,B7,darnell
indy,2019,United Shore Baseball League,P10231,Darnell,Dugan,0,East Side,,P7,darnell
indy,2019,United Shore Baseball League,B00577,Davidson,C,0,East Side,,B10,davidson
indy,2019,United Shore Baseball League,B00491,Davis,B,0,East Side,,B15,davis-es
indy,2019,United Shore Baseball League,B01663,Davis,J,0,Westside,,B12,davis-ws
indy,2019,United Shore Baseball League,P10698,Davis,J,0,Westside,,P12,davis-ws
indy,2019,United Shore Baseball League,B01227,Dawson,Luke,0,Utica,,B5,dawson
indy,2019,United Shore Baseball League,P10516,Dawson,Luke,0,Utica,,P5,dawson
indy,2019,United Shore Baseball League,B00920,De La Cruz,Adam,0,Utica,,B7,delacruz
indy,2019,United Shore Baseball League,B01029,Dennis,Jack,0,Utica,,B9,dennis
indy,2019,United Shore Baseball League,B00324,Diaz,Ray,0,Birmingham-Bloomfield,,B7,diaz-bir
indy,2019,United Shore Baseball League,B00590,Diaz,S,0,East Side,,B6,diaz-es
indy,2019,United Shore Baseball League,P10145,Diaz,Ray,0,Birmingham-Bloomfield,,P7,diaz-bir
indy,2019,United Shore Baseball League,B01300,Dobson,Ryan,0,Westside,,B49,dobson
indy,2019,United Shore Baseball League,B00381,Dorney,Ryan,0,Birmingham-Bloomfield,,B4,dorney
indy,2019,United Shore Baseball League,P10137,Dorney,Ryan,0,Birmingham-Bloomfield,,P4,dorney
indy,2019,United Shore Baseball League,B00865,Elliot,Dan,0,Utica,,B49,elliot
indy,2019,United Shore Baseball League,B01509,Feeley,Reid,0,Westside,,B7,feeley
indy,2019,United Shore Baseball League,P10679,Feeley,Reid,0,Westside,,P7,feeley
indy,2019,United Shore Baseball League,B00207,Forlow,M,0,Birmingham-Bloomfield,,B9,forlow
indy,2019,United Shore Baseball League,B00013,Gauthier,Adam,0,Birmingham-Bloomfield,,B51,gauthier
indy,2019,United Shore Baseball League,B01242,Goodson,Donald,0,Utica,,B19,goodson
indy,2019,United Shore Baseball League,P10385,Goodson,Donald,0,Utica,,P18,goodson
indy,2019,United Shore Baseball League,B00705,Gotsis,N,0,East Side,,B11,gotsis
indy,2019,United Shore Baseball League,P10215,Gotsis,N,0,East Side,,P11,gotsis
indy,2019,United Shore Baseball League,B01032,Goulet,J,0,Utica,,B10,goulet
indy,2019,United Shore Baseball League,B00416,Gray,Zackary,0,East Side,,B42,gray
indy,2019,United Shore Baseball League,B00101,Grys,N,0,Birmingham-Bloomfield,,B20,grys
indy,2019,United Shore Baseball League,B00531,Guida,Sean,0,East Side,,B11,guida
indy,2019,United Shore Baseball League,B00898,Guzman,A,0,Utica,,B41,guzman
indy,2019,United Shore Baseball League,P10410,Guzman,A,0,Utica,,P1,guzman
indy,2019,United Shore Baseball League,B00021,Haffey,Ross,0,Birmingham-Bloomfield,,B43,haffey
indy,2019,United Shore Baseball League,B00609,Hamiton,Bradley,0,East Side,,B13,hamilton
indy,2019,United Shore Baseball League,B01546,Hejka,J,0,Westside,,B6,hejka
indy,2019,United Shore Baseball League,P10633,Hejka,J,0,Westside,,P6,hejka
indy,2019,United Shore Baseball League,B00811,Henriquez,B,0,East Side,,B3,henriquez
indy,2019,United Shore Baseball League,P10277,Henriquez,B,0,East Side,,P3,henriquez
indy,2019,United Shore Baseball League,B01093,Hensley,Ty,0,Utica,,B16,hensley
indy,2019,United Shore Baseball League,P10399,Hensley,Ty,0,Utica,,P16,hensley
indy,2019,United Shore Baseball League,B01275,Hoover,Chevis,0,Utica,,B9,hoover
indy,2019,United Shore Baseball League,P10493,Hoover,Chevis,0,Utica,,P9,hoover
indy,2019,United Shore Baseball League,B00045,Hranec,Jack,0,Birmingham-Bloomfield,,B45,hranec
indy,2019,United Shore Baseball League,P10070,Hranec,Jack,0,Birmingham-Bloomfield,,P5,hranec
indy,2019,United Shore Baseball League,B00469,Huntley,C,0,East Side,,B16,huntley
indy,2019,United Shore Baseball League,B00739,Isenhart,A,0,East Side,,B5,isenhart
indy,2019,United Shore Baseball League,P10348,Isenhart,A,0,East Side,,P5,isenhart
indy,2019,United Shore Baseball League,B01156,Jacknewitz,Greg,0,Utica,,B3,jacknewitz
indy,2019,United Shore Baseball League,P10429,Jacknewitz,Greg,0,Utica,,P3,jacknewitz
indy,2019,United Shore Baseball League,B00442,Jehle,Freddy,0,East Side,,B47,jehle
indy,2019,United Shore Baseball League,B00450,Johnson,Luke,0,East Side,,B36,johnson-es
indy,2019,United Shore Baseball League,B01162,Johnson,A,0,Utica,,B2,johnson-uti
indy,2019,United Shore Baseball League,B01321,Johnson,Will,0,Westside,,B37,johnson-ws
indy,2019,United Shore Baseball League,P10550,Johnson,A,0,Utica,,P2,johnson-uti
indy,2019,United Shore Baseball League,B00475,Jones,W,0,East Side,,B38,jones.w-es
indy,2019,United Shore Baseball League,B00614,Jones,J,0,East Side,,B3,jones.j-es
indy,2019,United Shore Baseball League,B00833,Jones,E,0,Utica,,B20,jones-uti
indy,2019,United Shore Baseball League,B01170,Kametas,Bobby,0,Utica,,B10,kametas
indy,2019,United Shore Baseball League,P10432,Kametas,Bobby,0,Utica,,P10,kametas
indy,2019,United Shore Baseball League,B00117,Kelly,Justin,0,Birmingham-Bloomfield,,B17,kelly
indy,2019,United Shore Baseball League,B00125,Kemp,Ross,0,Birmingham-Bloomfield,,B8,kemp
indy,2019,United Shore Baseball League,B01428,Kemp,R,0,Westside,,B12,kemp
indy,2019,United Shore Baseball League,B00232,Kiel,H,0,Birmingham-Bloomfield,,B9,kiel
indy,2019,United Shore Baseball League,P10192,Kiel,H,0,Birmingham-Bloomfield,,P9,kiel
indy,2019,United Shore Baseball League,B01368,Kitson,Drew,0,Westside,,B24,kitson
indy,2019,United Shore Baseball League,B00623,Knight,Johnny IV,0,East Side,,B3,knight
indy,2019,United Shore Baseball League,B01601,Kramer,A,0,Westside,,B6,kramer
indy,2019,United Shore Baseball League,P10709,Kramer,A,0,Westside,,P6,kramer
indy,2019,United Shore Baseball League,B00427,Lacongo,T,0,East Side,,B30,lacongo
indy,2019,United Shore Baseball League,B00973,Lainer,M,0,Utica,,B4,lainer
indy,2019,United Shore Baseball League,B00771,Lamovec,R,0,East Side,,B4,lamovec
indy,2019,United Shore Baseball League,P10361,Lamovec,R,0,East Side,,P4,lamovec
indy,2019,United Shore Baseball League,B01658,Landess,C,0,Westside,,B6,landess
indy,2019,United Shore Baseball League,P10723,Landess,C,0,Westside,,P6,landess
indy,2019,United Shore Baseball League,B00887,Latona,Jimmy,0,Utica,,B48,latona
indy,2019,United Shore Baseball League,B01384,Little,Webb,0,Westside,,B20,little.w
indy,2019,United Shore Baseball League,B01392,Little,Sam,0,Westside,,B2,little.s
indy,2019,United Shore Baseball League,B00149,Longley,C,0,Birmingham-Bloomfield,,B11,longley
indy,2019,United Shore Baseball League,B00638,MacCarrick,R,0,East Side,,B7,maccarrick
indy,2019,United Shore Baseball League,B00936,Maltby,A,0,Utica,,B10,maltby
indy,2019,United Shore Baseball League,B00747,Martin,Rabon,0,East Side,,B23,martin
indy,2019,United Shore Baseball League,P10266,Martin,Rabon,0,East Side,,P23,martin
indy,2019,United Shore Baseball League,B01007,Martinez,D,0,Utica,,B8,martinez
indy,2019,United Shore Baseball League,B00059,Maselli,Anthony,0,Birmingham-Bloomfield,,B31,maselli
indy,2019,United Shore Baseball League,B00961,McCabe,L,0,Utica,,B13,mccabe
indy,2019,United Shore Baseball League,B00158,McGowan,C,0,Birmingham-Bloomfield,,B6,mcgowan
indy,2019,United Shore Baseball League,B01567,Mckendall,Ben,0,Westside,,B12,mckendall
indy,2019,United Shore Baseball League,P10622,Mckendall,Ben,0,Westside,,P12,mckendall
indy,2019,United Shore Baseball League,B00434,Milhalik,Riley,0,East Side,,B25,milhalik
indy,2019,United Shore Baseball League,B01630,Muratore,Thomas,0,Westside,,B24,muratore
indy,2019,United Shore Baseball League,P10611,Muratore,Thomas,0,Westside,,P24,muratore
indy,2019,United Shore Baseball League,B01250,Murphy,Tyler,0,Utica,,B4,murphy-uti
indy,2019,United Shore Baseball League,B01477,Murphy,John,0,Westside,,B10,murphy-ws
indy,2019,United Shore Baseball League,P10569,Murphy,Tyler,0,Utica,,P4,murphy-uti
indy,2019,United Shore Baseball League,P10714,Murphy,John,0,Westside,,P10,murphy-ws
indy,2019,United Shore Baseball League,B00695,Nealy,Colby,0,East Side,,B13,nealy
indy,2019,United Shore Baseball League,P10312,Nealy,Colby,0,East Side,,P13,nealy
indy,2019,United Shore Baseball League,B01538,Neely,W,0,Westside,,B6,neely
indy,2019,United Shore Baseball League,P10746,Neely,W,0,Westside,,P6,neely
indy,2019,United Shore Baseball League,B01203,Neff,A,0,Utica,,B4,neff
indy,2019,United Shore Baseball League,P10455,Neff,A,0,Utica,,P4,neff
indy,2019,United Shore Baseball League,B00241,Ogg,K,0,Birmingham-Bloomfield,,B2,ogg
indy,2019,United Shore Baseball League,P10176,Ogg,K,0,Birmingham-Bloomfield,,P2,ogg
indy,2019,United Shore Baseball League,B00999,Oliver,D,0,Utica,,B13,oliver
indy,2019,United Shore Baseball League,B00293,Olliges,K,0,Birmingham-Bloomfield,,B5,olliges
indy,2019,United Shore Baseball League,B01197,Olliges,K,0,Utica,,B9,olliges
indy,2019,United Shore Baseball League,P10168,Olliges,K,0,Birmingham-Bloomfield,,P5,olliges
indy,2019,United Shore Baseball League,P10527,Olliges,K,0,Utica,,P9,olliges
indy,2019,United Shore Baseball League,B00084,Olund,Alec,0,Birmingham-Bloomfield,,B49,olund
indy,2019,United Shore Baseball League,B00076,Ordonez,Adan,0,Birmingham-Bloomfield,,B34,ordonez
indy,2019,United Shore Baseball League,B00912,Orloff,Kyle,0,Utica,,B14,orloff
indy,2019,United Shore Baseball League,B01595,Osborne,S,0,Westside,,B6,osborne
indy,2019,United Shore Baseball League,P10795,Osborne,S,0,Westside,,P5,osborne
indy,2019,United Shore Baseball League,B01444,Pascual,S,0,Westside,,B12,pascual
indy,2019,United Shore Baseball League,B01234,Patterson,Zach,0,Utica,,B3,patterson
indy,2019,United Shore Baseball League,P10588,Patterson,Zach,0,Utica,,P3,patterson
indy,2019,United Shore Baseball League,B00515,Perry,Cole,0,East Side,,B8,perry
indy,2019,United Shore Baseball League,B00528,Peterson,B,0,East Side,,B12,peterson
indy,2019,United Shore Baseball League,B00163,Pharr,A,0,Birmingham-Bloomfield,,B10,pharr
indy,2019,United Shore Baseball League,B00985,Poje,C,0,Utica,,B13,poje
indy,2019,United Shore Baseball League,B00174,Pontious,Jordan,0,Birmingham-Bloomfield,,B5,pontious
indy,2019,United Shore Baseball League,B00286,Price,Jared,0,Birmingham-Bloomfield,,B11,price-bb
indy,2019,United Shore Baseball League,B01617,Price,B,0,Westside,,B11,price-ws
indy,2019,United Shore Baseball League,P10081,Price,Jared,0,Birmingham-Bloomfield,,P11,price-bb
indy,2019,United Shore Baseball League,P10772,Price,B,0,Westside,,P11,price-ws
indy,2019,United Shore Baseball League,B01337,Pulcheon,Jake,0,Westside,,B49,pulcheon
indy,2019,United Shore Baseball League,B01572,Quillens,B,0,Westside,,B3,quillens
indy,2019,United Shore Baseball League,P10780,Quillens,B,0,Westside,,P3,quillens
indy,2019,United Shore Baseball League,B00264,Reed,Noah,0,Birmingham-Bloomfield,,B10,reed
indy,2019,United Shore Baseball League,P10121,Reed,Noah,0,Birmingham-Bloomfield,,P10,reed
indy,2019,United Shore Baseball League,B01086,Richardson,D,0,Utica,,B3,richardson
indy,2019,United Shore Baseball League,P10542,Richardson,D,0,Utica,,P3,richardson
indy,2019,United Shore Baseball League,B00840,Ridout,Collin,0,Utica,,B49,ridout
indy,2019,United Shore Baseball League,B00646,Ring,S,0,East Side,,B12,ring
indy,2019,United Shore Baseball League,B01431,Rivera,R,0,Westside,,B11,rivera
indy,2019,United Shore Baseball League,B00362,Robertson,Miles,0,Birmingham-Bloomfield,,B4,robertson
indy,2019,United Shore Baseball League,P10184,Robertson,Miles,0,Birmingham-Bloomfield,,P4,robertson
indy,2019,United Shore Baseball League,B01055,Rose,N,0,Utica,,B6,rose
indy,2019,United Shore Baseball League,B00822,Rowland,Matt,0,East Side,,B7,rowland
indy,2019,United Shore Baseball League,P10357,Rowland,Matt,0,East Side,,P7,rowland
indy,2019,United Shore Baseball League,B00544,Rydzewski,J,0,East Side,,B10,rydzewski
indy,2019,United Shore Baseball League,B00229,Salisbury,Gerry,0,Birmingham-Bloomfield,,B14,salisbury
indy,2019,United Shore Baseball League,P10019,Salisbury,Gerry,0,Birmingham-Bloomfield,,P14,salisbury
indy,2019,United Shore Baseball League,B00794,Scheidemann,Ian,0,East Side,,B2,schiedemann
indy,2019,United Shore Baseball League,P10373,Scheidemann,Ian,0,East Side,,P2,schiedemann
indy,2019,United Shore Baseball League,B01551,Schmidt,Tyler,0,Westside,,B17,schmidt
indy,2019,United Shore Baseball League,P10767,Schmidt,Tyler,0,Westside,,P17,schmidt
indy,2019,United Shore Baseball League,B01119,Sebek,O,0,Utica,,B4,sebek
indy,2019,United Shore Baseball League,P10575,Sebek,O,0,Utica,,P4,sebek
indy,2019,United Shore Baseball League,B01064,Sechen,John,0,Utica,,B2,sechen
indy,2019,United Shore Baseball League,B01376,Shelby,J,0,Westside,,B33,shelby
indy,2019,United Shore Baseball League,B00196,Smith,R,0,Birmingham-Bloomfield,,B9,smith-bb
indy,2019,United Shore Baseball League,B00948,Smith,D,0,Utica,,B15,smith-uti
indy,2019,United Shore Baseball League,B01359,Smith,J,0,Westside,,B34,smith-ws
indy,2019,United Shore Baseball League,B01269,Sorenson,S,0,Utica,,B2,sorenson
indy,2019,United Shore Baseball League,P10407,Sorenson,S,0,Utica,,P2,sorenson
indy,2019,United Shore Baseball League,B01216,Sprinkle,Jake,0,Utica,,B5,sprinkle
indy,2019,United Shore Baseball League,P10534,Sprinkle,Jake,0,Utica,,P5,sprinkle
indy,2019,United Shore Baseball League,B00278,Steinfort,A,0,Birmingham-Bloomfield,,B4,steinfort
indy,2019,United Shore Baseball League,P10062,Steinfort,A,0,Birmingham-Bloomfield,,P4,steinfort
indy,2019,United Shore Baseball League,B01181,Stockton,S,0,Utica,,B8,stockton
indy,2019,United Shore Baseball League,P10441,Stockton,S,0,Utica,,P8,stockton
indy,2019,United Shore Baseball League,B00672,Strohl,Noah,0,East Side,,B5,strohl
indy,2019,United Shore Baseball League,P10336,Strohl,Noah,0,East Side,,P4,strohl
indy,2019,United Shore Baseball League,B00806,Sweeney,Nate,0,East Side,,B21,sweeney
indy,2019,United Shore Baseball League,P10228,Sweeney,Nate,0,East Side,,P21,sweeney
indy,2019,United Shore Baseball League,B00319,Taylor,Kyle,0,Birmingham-Bloomfield,,B5,taylor-bb
indy,2019,United Shore Baseball League,B00726,Taylor,Jahmon,0,East Side,,B7,taylor-es
indy,2019,United Shore Baseball League,P10056,Taylor,Kyle,0,Birmingham-Bloomfield,,P5,taylor-bb
indy,2019,United Shore Baseball League,P10244,Taylor,Jahmon,0,East Side,,P7,taylor-es
indy,2019,United Shore Baseball League,B00718,Thoutt,B,0,East Side,,B12,thoutt
indy,2019,United Shore Baseball League,P10289,Thoutt,B,0,East Side,,P12,thoutt
indy,2019,United Shore Baseball League,B00680,Tomaka,T,0,East Side,,B20,tomaka
indy,2019,United Shore Baseball League,P10320,Tomaka,T,0,East Side,,P20,tomaka
indy,2019,United Shore Baseball League,B01466,Travato,Anthony,0,Westside,,B10,travato
indy,2019,United Shore Baseball League,P10654,Travato,Anthony,0,Westside,,P10,travato
indy,2019,United Shore Baseball League,B00182,Trimble,Douglas,0,Birmingham-Bloomfield,,B13,trimble
indy,2019,United Shore Baseball League,B00335,Valdespina,Justin,0,Birmingham-Bloomfield,,B1,valdespina
indy,2019,United Shore Baseball League,P10202,Valdespina,Justin,0,Birmingham-Bloomfield,,P1,valdespina
indy,2019,United Shore Baseball League,B00589,Valerio,D,0,East Side,,B10,valerio
indy,2019,United Shore Baseball League,B01580,Walby,P,0,Westside,,B5,walby
indy,2019,United Shore Baseball League,P10687,Walby,P,0,Westside,,P5,walby
indy,2019,United Shore Baseball League,B00037,Ward,TJ,0,Birmingham-Bloomfield,,B51,ward
indy,2019,United Shore Baseball League,B00130,Weiss,T,0,Birmingham-Bloomfield,,B6,weiss
indy,2019,United Shore Baseball League,B01453,Wells,S Jr,0,Westside,,B11,wells
indy,2019,United Shore Baseball League,B00308,Weyman,G,0,Birmingham-Bloomfield,,B4,weyman
indy,2019,United Shore Baseball League,P10113,Weyman,G,0,Birmingham-Bloomfield,,P4,weyman
indy,2019,United Shore Baseball League,B00488,Whatley,K,0,East Side,,B34,whatley
indy,2019,United Shore Baseball League,B00553,Wheatley,Ashanti,0,East Side,,B15,wheatley
indy,2019,United Shore Baseball League,B01514,Whitty,T,0,Westside,,B12,whitty
indy,2019,United Shore Baseball League,P10751,Whitty,T,0,Westside,,P12,whitty
indy,2019,United Shore Baseball League,B00651,Wiley,Jordan,0,East Side,,B8,wiley
indy,2019,United Shore Baseball League,B01143,Williams,M,0,Utica,,B7,williams-uti
indy,2019,United Shore Baseball League,B01345,Williams,Dan,0,Westside,,B31,williams.dan-ws
indy,2019,United Shore Baseball League,B01490,Williams,Da,0,Westside,,B8,williams@p-ws
indy,2019,United Shore Baseball League,B01625,Williams,Z,0,Westside,,B10,williams.z-ws
indy,2019,United Shore Baseball League,P10503,Williams,M,0,Utica,,P7,williams-uti
indy,2019,United Shore Baseball League,P10665,Williams,Da,0,Westside,,P8,williams@p-ws
