source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
Newspaper,1919,Illinois-Indiana-Iowa League,P10455,Beck,,0,Moline,,P20p,beck
Newspaper,1919,Illinois-Indiana-Iowa League,P10805,Beck,,0,Moline,,P20p,beck
Newspaper,1919,Illinois-Indiana-Iowa League,P10290,Bowman,,1,Peoria,,p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10290,Bowman,,2,Moline,,p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10290,Bowman,,T,,,P34p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10772,Bowman,,1,Peoria,,p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10772,Bowman,,2,Moline,,p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10772,Bowman,,T,,,P34p,bowman
Newspaper,1919,Illinois-Indiana-Iowa League,P10070,Brown,,0,Terre Haute,,P33p,brown
Newspaper,1919,Illinois-Indiana-Iowa League,P10534,Brown,,0,Terre Haute,,P33p,brown
Newspaper,1919,Illinois-Indiana-Iowa League,P10266,Cash,,0,Terre Haute,,P7p,cash
Newspaper,1919,Illinois-Indiana-Iowa League,P10168,Clark,,0,Rockford,,P29p,clark
Newspaper,1919,Illinois-Indiana-Iowa League,P10550,Clark,,0,Rockford,,P29p,clark
Newspaper,1919,Illinois-Indiana-Iowa League,P10097,Conkwright,,0,Peoria,,P19p,conkwright
Newspaper,1919,Illinois-Indiana-Iowa League,P10542,Conkwright,,0,Peoria,,P19p,conkwright
Newspaper,1919,Illinois-Indiana-Iowa League,P10312,Cook,,0,Evansville,,P9p,cook
Newspaper,1919,Illinois-Indiana-Iowa League,P10795,Cook,,0,Evansville,,P9p,cook
Newspaper,1919,Illinois-Indiana-Iowa League,P10429,Delotelle,,0,Moline,,P34p,delotelle
Newspaper,1919,Illinois-Indiana-Iowa League,P10698,Delotelle,,0,Moline,,P34p,delotelle
Newspaper,1919,Illinois-Indiana-Iowa League,P10385,Ehrman,,0,Bloomington,,P5p,ehrman
Newspaper,1919,Illinois-Indiana-Iowa League,P10373,Erhardt,,0,Peoria,,P10p,erhardt
Newspaper,1919,Illinois-Indiana-Iowa League,P10633,Erhardt,,0,Peoria,,P10p,erhardt
Newspaper,1919,Illinois-Indiana-Iowa League,P10407,Foelsch,,0,Rockford,,P24p,foelsch
Newspaper,1919,Illinois-Indiana-Iowa League,P10751,Foelsch,,0,Rockford,,P24p,foelsch
Newspaper,1919,Illinois-Indiana-Iowa League,P10024,Gassaway,,0,Evansville,,P3p,gassaway
Newspaper,1919,Illinois-Indiana-Iowa League,P10277,Gilbert,,0,Terre Haute,,P2p,gilbert
Newspaper,1919,Illinois-Indiana-Iowa League,P10253,Graham,,1,Moline,,p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10253,Graham,,2,Rockford,,p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10253,Graham,,T,,,P10p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10738,Graham,,1,Moline,,p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10738,Graham,,2,Rockford,,p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10738,Graham,,T,,,P10p,graham
Newspaper,1919,Illinois-Indiana-Iowa League,P10441,Grimm,,0,Terre Haute,,P40p,grimm
Newspaper,1919,Illinois-Indiana-Iowa League,P10709,Grimm,,0,Terre Haute,,P40p,grimm
Newspaper,1919,Illinois-Indiana-Iowa League,P10410,Halas,,0,Moline,,P4p,halas
Newspaper,1919,Illinois-Indiana-Iowa League,P10202,Higbee,,0,Peoria,,P17p,higbee
Newspaper,1919,Illinois-Indiana-Iowa League,P10569,Highbee,,0,Peoria,,P17p,higbee
Newspaper,1919,Illinois-Indiana-Iowa League,P10137,Hill,,0,Rockford,,P37p,hill
Newspaper,1919,Illinois-Indiana-Iowa League,P10486,Hill,,0,Rockford,,P37p,hill
Newspaper,1919,Illinois-Indiana-Iowa League,P10336,Kaiser,,0,Moline,,P26p,keiser
Newspaper,1919,Illinois-Indiana-Iowa League,P10289,Keck,,0,Terre Haute,,P7p,keck
Newspaper,1919,Illinois-Indiana-Iowa League,P10231,Keenan,,0,Terre Haute,,P13p,keenan
