source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1996,Florida State League,M91213,Anderson,Dave,,Lakeland,,,
emilbb,1996,Florida State League,M91120,Ashby,Alan,,Kissimmee,,,
emilbb,1996,Florida State League,M91112,Debus,Jon,,Vero Beach,,,
emilbb,1996,Florida State League,M91087,Gibbons,John,,St. Lucie,,,
emilbb,1996,Florida State League,M91136,Gonzalez,Fredi,,Brevard County,,,
emilbb,1996,Florida State League,M91185,Hale,DeMarlo,,Sarasota,,,
emilbb,1996,Florida State League,M91148,Hillman,Trey,,Tampa,,,
emilbb,1996,Florida State League,M91199,Holmberg,Dennis,,Dunedin,,,
emilbb,1996,Florida State League,M91161,LeBoeuf,Al,,Clearwater,,,
emilbb,1996,Florida State League,M91173,Maloney,Chris,,St. Petersburg,,,
emilbb,1996,Florida State League,M91157,Russell,John,,Fort Myers,,,
emilbb,1996,Florida State League,M91104,Sofield,Rick,,West Palm Beach,,,
emilbb,1996,Florida State League,M91098,Trembley,Dave,,Daytona,,,
emilbb,1996,Florida State League,M91200,Wynegar,Butch,,Charlotte,,,
