source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1911Spalding,1910,Minnesota-Wisconsin League,agan,B00999,Agan,,0,Rochester,,B10
1911Spalding,1910,Minnesota-Wisconsin League,agan,F20014,Agan,,0,Rochester,,1b10
1911Spalding,1910,Minnesota-Wisconsin League,altermott,B00343,Altermott,,0,Duluth,,B124
1911Spalding,1910,Minnesota-Wisconsin League,altermott,F20571,Altermott,,0,Duluth,,ss117
1911Spalding,1910,Minnesota-Wisconsin League,anderson.g,B00590,Anderson,G.,0,Duluth,,B122
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,B00985,Anderson,J.,1,La Crosse,,
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,B00985,Anderson,J.,2,Duluth,,
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,B00985,Anderson,J.,T,,,B55
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,F20721,Anderson,J.,1,La Crosse,,of
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,F20721,Anderson,J.,2,Duluth,,of
1911Spalding,1910,Minnesota-Wisconsin League,anderson.j,F20721,Anderson,J.,T,,,of55
1911Spalding,1910,Minnesota-Wisconsin League,anderson.g,F20745,Anderson,G.,0,Duluth,,of110
1911Spalding,1910,Minnesota-Wisconsin League,anderson.g,F21695,Anderson,G.,0,Duluth,,c12
1911Spalding,1910,Minnesota-Wisconsin League,baertschi,B00961,Baertschi,,0,Superior,,B17
1911Spalding,1910,Minnesota-Wisconsin League,baertschi,F21356,Baertschi,,0,Superior,,p17
1911Spalding,1910,Minnesota-Wisconsin League,baertschi,P10100,Baertschi,,0,Superior,,P17
1911Spalding,1910,Minnesota-Wisconsin League,bailey,B00045,Bailey,,0,Eau Claire,,B67
1911Spalding,1910,Minnesota-Wisconsin League,bailey,F20832,Bailey,,0,Eau Claire,,of67
1911Spalding,1910,Minnesota-Wisconsin League,baillies,B00948,Baillies,,0,Winona,,B45
1911Spalding,1910,Minnesota-Wisconsin League,baillies,F21308,Baillies,,0,Winona,,p42
1911Spalding,1910,Minnesota-Wisconsin League,baillies,P10137,Baillies,,0,Winona,,P43
1911Spalding,1910,Minnesota-Wisconsin League,bancroft,B00293,Bancroft,,0,Superior,,B127
1911Spalding,1910,Minnesota-Wisconsin League,bancroft,F20560,Bancroft,,0,Superior,,ss127
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,B01291,Barngrover,,1,La Crosse,,
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,B01291,Barngrover,,2,Rochester,,
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,B01291,Barngrover,,T,,,B12
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,F21488,Barngrover,,1,La Crosse,,p
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,F21488,Barngrover,,2,Rochester,,p
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,F21488,Barngrover,,T,,,p11
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,P10385,Barngrover,,1,La Crosse,,
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,P10385,Barngrover,,2,Rochester,,
1911Spalding,1910,Minnesota-Wisconsin League,barngrover,P10385,Barngrover,,T,,,P11
1911Spalding,1910,Minnesota-Wisconsin League,benrud,B00450,Benrud,,0,Eau Claire,,B117
1911Spalding,1910,Minnesota-Wisconsin League,benrud,F21531,Benrud,,0,Eau Claire,,c117
1911Spalding,1910,Minnesota-Wisconsin League,bevan,B00957,Bevan,,1,Winona,,
1911Spalding,1910,Minnesota-Wisconsin League,bevan,B00957,Bevan,,2,Rochester,,
1911Spalding,1910,Minnesota-Wisconsin League,bevan,B00957,Bevan,,T,,,B31
1911Spalding,1910,Minnesota-Wisconsin League,bevan,F21045,Bevan,,1,Winona,,of
1911Spalding,1910,Minnesota-Wisconsin League,bevan,F21045,Bevan,,2,Rochester,,of
1911Spalding,1910,Minnesota-Wisconsin League,bevan,F21045,Bevan,,T,,,of31
1911Spalding,1910,Minnesota-Wisconsin League,black,B00117,Black,,0,Red Wing,,B106
1911Spalding,1910,Minnesota-Wisconsin League,black,F20388,Black,,0,Red Wing,,3b106
1911Spalding,1910,Minnesota-Wisconsin League,blancke,B01415,Blancke,,0,Duluth,,B27
1911Spalding,1910,Minnesota-Wisconsin League,blancke,F21397,Blancke,,0,Duluth,,p27
1911Spalding,1910,Minnesota-Wisconsin League,blancke,P10336,Blancke,,0,Duluth,,P28
1911Spalding,1910,Minnesota-Wisconsin League,bond,B00705,Bond,,0,Wausau,,B92
1911Spalding,1910,Minnesota-Wisconsin League,bond,F20287,Bond,,0,Wausau,,2b37
1911Spalding,1910,Minnesota-Wisconsin League,bond,F20458,Bond,,0,Wausau,,3b55
1911Spalding,1910,Minnesota-Wisconsin League,boothby,B01143,Boothby,,0,Eau Claire,,B17
1911Spalding,1910,Minnesota-Wisconsin League,boothby,F21335,Boothby,,0,Eau Claire,,p17
1911Spalding,1910,Minnesota-Wisconsin League,boothby,P10215,Boothby,,0,Eau Claire,,P17
1911Spalding,1910,Minnesota-Wisconsin League,bouchart,F20350,Bouchart,,0,Duluth,,3b19
1911Spalding,1910,Minnesota-Wisconsin League,bouchart,B00403,Bouchert,,0,Duluth,,B19
1911Spalding,1910,Minnesota-Wisconsin League,bourgeois,B00920,Bourgeois,,0,Wausau,,B51
1911Spalding,1910,Minnesota-Wisconsin League,bourgeois,F20908,Bourgeois,,0,Wausau,,of51
1911Spalding,1910,Minnesota-Wisconsin League,boyle,B00760,Boyle,,1,Red Wing,,
1911Spalding,1910,Minnesota-Wisconsin League,boyle,B00760,Boyle,,2,Rochester,,
1911Spalding,1910,Minnesota-Wisconsin League,boyle,B00760,Boyle,,T,,,B61
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F20962,Boyle,,1,Red Wing,,of
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F20962,Boyle,,2,Rochester,,of
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F20962,Boyle,,T,,,of46
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F21491,Boyle,,1,Red Wing,,p
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F21491,Boyle,,2,Rochester,,p
1911Spalding,1910,Minnesota-Wisconsin League,boyle,F21491,Boyle,,T,,,p15
1911Spalding,1910,Minnesota-Wisconsin League,boyle,P10373,Boyle,,1,Red Wing,,
1911Spalding,1910,Minnesota-Wisconsin League,boyle,P10373,Boyle,,2,Rochester,,
1911Spalding,1910,Minnesota-Wisconsin League,boyle,P10373,Boyle,,T,,,P15
1911Spalding,1910,Minnesota-Wisconsin League,breyette,B00196,Breyette,,0,Eau Claire,,B126
1911Spalding,1910,Minnesota-Wisconsin League,breyette,F20539,Breyette,,0,Eau Claire,,ss126
1911Spalding,1910,Minnesota-Wisconsin League,brody,B00416,Brody,,0,Wausau,,B82
1911Spalding,1910,Minnesota-Wisconsin League,brody,F20342,Brody,,0,Wausau,,3b81
1911Spalding,1910,Minnesota-Wisconsin League,byers,B00840,Byers,,1,Winona,,
1911Spalding,1910,Minnesota-Wisconsin League,byers,B00840,Byers,,2,La Crosse,,
1911Spalding,1910,Minnesota-Wisconsin League,byers,B00840,Byers,,T,,,B18
1911Spalding,1910,Minnesota-Wisconsin League,byers,F21434,Byers,,1,Winona,,p
1911Spalding,1910,Minnesota-Wisconsin League,byers,F21434,Byers,,2,La Crosse,,p
1911Spalding,1910,Minnesota-Wisconsin League,byers,F21434,Byers,,T,,,p18
1911Spalding,1910,Minnesota-Wisconsin League,byers,P10357,Byers,,1,Winona,,
1911Spalding,1910,Minnesota-Wisconsin League,byers,P10357,Byers,,2,La Crosse,,
1911Spalding,1910,Minnesota-Wisconsin League,byers,P10357,Byers,,T,,,P18
1911Spalding,1910,Minnesota-Wisconsin League,bzoskie,B01402,Bzoskie,,0,Winona,,B10
1911Spalding,1910,Minnesota-Wisconsin League,bzoskie,F21343,Bzoskie,,0,Winona,,p10
1911Spalding,1910,Minnesota-Wisconsin League,bzoskie,P10159,Bzoskie,,0,Winona,,P10
1911Spalding,1910,Minnesota-Wisconsin League,cahill,B00084,Cahill,,0,Wausau,,B124
1911Spalding,1910,Minnesota-Wisconsin League,cahill,F20886,Cahill,,0,Wausau,,of124
1911Spalding,1910,Minnesota-Wisconsin League,caldwell,B00680,Caldwell,,0,Superior,,B127
1911Spalding,1910,Minnesota-Wisconsin League,caldwell,F20190,Caldwell,,0,Superior,,2b103
1911Spalding,1910,Minnesota-Wisconsin League,caldwell,F20430,Caldwell,,0,Superior,,3b24
1911Spalding,1910,Minnesota-Wisconsin League,callahan,B00013,Callahan,,0,Eau Claire,,B126
1911Spalding,1910,Minnesota-Wisconsin League,callahan,F20737,Callahan,,0,Eau Claire,,of126
1911Spalding,1910,Minnesota-Wisconsin League,carter,B00101,Carter,,1,Eau Claire,,
1911Spalding,1910,Minnesota-Wisconsin League,carter,B00101,Carter,,2,Wausau,,
1911Spalding,1910,Minnesota-Wisconsin League,carter,B00101,Carter,,T,,,B119
1911Spalding,1910,Minnesota-Wisconsin League,carter,F20970,Carter,,1,Eau Claire,,of
1911Spalding,1910,Minnesota-Wisconsin League,carter,F20970,Carter,,2,Wausau,,of
1911Spalding,1910,Minnesota-Wisconsin League,carter,F20970,Carter,,T,,,of118
1911Spalding,1910,Minnesota-Wisconsin League,chase-sup,B00614,Chase,,0,Superior,,B103
1911Spalding,1910,Minnesota-Wisconsin League,chase-roc,B01313,Chase,,0,Rochester,,B54
1911Spalding,1910,Minnesota-Wisconsin League,chase-sup,F20463,Chase,,0,Superior,,3b103
1911Spalding,1910,Minnesota-Wisconsin League,chase-roc,F21450,Chase,,0,Rochester,,p54
1911Spalding,1910,Minnesota-Wisconsin League,chase-roc,P10231,Chase,,0,Rochester,,P47
1911Spalding,1910,Minnesota-Wisconsin League,cierzan,B01376,Cierzan,,0,Winona,,B22
1911Spalding,1910,Minnesota-Wisconsin League,cierzan,F21324,Cierzan,,0,Winona,,p22
1911Spalding,1910,Minnesota-Wisconsin League,cierzan,P10070,Cierzan,Pearl,0,Winona,,P22
1911Spalding,1910,Minnesota-Wisconsin League,clausen,B01392,Clausen,,0,Superior,,B29
1911Spalding,1910,Minnesota-Wisconsin League,clausen,F21427,Clausen,,0,Superior,,p29
1911Spalding,1910,Minnesota-Wisconsin League,clausen,P10290,Clausen,,0,Superior,,P29
1911Spalding,1910,Minnesota-Wisconsin League,clemens,B00174,Clemens,,0,Superior,,B62
1911Spalding,1910,Minnesota-Wisconsin League,clemens,F20943,Clemens,,0,Superior,,of62
1911Spalding,1910,Minnesota-Wisconsin League,connell,B00319,Connell,,0,La Crosse,,B119
1911Spalding,1910,Minnesota-Wisconsin League,connell,F20369,Connell,,0,La Crosse,,3b100
1911Spalding,1910,Minnesota-Wisconsin League,connell,F20612,Connell,,0,La Crosse,,ss19
1911Spalding,1910,Minnesota-Wisconsin League,corrigan,B00566,Corrigan,Joe,0,Rochester,,B24
1911Spalding,1910,Minnesota-Wisconsin League,corrigan,F21092,Corrigan,Joe,0,Rochester,,of24
1911Spalding,1910,Minnesota-Wisconsin League,crangle,B00059,Crangle,,0,Winona,,B118
1911Spalding,1910,Minnesota-Wisconsin League,crangle,F20997,Crangle,,0,Winona,,of118
1911Spalding,1910,Minnesota-Wisconsin League,cummings,B00695,Cummings,,0,Duluth,,B34
1911Spalding,1910,Minnesota-Wisconsin League,cummings,F21196,Cummings,,0,Duluth,,p28
1911Spalding,1910,Minnesota-Wisconsin League,cummings,P10202,Cummings,,0,Duluth,,P27
1911Spalding,1910,Minnesota-Wisconsin League,curtis,B00125,Curtis,,0,Winona,,B105
1911Spalding,1910,Minnesota-Wisconsin League,curtis,F20067,Curtis,,0,Winona,,1b99
1911Spalding,1910,Minnesota-Wisconsin League,dahlgren,B01227,Dahlgren,,0,Superior,,B34
