source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1911Reach,1910,Eastern League,abstein,F20046,Abstein,,0,Jersey City,,1b118
1911Reach,1910,Eastern League,abstein,B00450,Abstiein,,0,Jersey City,,B118
1911Reach,1910,Eastern League,adkins,B01625,Adkins,,0,Baltimore,,B37
1911Reach,1910,Eastern League,adkins,F21672,Adkins,,0,Baltimore,,p37
1911Reach,1910,Eastern League,adkins,P10336,Adkins,,0,Baltimore,,
1911Reach,1910,Eastern League,agier,F20095,Agier,,0,Newark,,1b144
1911Reach,1910,Eastern League,agier,B01143,Agler,,0,Newark,,B144
1911Reach,1910,Eastern League,alperman,B00491,Alperman,,0,Rochester,,B149
1911Reach,1910,Eastern League,alperman,F20334,Alperman,,0,Rochester,,2b89
1911Reach,1910,Eastern League,alperman,F20463,Alperman,,0,Rochester,,3b59
1911Reach,1910,Eastern League,anderson,B01546,Anderson,,0,Rochester,,B48
1911Reach,1910,Eastern League,anderson,F20721,Anderson,,0,Rochester,,lf34
1911Reach,1910,Eastern League,arndt,B00577,Arndt,,0,Providence,,B120
1911Reach,1910,Eastern League,arndt,F20014,Arndt,,0,Providence,,1b42
1911Reach,1910,Eastern League,arndt,F20279,Arndt,,0,Providence,,2b26
1911Reach,1910,Eastern League,arndt,F20518,Arndt,,0,Providence,,3b36
1911Reach,1910,Eastern League,atz,B00566,Atz,,0,Providence,,B129
1911Reach,1910,Eastern League,atz,F20233,Atz,,0,Providence,,2b101
1911Reach,1910,Eastern League,atz,F20594,Atz,,0,Providence,,ss25
1911Reach,1910,Eastern League,bailey,B01359,Bailey,,0,Montreal,,B21
1911Reach,1910,Eastern League,bailey,F21182,Bailey,,0,Montreal,,rf18
1911Reach,1910,Eastern League,barberich,B01663,Barberich,,0,Providence,,B24
1911Reach,1910,Eastern League,barberich,F21528,Barberich,,0,Providence,,p21
1911Reach,1910,Eastern League,barberich,P10478,Barberich,,0,Providence,,
1911Reach,1910,Eastern League,bartley,B01798,Bartley,,0,Jersey City,,B23
1911Reach,1910,Eastern League,bartley,F21553,Bartley,,0,Jersey City,,p23
1911Reach,1910,Eastern League,bartley,P10441,Bartley,,0,Jersey City,,
1911Reach,1910,Eastern League,batch,B00232,Batch,,0,Rochester,,B134
1911Reach,1910,Eastern League,batch,F20430,Batch,,0,Rochester,,3b30
1911Reach,1910,Eastern League,batch,F20792,Batch,,0,Rochester,,lf75
1911Reach,1910,Eastern League,batch,F21174,Batch,,0,Rochester,,rf25
1911Reach,1910,Eastern League,beecher,B00319,Beecher,,0,Rochester,,B18
1911Reach,1910,Eastern League,beecher,F21747,Beecher,,0,Rochester,,p10
1911Reach,1910,Eastern League,beecher,P10062,Beecher,,0,Rochester,,
1911Reach,1910,Eastern League,blair,B00502,Blair,,0,Rochester,,B146
1911Reach,1910,Eastern League,blair,F21912,Blair,,0,Rochester,,c145
1911Reach,1910,Eastern League,brain,B00887,Brain,,0,Buffalo,,B31
1911Reach,1910,Eastern League,brain,F20505,Brain,,0,Buffalo,,3b31
1911Reach,1910,Eastern League,brodie,B01041,Brodie,,0,Newark,,B11
1911Reach,1910,Eastern League,browne,B00623,Browne,,0,Newark,,B40
1911Reach,1910,Eastern League,browne,F21068,Browne,,0,Newark,,cf24
1911Reach,1910,Eastern League,browne,F21232,Browne,,0,Newark,,rf13
1911Reach,1910,Eastern League,burchell,B01711,Burchell,,1,Buffalo,,
1911Reach,1910,Eastern League,burchell,B01711,Burchell,,2,Montreal,,
1911Reach,1910,Eastern League,burchell,B01711,Burchell,,T,,,B41
1911Reach,1910,Eastern League,burchell,F21695,Burchell,,1,Buffalo,,p
1911Reach,1910,Eastern League,burchell,F21695,Burchell,,2,Montreal,,p
