source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1911Spalding,1910,Blue Grass League,allison,B00936,Allison,,0,Richmond,,B27
1911Spalding,1910,Blue Grass League,allison,F20700,Allison,,0,Richmond,,p27
1911Spalding,1910,Blue Grass League,allison,P10097,Allison,,0,Richmond,,P25
1911Spalding,1910,Blue Grass League,angemeier,B00013,Angemeier,,0,Frankfort,,B127
1911Spalding,1910,Blue Grass League,angemeier,F20970,Angemeier,,0,Frankfort,,c127
1911Spalding,1910,Blue Grass League,atwell,B01078,Atwell,,0,Winchester,,B15
1911Spalding,1910,Blue Grass League,atwell,F20908,Atwell,,0,Winchester,,p15
1911Spalding,1910,Blue Grass League,atwell,P10289,Atwell,,0,Winchester,,P15
1911Spalding,1910,Blue Grass League,badger,B00528,Badger,,1,Maysville,,
1911Spalding,1910,Blue Grass League,badger,B00528,Badger,,2,Lexington,,
1911Spalding,1910,Blue Grass League,badger,B00528,Badger,,T,,,B57
1911Spalding,1910,Blue Grass League,badger,F20287,Badger,,1,Maysville,,3b
1911Spalding,1910,Blue Grass League,badger,F20287,Badger,,2,Lexington,,3b
1911Spalding,1910,Blue Grass League,badger,F20287,Badger,,T,,,3b57
1911Spalding,1910,Blue Grass League,bail,B00957,Bail,,0,Frankfort,,B27
1911Spalding,1910,Blue Grass League,bail,F20350,Bail,,0,Frankfort,,ss27
1911Spalding,1910,Blue Grass League,baird,B00469,Baird,,0,Richmond,,B119
1911Spalding,1910,Blue Grass League,baird,F20144,Baird,,0,Richmond,,2b119
1911Spalding,1910,Blue Grass League,barnett,B00241,Barnett,,0,Paris,,B129
1911Spalding,1910,Blue Grass League,barnett,F20046,Barnett,,0,Paris,,1b129
1911Spalding,1910,Blue Grass League,barney,B00515,Barney,,0,Winchester,,B49
1911Spalding,1910,Blue Grass League,barney,F20189,Barney,,0,Winchester,,2b49
1911Spalding,1910,Blue Grass League,beard,B00403,Beard,,0,Frankfort,,B72
1911Spalding,1910,Blue Grass League,beard,F20458,Beard,,0,Frankfort,,of72
1911Spalding,1910,Blue Grass League,beeker,B01242,Beeker,,0,Maysville,,B11
1911Spalding,1910,Blue Grass League,beeker,F20721,Beeker,,0,Maysville,,p11
1911Spalding,1910,Blue Grass League,beeker,P10304,Beeker,,0,Maysville,,P11
1911Spalding,1910,Blue Grass League,black,B00232,Black,,0,Winchester,,B25
1911Spalding,1910,Blue Grass League,black,F20661,Black,,0,Winchester,,p25
1911Spalding,1910,Blue Grass League,black,P10168,Black,,0,Winchester,,P11
1911Spalding,1910,Blue Grass League,bohannon,B00544,Bohannon,,0,Frankfort,,B86
1911Spalding,1910,Blue Grass League,bohannon,F20526,Bohannon,,0,Frankfort,,of86
1911Spalding,1910,Blue Grass League,bramlage,B00264,Bramlage,,0,Richmond,,B81
1911Spalding,1910,Blue Grass League,bramlage,F20518,Bramlage,,0,Richmond,,of81
1911Spalding,1910,Blue Grass League,burden,B00207,Burden,,0,Winchester,,B42
1911Spalding,1910,Blue Grass League,burden,F20829,Burden,,0,Winchester,,p42
1911Spalding,1910,Blue Grass League,burden,P10231,Burden,,0,Winchester,,P33
1911Spalding,1910,Blue Grass League,callahan,B00059,Callahan,,0,Winchester,,B122
1911Spalding,1910,Blue Grass League,callahan,F20369,Callahan,,0,Winchester,,ss122
1911Spalding,1910,Blue Grass League,chapman,B00278,Chapman,,0,Paris,,B122
1911Spalding,1910,Blue Grass League,chapman,F20539,Chapman,,1,Lexington,,of
1911Spalding,1910,Blue Grass League,chapman,F20539,Chapman,,2,Paris,,of
1911Spalding,1910,Blue Grass League,chapman,F20539,Chapman,,T,,,of122
1911Spalding,1910,Blue Grass League,chase,B01119,Chase,,0,Maysville,,B12
1911Spalding,1910,Blue Grass League,chase,F20776,Chase,,0,Maysville,,p12
1911Spalding,1910,Blue Grass League,coleman,B00021,Coleman,,0,Winchester,,B60
1911Spalding,1910,Blue Grass League,coleman,F20505,Coleman,,0,Winchester,,of60
1911Spalding,1910,Blue Grass League,cornell,B00806,Cornell,,0,Frankfort,,B42
1911Spalding,1910,Blue Grass League,cornell,F20878,Cornell,,0,Frankfort,,p42
1911Spalding,1910,Blue Grass League,cornell,P10035,Cornell,,0,Frankfort,,P37
1911Spalding,1910,Blue Grass League,cramer,B00760,Cramer,,1,Maysville,,
1911Spalding,1910,Blue Grass League,cramer,B00760,Cramer,,2,Frankfort,,
