source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1911Spalding,1910,Illinois-Missouri League,B00158,Alperman,,0,Pekin,,B109,alperman
1911Spalding,1910,Illinois-Missouri League,F20482,Alperman,,0,Pekin,,lf70,alperman
1911Spalding,1910,Illinois-Missouri League,F20807,Alperman,,0,Pekin,,rf38,alperman
1911Spalding,1910,Illinois-Missouri League,B00566,Anderson,,0,Canton,,B118,anderson
1911Spalding,1910,Illinois-Missouri League,F20222,Anderson,,0,Canton,,3b67,anderson
1911Spalding,1910,Illinois-Missouri League,F20342,Anderson,,0,Canton,,ss15,anderson
1911Spalding,1910,Illinois-Missouri League,F20518,Anderson,,0,Canton,,lf35,anderson
1911Spalding,1910,Illinois-Missouri League,B00614,Baker,,0,Lincoln,,B25,baker
1911Spalding,1910,Illinois-Missouri League,F20190,Baker,,0,Lincoln,,2b25,baker
1911Spalding,1910,Illinois-Missouri League,B00553,Beaver,,0,Macomb,,B11,beaver
1911Spalding,1910,Illinois-Missouri League,F21130,Beaver,,0,Macomb,,p11,beaver
1911Spalding,1910,Illinois-Missouri League,B00822,Beck,,0,Lincoln,,B14,beck
1911Spalding,1910,Illinois-Missouri League,F20166,Beck,,0,Lincoln,,2b13,beck
1911Spalding,1910,Illinois-Missouri League,B00760,Beeson,,0,Canton,,B81,beeson
1911Spalding,1910,Illinois-Missouri League,F20080,Beeson,,0,Canton,,1b81,beeson
1911Spalding,1910,Illinois-Missouri League,B00450,Blake,,0,Lincoln,,B46,blake
1911Spalding,1910,Illinois-Missouri League,F20153,Blake,,0,Lincoln,,2b46,blake
1911Spalding,1910,Illinois-Missouri League,B00672,Blank,,1,Lincoln,,,blank
1911Spalding,1910,Illinois-Missouri League,B00672,Blank,,2,Beardstown/Jacksonville,,,blank
1911Spalding,1910,Illinois-Missouri League,B00672,Blank,,T,,,B35,blank
1911Spalding,1910,Illinois-Missouri League,F21255,Blank,,1,Lincoln,,c,blank
1911Spalding,1910,Illinois-Missouri League,F21255,Blank,,2,Beardstown/Jacksonville,,c,blank
1911Spalding,1910,Illinois-Missouri League,F21255,Blank,,T,,,c30,blank
1911Spalding,1910,Illinois-Missouri League,B00442,Bowman,,1,Clinton,,,bowman
1911Spalding,1910,Illinois-Missouri League,B00442,Bowman,,2,Canton,,,bowman
1911Spalding,1910,Illinois-Missouri League,B00442,Bowman,,3,Beardstown/Jacksonville,,,bowman
1911Spalding,1910,Illinois-Missouri League,B00442,Bowman,,T,,,B68,bowman
1911Spalding,1910,Illinois-Missouri League,F20648,Bowman,,1,Beardstown/Jacksonville,,cf,bowman
1911Spalding,1910,Illinois-Missouri League,F20648,Bowman,,2,Clinton,,cf,bowman
1911Spalding,1910,Illinois-Missouri League,F20648,Bowman,,T,,,cf49,bowman
1911Spalding,1910,Illinois-Missouri League,B00343,Boyer,,0,Clinton,,B30,boyer
1911Spalding,1910,Illinois-Missouri League,F20095,Boyer,,0,Clinton,,1b25,boyer
1911Spalding,1910,Illinois-Missouri League,B00609,Brown,,0,Beardstown/Jacksonville,,B59,brown
1911Spalding,1910,Illinois-Missouri League,F20144,Brown,,0,Beardstown/Jacksonville,,2b59,brown
1911Spalding,1910,Illinois-Missouri League,B00229,Burgwald,,0,Clinton,,B110,burgwald
1911Spalding,1910,Illinois-Missouri League,F20131,Burgwald,,0,Clinton,,2b95,burgwald
1911Spalding,1910,Illinois-Missouri League,F20279,Burgwald,,0,Clinton,,3b12,burgwald
1911Spalding,1910,Illinois-Missouri League,B00232,Burns,,1,Pekin,,,burns
1911Spalding,1910,Illinois-Missouri League,B00232,Burns,,2,Clinton,,,burns
1911Spalding,1910,Illinois-Missouri League,B00232,Burns,,T,,,B36,burns
1911Spalding,1910,Illinois-Missouri League,F21084,Burns,,1,Pekin,,p,burns
1911Spalding,1910,Illinois-Missouri League,F21084,Burns,,2,Clinton,,p,burns
1911Spalding,1910,Illinois-Missouri League,F21084,Burns,,T,,,p35,burns
1911Spalding,1910,Illinois-Missouri League,P10070,Burns,,1,Pekin,,,burns
1911Spalding,1910,Illinois-Missouri League,P10070,Burns,,2,Clinton,,,burns
1911Spalding,1910,Illinois-Missouri League,P10070,Burns,,T,,,,burns
1911Spalding,1910,Illinois-Missouri League,B00502,Campbell,,0,Pekin,,B78,campbell
1911Spalding,1910,Illinois-Missouri League,F21163,Campbell,,0,Pekin,,c78,campbell
1911Spalding,1910,Illinois-Missouri League,B00130,Connors,,1,Macomb,,,connors
1911Spalding,1910,Illinois-Missouri League,B00130,Connors,,2,Canton,,,connors
1911Spalding,1910,Illinois-Missouri League,B00130,Connors,,T,,,B114,connors
1911Spalding,1910,Illinois-Missouri League,F20014,Connors,,1,Macomb,,1b,connors
1911Spalding,1910,Illinois-Missouri League,F20014,Connors,,2,Canton,,1b,connors
1911Spalding,1910,Illinois-Missouri League,F20014,Connors,,T,,,1b113,connors
1911Spalding,1910,Illinois-Missouri League,B00084,Coombs,,0,Pekin,,B47,coombs
1911Spalding,1910,Illinois-Missouri League,F20505,Coombs,,0,Pekin,,lf41,coombs
1911Spalding,1910,Illinois-Missouri League,B00936,Cummings,,1,Macomb,,,cummings
1911Spalding,1910,Illinois-Missouri League,B00936,Cummings,,2,Lincoln,,,cummings
1911Spalding,1910,Illinois-Missouri League,B00936,Cummings,,T,,,B14,cummings
1911Spalding,1910,Illinois-Missouri League,F20962,Cummings,,1,Macomb,,p,cummings
1911Spalding,1910,Illinois-Missouri League,F20962,Cummings,,2,Lincoln,,p,cummings
1911Spalding,1910,Illinois-Missouri League,F20962,Cummings,,T,,,p12,cummings
1911Spalding,1910,Illinois-Missouri League,P10062,Cummings,,1,Macomb,,,cummings
1911Spalding,1910,Illinois-Missouri League,P10062,Cummings,,2,Lincoln,,,cummings
1911Spalding,1910,Illinois-Missouri League,P10062,Cummings,,T,,,,cummings
1911Spalding,1910,Illinois-Missouri League,B00210,Dean,,1,Pekin,,,dean
1911Spalding,1910,Illinois-Missouri League,B00210,Dean,,2,Clinton,,,dean
1911Spalding,1910,Illinois-Missouri League,B00210,Dean,,T,,,B110,dean
1911Spalding,1910,Illinois-Missouri League,F20829,Dean,,1,Pekin,,rf,dean
1911Spalding,1910,Illinois-Missouri League,F20829,Dean,,2,Clinton,,rf,dean
1911Spalding,1910,Illinois-Missouri League,F20829,Dean,,T,,,rf89,dean
1911Spalding,1910,Illinois-Missouri League,B00680,Denny,,1,Macomb,,,denny
1911Spalding,1910,Illinois-Missouri League,B00680,Denny,,2,Pekin,,,denny
1911Spalding,1910,Illinois-Missouri League,B00680,Denny,,T,,,B92,denny
1911Spalding,1910,Illinois-Missouri League,F20388,Denny,,1,Macomb,,ss,denny
1911Spalding,1910,Illinois-Missouri League,F20388,Denny,,2,Pekin,,ss,denny
1911Spalding,1910,Illinois-Missouri League,F20388,Denny,,T,,,ss83,denny
1911Spalding,1910,Illinois-Missouri League,B00705,Diehl,,0,Pekin,,B110,diehl
1911Spalding,1910,Illinois-Missouri League,F20699,Diehl,,0,Pekin,,cf110,diehl
1911Spalding,1910,Illinois-Missouri League,B00308,Dithridge,,0,Pekin,,B109,dithridge
1911Spalding,1910,Illinois-Missouri League,F20128,Dithridge,,0,Pekin,,2b96,dithridge
1911Spalding,1910,Illinois-Missouri League,F20425,Dithridge,,0,Pekin,,ss12,dithridge
1911Spalding,1910,Illinois-Missouri League,B00577,Donovan,,0,Clinton,,B54,donovan
1911Spalding,1910,Illinois-Missouri League,F21149,Donovan,,0,Clinton,,c46,donovan
1911Spalding,1910,Illinois-Missouri League,B00469,Dove,,0,Canton,,B12,dove
1911Spalding,1910,Illinois-Missouri League,B00623,Evans,,0,Canton,,B106,evans
1911Spalding,1910,Illinois-Missouri League,F20206,Evans,,0,Canton,,2b102,evans
1911Spalding,1910,Illinois-Missouri League,B00865,Fields,,0,Lincoln,,B25,fields
1911Spalding,1910,Illinois-Missouri League,F20547,Fields,,0,Lincoln,,lf23,fields
1911Spalding,1910,Illinois-Missouri League,B00013,Forsythe,,0,Pekin,,B85,forsythe
1911Spalding,1910,Illinois-Missouri League,F20046,Forsythe,,0,Pekin,,1b84,forsythe
1911Spalding,1910,Illinois-Missouri League,B00794,Glass,,0,Lincoln,,B13,glass
1911Spalding,1910,Illinois-Missouri League,F21045,Glass,,0,Lincoln,,p11,glass
1911Spalding,1910,Illinois-Missouri League,B00370,Green,,0,Pekin,,B52,green
1911Spalding,1910,Illinois-Missouri League,F20115,Green,,0,Pekin,,1b29,green
1911Spalding,1910,Illinois-Missouri League,F21125,Green,,0,Pekin,,p17,green
1911Spalding,1910,Illinois-Missouri League,P10137,Green,,0,Pekin,,,green
1911Spalding,1910,Illinois-Missouri League,B00833,Hanson,,0,Lincoln,,B31,hanson
1911Spalding,1910,Illinois-Missouri League,F20919,Hanson,,0,Lincoln,,p14,hanson
1911Spalding,1910,Illinois-Missouri League,P10231,Hanson,,0,Lincoln,,,hanson
1911Spalding,1910,Illinois-Missouri League,B00286,Hardgrove,W.,0,Macomb,,B86,hardgrove.w
1911Spalding,1910,Illinois-Missouri League,B00544,Hardgrove,G.,0,Macomb,,B15,hardgrove.g
1911Spalding,1910,Illinois-Missouri League,F20233,Hardgrove,G.,0,Macomb,,3b15,hardgrove.g
1911Spalding,1910,Illinois-Missouri League,F21207,Hardgrove,W.,0,Macomb,,c84,hardgrove.w
1911Spalding,1910,Illinois-Missouri League,B00076,Harrison,,1,Macomb,,,harrison
1911Spalding,1910,Illinois-Missouri League,B00076,Harrison,,2,Canton,,,harrison
1911Spalding,1910,Illinois-Missouri League,B00076,Harrison,,T,,,B114,harrison
1911Spalding,1910,Illinois-Missouri League,F20334,Harrison,,1,Macomb,,ss,harrison
1911Spalding,1910,Illinois-Missouri League,F20334,Harrison,,2,Canton,,ss,harrison
1911Spalding,1910,Illinois-Missouri League,F20334,Harrison,,T,,,ss10,harrison
1911Spalding,1910,Illinois-Missouri League,F20474,Harrison,,1,Macomb,,lf,harrison
1911Spalding,1910,Illinois-Missouri League,F20474,Harrison,,2,Canton,,lf,harrison
1911Spalding,1910,Illinois-Missouri League,F20474,Harrison,,T,,,lf30,harrison
1911Spalding,1910,Illinois-Missouri League,F20832,Harrison,,1,Macomb,,rf,harrison
1911Spalding,1910,Illinois-Missouri League,F20832,Harrison,,2,Canton,,rf,harrison
1911Spalding,1910,Illinois-Missouri League,F20832,Harrison,,T,,,rf64,harrison
1911Spalding,1910,Illinois-Missouri League,B00718,Hatfield,,0,Macomb,,B68,hatfield
1911Spalding,1910,Illinois-Missouri League,F20463,Hatfield,,0,Macomb,,lf44,hatfield
1911Spalding,1910,Illinois-Missouri League,B00912,Hay,,0,Beardstown/Jacksonville,,B20,hay
1911Spalding,1910,Illinois-Missouri League,F20908,Hay,,0,Beardstown/Jacksonville,,p20,hay
1911Spalding,1910,Illinois-Missouri League,P10024,Hay,,0,Beardstown/Jacksonville,,,hay
1911Spalding,1910,Illinois-Missouri League,B00434,Hilgeford,,0,Canton,,B52,hilgeford
1911Spalding,1910,Illinois-Missouri League,F21068,Hilgeford,,0,Canton,,p48,hilgeford
1911Spalding,1910,Illinois-Missouri League,P10121,Hilgefort,,0,Canton,,,hilgeford
1911Spalding,1910,Illinois-Missouri League,B00362,Hirschfield,,0,Beardstown/Jacksonville,,B73,hirschfield
1911Spalding,1910,Illinois-Missouri League,F20067,Hirschfield,,0,Beardstown/Jacksonville,,1b39,hirschfield
1911Spalding,1910,Illinois-Missouri League,F20745,Hirschfield,,0,Beardstown/Jacksonville,,rf30,hirschfield
1911Spalding,1910,Illinois-Missouri League,B00747,Holmes,,0,Canton,,B19,holmes
1911Spalding,1910,Illinois-Missouri League,F20316,Holmes,,0,Canton,,3b19,holmes
1911Spalding,1910,Illinois-Missouri League,B00854,Horton,,0,Pekin,,B10,horton
1911Spalding,1910,Illinois-Missouri League,F21117,Horton,,0,Pekin,,p10,horton
1911Spalding,1910,Illinois-Missouri League,P10159,Horton,,0,Pekin,,,horton
1911Spalding,1910,Illinois-Missouri League,B00726,Jenkins,,0,Pekin,,B39,jenkins
1911Spalding,1910,Illinois-Missouri League,F20924,Jenkins,,0,Pekin,,p37,jenkins
1911Spalding,1910,Illinois-Missouri League,P10019,Jenkins,,0,Pekin,,,jenkins
1911Spalding,1910,Illinois-Missouri League,F20369,Johnson,,0,Canton,,ss65,johnston
1911Spalding,1910,Illinois-Missouri League,B00335,Johnston,,0,Canton,,B75,johnston
1911Spalding,1910,Illinois-Missouri League,B00783,Jones,,0,Canton,,B35,jones
1911Spalding,1910,Illinois-Missouri League,F20792,Jones,,0,Canton,,rf12,jones
1911Spalding,1910,Illinois-Missouri League,F20981,Jones,,0,Canton,,p13,jones
1911Spalding,1910,Illinois-Missouri League,P10202,Jones,,0,Canton,,,jones
1911Spalding,1910,Illinois-Missouri League,B00397,Kettering,,0,Clinton,,B43,kettering
1911Spalding,1910,Illinois-Missouri League,F20970,Kettering,,0,Clinton,,p32,kettering
1911Spalding,1910,Illinois-Missouri League,P10056,Kettering,,0,Clinton,,,kettering
1911Spalding,1910,Illinois-Missouri League,B00695,Koenig,,1,Lincoln,,,koeing
1911Spalding,1910,Illinois-Missouri League,B00695,Koenig,,2,Beardstown/Jacksonville,,,koeing
1911Spalding,1910,Illinois-Missouri League,B00695,Koenig,,T,,,B14,koeing
1911Spalding,1910,Illinois-Missouri League,F20855,Koenig,,1,Lincoln,,rf,koeing
1911Spalding,1910,Illinois-Missouri League,F20855,Koenig,,2,Beardstown/Jacksonville,,rf,koeing
1911Spalding,1910,Illinois-Missouri League,F20855,Koenig,,T,,,rf14,koeing
1911Spalding,1910,Illinois-Missouri League,B00651,Kuepper,,0,Clinton,,B14,kuepper
