source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
Hamilton,1908,International League,allen,B00013,Allen,,0,St. Thomas,,B383b
Hamilton,1908,International League,armstrong,B00021,Armstrong,,0,Niagara Falls,,B14of
Hamilton,1908,International League,barrie,B00037,Barrie,,0,St. Thomas,,B23p
Hamilton,1908,International League,barrie,P10019,Barrie,,0,St. Thomas,,P16p
Hamilton,1908,International League,bates,B00045,Bates,,0,Niagara Falls,,B10p
Hamilton,1908,International League,bates,P10024,Bates,,0,Niagara Falls,,P10p
Hamilton,1908,International League,bennett,B00059,Bennett,,0,St. Thomas,,B4of
Hamilton,1908,International League,bird,B00068,Bird,Charley,0,London,,"B39p,ss"
Hamilton,1908,International League,bird,P10035,Bird,,0,London,,P1p
Hamilton,1908,International League,bonner,B00076,Bonner,,0,London,,B11b
Hamilton,1908,International League,bradford,B00084,Bradford,George,0,Hamilton,,"B37p,of"
Hamilton,1908,International League,bradford,P10043,Bradford,,0,Hamilton,,P3p
Hamilton,1908,International League,bradley,B00092,Bradley,,0,Niagara Falls,,B7p
Hamilton,1908,International League,bradley,P10056,Bradley,,0,Niagara Falls,,P6p
Hamilton,1908,International League,brennan-nf,B00101,Brennan,,0,Niagara Falls,,B12b
Hamilton,1908,International League,brennan-ham,B00117,Brennan,Jack,0,Hamilton,,"B37p,ss"
Hamilton,1908,International League,brushard,B00125,Brushard,,0,St. Thomas,,B21
Hamilton,1908,International League,casey,B00130,Casey,,0,Niagara Falls,,B2
Hamilton,1908,International League,clarke,B00149,Clarke,,0,London,,B2p
Hamilton,1908,International League,clarke,P10062,Clarke,,0,London,,P1p
Hamilton,1908,International League,commeford,B00158,Commeford,,0,Niagara Falls,,B1p
Hamilton,1908,International League,commeford,P10070,Commeford,,0,Niagara Falls,,P1p
Hamilton,1908,International League,connors,B00163,Connors,Billy,0,Hamilton,,B233b
Hamilton,1908,International League,corcoran,B00174,Corcoran,,0,Niagara Falls,,B9ss
Hamilton,1908,International League,coyle,B00182,Coyle,,0,Hamilton,,B143b
Hamilton,1908,International League,curtis,B00196,Curtis,Bill,0,Hamilton,,B372b
Hamilton,1908,International League,dauber,B00207,Dauber,Paul,0,London,,B32c
Hamilton,1908,International League,davis-st,B00210,Davis,,0,St. Thomas,,B2p
Hamilton,1908,International League,davis-st,P10081,Davis,,0,St. Thomas,,P3p
Hamilton,1908,International League,dawson,B00229,Dawson,,0,Niagara Falls,,B3ss
Hamilton,1908,International League,delaney,B00232,Delaney,,0,London,,"B111b,of"
Hamilton,1908,International League,deroen,B00241,Deroen,Bert,0,Hamilton,,B22c
Hamilton,1908,International League,dewan,B00255,Dewan,Tommy,0,London,,B1of
Hamilton,1908,International League,doremus,B00264,Doremus,,0,Niagara Falls,,"B33p,ss"
Hamilton,1908,International League,doremus,P10097,Doremus,,0,Niagara Falls,,P10p
Hamilton,1908,International League,dossinger,B00278,Dossinger,,0,Niagara Falls,,B14ss
Hamilton,1908,International League,doyle,B00286,Doyle,,0,Niagara Falls,,B1
Hamilton,1908,International League,dreyer,B00293,Dreyer,,0,Niagara Falls,,B2of
Hamilton,1908,International League,dumond,B00308,Dumond,,0,London,,B6p
Hamilton,1908,International League,dumond,P10100,Dumond,,0,London,,P6p
Hamilton,1908,International League,fenske,B00319,Fenske,,1,Hamilton,,
Hamilton,1908,International League,fenske,B00319,Fenske,,2,St. Thomas,,
Hamilton,1908,International League,fenske,B00319,Fenske,,T,,,B3p
Hamilton,1908,International League,fenske,P10113,Fenske,,1,Hamilton,,p
Hamilton,1908,International League,fenske,P10113,Fenske,,2,St. Thomas,,p
Hamilton,1908,International League,fenske,P10113,Fenske,,T,,,P3p
Hamilton,1908,International League,finnemore,B00324,Finnemore,George,0,Hamilton,,B201b
Hamilton,1908,International League,foersch,B00335,Foersch,,0,Niagara Falls,,B39of
Hamilton,1908,International League,fraser,B00343,Fraser,,0,Hamilton,,B121b
Hamilton,1908,International League,garcion,B00356,Garcion,,0,St. Thomas,,B20ss
Hamilton,1908,International League,gates,B00362,Gates,,0,London,,B2
Hamilton,1908,International League,gianelli.c,B00370,Gianelli,C.,0,Niagara Falls,,B8of
Hamilton,1908,International League,gianelli.h,B00381,Gianelli,H.,1,London,,
Hamilton,1908,International League,gianelli.h,B00381,Gianelli,H.,2,Niagara Falls,,
Hamilton,1908,International League,gianelli.h,B00381,Gianelli,H.,T,,,B18p
Hamilton,1908,International League,gianelli.h,P10121,Gianelli,H.,1,London,,p
Hamilton,1908,International League,gianelli.h,P10121,Gianelli,H.,2,Niagara Falls,,p
Hamilton,1908,International League,gianelli.h,P10121,Gianelli,H.,T,,,P18p
Hamilton,1908,International League,gill,B00397,Gill,,0,Niagara Falls,,B12b
Hamilton,1908,International League,gleason,B00403,Gleason,Billy,0,Hamilton,,B24p
Hamilton,1908,International League,gleason,P10137,Gleason,,0,Hamilton,,P11p
Hamilton,1908,International League,graney,B00416,Graney,,0,London,,B5of
Hamilton,1908,International League,jeffries.b,B00427,Jeffries,B.,0,London,,B30of
Hamilton,1908,International League,jeffries.n,B00434,Jeffries,N.,0,London,,B34of
Hamilton,1908,International League,johnson-ham,B00442,Johnson,,0,Hamilton,,B1ss
Hamilton,1908,International League,johnson-lon,B00450,Johnson,Albert J.,0,London,,B412b
Hamilton,1908,International League,joy,B00469,Joy,Gus,0,Niagara Falls,,B401b
Hamilton,1908,International League,keenan,B00475,Keenan,Joe,0,London,,B363b
Hamilton,1908,International League,kehoe,B00488,Kehoe,,0,St. Thomas,,B1p
Hamilton,1908,International League,kehoe,P10145,Kehoe,,0,St. Thomas,,P1p
Hamilton,1908,International League,kelley,B00491,Kelley,Mat,0,Niagara Falls,,B152b
Hamilton,1908,International League,kerr,B00502,Kerr,,0,London,,B1p
Hamilton,1908,International League,kerr,P10159,Kerr,,0,London,,P1p
Hamilton,1908,International League,klincke,B00515,Klincke,,1,London,,
Hamilton,1908,International League,klincke,B00515,Klincke,,2,Niagara Falls,,
Hamilton,1908,International League,klincke,B00515,Klincke,,T,,,"B411b,ss"
Hamilton,1908,International League,laughlin,B00528,Laughlin,,0,Niagara Falls,,B222b
Hamilton,1908,International League,lee,B00531,Lee,George,0,London,,"B29p,of"
Hamilton,1908,International League,lee,P10168,Lee,,0,London,,P1p
Hamilton,1908,International League,liebensberger,B00544,Liebensberger,,0,London,,B1p
Hamilton,1908,International League,liebensberger,P10176,Liebensberger,,0,London,,P1p
Hamilton,1908,International League,long,B00553,Long,Nelson,0,Hamilton,,"B32p,1b"
