source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
Nemec,1908,Eastern Illinois League,B00013,Adams,Joseph H.,0,Shelbyville,19080514/19080816,"B45p,2b,of",adams
Nemec,1908,Eastern Illinois League,M90155,Adams,Joseph H.,,Shelbyville,,,adams
Nemec,1908,Eastern Illinois League,P10019,Adams,,0,Shelbyville,,P19,adams
Nemec,1908,Eastern Illinois League,B00021,Ahring,Arthur J. (Dutch),0,Charleston,19080514/19080729,"B522b,ss",ahring
Nemec,1908,Eastern Illinois League,B00037,Alexander,Wm. H. (Nin),0,Pana,19080619/19080704,"B3c,of",alexander
Nemec,1908,Eastern Illinois League,B00045,Atwell,Ernest (Harvey),0,Charleston,19080516/19080727,"B22p,of",atwell
Nemec,1908,Eastern Illinois League,P10024,Atwell,,0,Charleston,,P19,atwell
Nemec,1908,Eastern Illinois League,B00059,Baker,,0,Taylorville,19080514/19080515,B2of,baker
Nemec,1908,Eastern Illinois League,B00068,Bales,Clifford,1,Vincennes,19080526/19080614,"B20ss,of",bales
Nemec,1908,Eastern Illinois League,B00076,Bales,Clifford,2,Charleston,19080615/19080729,"B26p,1b,3b,of",bales
Nemec,1908,Eastern Illinois League,B00084,Bales,Clifford,T,,19080526/19080729,B46,bales
Nemec,1908,Eastern Illinois League,P10035,Bales,,0,Charleston,,P3,bales
Nemec,1908,Eastern Illinois League,B00092,Beach,Edward A.,0,Vincennes,19080517/19080803,"B18p,of",beach
Nemec,1908,Eastern Illinois League,P10043,Beach,,0,Vincennes,,P17,beach
Nemec,1908,Eastern Illinois League,B00101,Beck,Zinn B.,0,Vincennes,19080728/19080819,B193b,beck
Nemec,1908,Eastern Illinois League,B00117,Bennett,William,0,Vincennes,19080515/19080818,"B36p,of",bennett
Nemec,1908,Eastern Illinois League,P10056,Bennett,,0,Vincennes,,P27,bennett
Nemec,1908,Eastern Illinois League,B00125,Biddles,,0,Charleston,19080530/19080530,B1of,biddles
Nemec,1908,Eastern Illinois League,B00130,Biltz,Andrew J.,0,Shelbyville,19080610/19080816,"B48p,of",biltz
Nemec,1908,Eastern Illinois League,P10062,Biltz,,0,Shelbyville,,P8,biltz
Nemec,1908,Eastern Illinois League,B00149,Bishop,,0,Shelbyville,19080801/19080809,B2p,bishop
Nemec,1908,Eastern Illinois League,P10070,Bishop,,0,Shelbyville,,P2,bishop
Nemec,1908,Eastern Illinois League,B00158,Blosser (Blauser),Roy,0,Taylorville,19080514/19080819,"B882b,of",blausser
Nemec,1908,Eastern Illinois League,B00163,Botorff,Arthur,0,Shelbyville,19080525/19080610,"B5p,of",botorff
