source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1915Spalding,1914,Middle Texas League,B00163,Allison,F.,0,Temple,,B78,allison-tem
1915Spalding,1914,Middle Texas League,B00255,Allison,,0,Lampasas,,B37,allison-lam
1915Spalding,1914,Middle Texas League,B01007,Allison,B.,0,Bartlett,,B29,allison-bar
1915Spalding,1914,Middle Texas League,F20166,Allison,F.,0,Temple,,,allison-tem
1915Spalding,1914,Middle Texas League,F20254,Allison,,0,Lampasas,,,allison-lam
1915Spalding,1914,Middle Texas League,F21000,Allison,B.,0,Bartlett,,,allison-bar
1915Spalding,1914,Middle Texas League,B00021,Andrews,,0,Belton,,B22,andrews
1915Spalding,1914,Middle Texas League,F20023,Andrews,,0,Belton,,,andrews
1915Spalding,1914,Middle Texas League,P10289,Andrews,,0,Belton,,P20,andrews
1915Spalding,1914,Middle Texas League,B01162,Awalt,,0,,,,awalt
1915Spalding,1914,Middle Texas League,P10304,Awalt,,0,Bartlett,,P7,awalt
1915Spalding,1914,Middle Texas League,B00961,Bailey,,0,Brenham,,B10,bailey
1915Spalding,1914,Middle Texas League,F20962,Bailey,,0,Brenham,,,bailey
1915Spalding,1914,Middle Texas League,B00985,Barry,,0,Bartlett,,B11,barry
1915Spalding,1914,Middle Texas League,F20981,Barry,,0,Bartlett,,,barry
1915Spalding,1914,Middle Texas League,B00854,Beaver,,0,Lampasas,,B23,beaver
1915Spalding,1914,Middle Texas League,F20855,Beaver,,0,Lampasas,,,beaver
1915Spalding,1914,Middle Texas League,B00840,Bertetti,,0,Brenham,,B33,bertetti
1915Spalding,1914,Middle Texas League,F20841,Bertetti,,0,Brenham,,,bertetti
1915Spalding,1914,Middle Texas League,B00887,Bettison,,0,Temple,,B39,bettison
1915Spalding,1914,Middle Texas League,F20886,Bettison,,0,Temple,,,bettison
1915Spalding,1914,Middle Texas League,B00084,Boggess,,0,Temple,,B66,boggess
1915Spalding,1914,Middle Texas League,F20080,Boggess,,0,Temple,,,boggess
1915Spalding,1914,Middle Texas League,B00783,Bourland,,0,Belton,,B58,bourland-bel
1915Spalding,1914,Middle Texas League,B01197,Bourland,,0,,,,bourland
1915Spalding,1914,Middle Texas League,F20784,Bourland,,0,Belton,,,bourland-bel
1915Spalding,1914,Middle Texas League,B01170,Bowen,,0,,,,bowen
1915Spalding,1914,Middle Texas League,B00403,Bradley,,0,Brenham,,B47,bradley
1915Spalding,1914,Middle Texas League,F20401,Bradley,,0,Brenham,,,bradley
1915Spalding,1914,Middle Texas League,B01124,Brandt,,0,Brenham,,B10,brandy
1915Spalding,1914,Middle Texas League,F21125,Brandt,,0,Brenham,,,brandy
1915Spalding,1914,Middle Texas League,B00528,Brown,,0,Temple,,B38,brown-tem
1915Spalding,1914,Middle Texas League,B01181,Brown,,0,,,,brown
1915Spalding,1914,Middle Texas League,F20526,Brown,,0,Temple,,,brown-tem
1915Spalding,1914,Middle Texas League,P10097,Brown,,0,Temple,,P17,brown-tem
1915Spalding,1914,Middle Texas League,B00752,Bruce,,0,Belton,,B23,bruce
1915Spalding,1914,Middle Texas League,F20759,Bruce,,0,Belton,,,bruce
1915Spalding,1914,Middle Texas League,B00609,Byrne,,0,Lampasas,,B82,byrne
1915Spalding,1914,Middle Texas League,F20604,Byrne,,0,Lampasas,,,byrne
emilbb,1914,Middle Texas League,M93180,Calahan,Cal,,Belton,,,
