source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1915Spalding,1914,New England League,B00833,Anderson,,1,Lawrence,,,anderson
1915Spalding,1914,New England League,B00833,Anderson,,2,Haverhill,,,anderson
1915Spalding,1914,New England League,B00833,Anderson,,T,,,B16,anderson
1915Spalding,1914,New England League,F20095,Anderson,,1,Lawrence,,1b,anderson
1915Spalding,1914,New England League,F20095,Anderson,,2,Haverhill,,1b,anderson
1915Spalding,1914,New England League,F20095,Anderson,,T,,,1b16,anderson
1915Spalding,1914,New England League,B00794,Aubrey,,0,Lawrence,,B92,aubrey
1915Spalding,1914,New England League,F20038,Aubrey,,0,Lawrence,,1b90,aubrey
1915Spalding,1914,New England League,B01108,Barron,,1,Haverhill,,,barron
1915Spalding,1914,New England League,B01108,Barron,,2,Lawrence,,,barron
1915Spalding,1914,New England League,B01108,Barron,,T,,,B36,barron
1915Spalding,1914,New England League,F21084,Barron,,1,Haverhill,,p,barron
1915Spalding,1914,New England League,F21084,Barron,,2,Lawrence,,p,barron
1915Spalding,1914,New England League,F21084,Barron,,T,,,p28,barron
1915Spalding,1914,New England League,P10113,Barron,,1,Haverhill,,,barron
1915Spalding,1914,New England League,P10113,Barron,,2,Lawrence,,,barron
1915Spalding,1914,New England League,P10113,Barron,,T,,,,barron
1915Spalding,1914,New England League,B01170,Bates,,1,Worcester,,,bates
1915Spalding,1914,New England League,B01170,Bates,,2,Lynn,,,bates
1915Spalding,1914,New England League,B01170,Bates,,T,,,B15,bates
1915Spalding,1914,New England League,F21343,Bates,,1,Worcester,,p,bates
1915Spalding,1914,New England League,F21343,Bates,,2,Lynn,,p,bates
1915Spalding,1914,New England League,F21343,Bates,,T,,,p15,bates
1915Spalding,1914,New England League,P10320,Bates,,1,Worcester,,,bates
1915Spalding,1914,New England League,P10320,Bates,,2,Lynn,,,bates
1915Spalding,1914,New England League,P10320,Bates,,T,,,,bates
1915Spalding,1914,New England League,B00638,Baum,,0,Lewiston,,B30,baum
1915Spalding,1914,New England League,F21241,Baum,,0,Lewiston,,p16,baum
1915Spalding,1914,New England League,P10228,Baum,,0,Lewiston,,,baum
1915Spalding,1914,New England League,F20612,Bentley,,1,Manchester,,ss,bentley
1915Spalding,1914,New England League,F20612,Bentley,,2,Portland,,ss,bentley
1915Spalding,1914,New England League,F20612,Bentley,,T,,,ss18,bentley
