source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1915Spalding,1914,Texas-Oklahoma League,B00920,Adams,,0,Denison,,B41,adams
1915Spalding,1914,Texas-Oklahoma League,F20832,Adams,,0,Denison,,p41,adams
1915Spalding,1914,Texas-Oklahoma League,P10100,Adams,,0,Denison,,P30,adams
1915Spalding,1914,Texas-Oklahoma League,B00961,Albus,,0,Sherman,,B76,albus
1915Spalding,1914,Texas-Oklahoma League,F20254,Albus,,0,Sherman,,3b76,albus
1915Spalding,1914,Texas-Oklahoma League,B00898,Alexander,,0,Sherman,,B80,alexander
1915Spalding,1914,Texas-Oklahoma League,F20505,Alexander,,0,Sherman,,lf80,alexander
1915Spalding,1914,Texas-Oklahoma League,B00335,Allen,G.,0,Sherman,,B68,allen.g
1915Spalding,1914,Texas-Oklahoma League,B00515,Allen,R.,0,Sherman,,B55,allen.r
1915Spalding,1914,Texas-Oklahoma League,F20526,Allen,R.,0,Sherman,,lf55,allen.r
1915Spalding,1914,Texas-Oklahoma League,F20612,Allen,G.,0,Sherman,,cf68,allen.g
1915Spalding,1914,Texas-Oklahoma League,P10228,Baber,,0,Sherman,,P7,baber
1915Spalding,1914,Texas-Oklahoma League,B00427,Billings,,0,Texarkana,,B41,billings
1915Spalding,1914,Texas-Oklahoma League,F20935,Billings,,0,Texarkana,,p41,billings
1915Spalding,1914,Texas-Oklahoma League,P10137,Billings,,0,Texarkana,,P39,billings
1915Spalding,1914,Texas-Oklahoma League,B00948,Black,,0,Sherman,,B39,black
1915Spalding,1914,Texas-Oklahoma League,F21076,Black,,0,Sherman,,p39,black
1915Spalding,1914,Texas-Oklahoma League,P10407,Black,,0,Sherman,,P30,black
1915Spalding,1914,Texas-Oklahoma League,B00241,Bokewitz,,0,Sherman,,B10,bokewitz
1915Spalding,1914,Texas-Oklahoma League,F20539,Bokewitz,,0,Sherman,,lf10,bokewitz
1915Spalding,1914,Texas-Oklahoma League,F20240,Brookes,,0,Denison,,3b117,brooks
1915Spalding,1914,Texas-Oklahoma League,B00163,Brooks,,0,Denison,,B117,brooks
1915Spalding,1914,Texas-Oklahoma League,B00747,Brown,,0,Hugo,,B53,brown-hug
1915Spalding,1914,Texas-Oklahoma League,B01321,Brown,,0,Bonham,,,brown-bon
1915Spalding,1914,Texas-Oklahoma League,F20552,Brown,,0,Hugo,,cf53,brown-hug
1915Spalding,1914,Texas-Oklahoma League,F20745,Brown,,0,Bonham,,p6,brown-bon
1915Spalding,1914,Texas-Oklahoma League,P10312,Brown,,0,Bonham,,P5,brown-bon
1915Spalding,1914,Texas-Oklahoma League,B00646,Burgess,,0,Ardmore,,B10,burgess
1915Spalding,1914,Texas-Oklahoma League,F21149,Burgess,,0,Ardmore,,p10,burgess
1915Spalding,1914,Texas-Oklahoma League,P10202,Burgess,,0,Ardmore,,P8,burgess
1915Spalding,1914,Texas-Oklahoma League,B00783,Buster,,0,Texarkana,,B91,buster
1915Spalding,1914,Texas-Oklahoma League,F21286,Buster,,0,Texarkana,,c91,buster
1915Spalding,1914,Texas-Oklahoma League,B00101,Campbell,,0,Denison,,B99,campbell-den
1915Spalding,1914,Texas-Oklahoma League,B00936,Campbell,,0,Durant,,B36,campbell-dur
1915Spalding,1914,Texas-Oklahoma League,F20648,Campbell,,0,Durant,,rf99,campbell-dur
1915Spalding,1914,Texas-Oklahoma League,F20981,Campbell,,0,Denison,,p36,campbell-den
1915Spalding,1914,Texas-Oklahoma League,P10289,Campbell,,0,Denison,,P34,campbell-den
1915Spalding,1914,Texas-Oklahoma League,B00286,Carey,,1,Ardmore,,,carey
1915Spalding,1914,Texas-Oklahoma League,B00286,Carey,,2,Durant,,,carey
1915Spalding,1914,Texas-Oklahoma League,B00286,Carey,,T,,,B114,carey
1915Spalding,1914,Texas-Oklahoma League,F20287,Carey,,1,Ardmore,,3b,carey
1915Spalding,1914,Texas-Oklahoma League,F20287,Carey,,2,Durant,,3b,carey
1915Spalding,1914,Texas-Oklahoma League,F20287,Carey,,T,,,3b114,carey
1915Spalding,1914,Texas-Oklahoma League,B01288,Cole,,0,Hugo,,,cole
1915Spalding,1914,Texas-Oklahoma League,F21125,Cole,,0,Hugo,,p8,cole
1915Spalding,1914,Texas-Oklahoma League,P10429,Cole,,0,Hugo,,P8,cole
1915Spalding,1914,Texas-Oklahoma League,B00308,Corzine,,1,Bonham,,,corzine
1915Spalding,1914,Texas-Oklahoma League,B00308,Corzine,,2,Texarkana,,,corzine
1915Spalding,1914,Texas-Oklahoma League,B00308,Corzine,,T,,,B47,corzine
1915Spalding,1914,Texas-Oklahoma League,F20924,Corzine,,1,Bonham,,p,corzine
1915Spalding,1914,Texas-Oklahoma League,F20924,Corzine,,2,Texarkana,,p,corzine
1915Spalding,1914,Texas-Oklahoma League,F20924,Corzine,,T,,,p47,corzine
1915Spalding,1914,Texas-Oklahoma League,P10192,Corzine,,1,Bonham,,,corzine
1915Spalding,1914,Texas-Oklahoma League,P10192,Corzine,,2,Texarkana,,,corzine
