source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1915Spalding,1914,Georgia-Alabama League,B00614,Aaron,,0,Rome,,B29,aaron
1915Spalding,1914,Georgia-Alabama League,F20864,Aaron,,0,Rome,,p29,aaron
1915Spalding,1914,Georgia-Alabama League,B00695,Abbott,,0,Anniston,,B86,abbott-ann
1915Spalding,1914,Georgia-Alabama League,B01010,Abbott,,0,Gadsden,,B31,abbott-gad
1915Spalding,1914,Georgia-Alabama League,F20222,Abbott,,0,Gadsden,,3b86,abbott-gad
1915Spalding,1914,Georgia-Alabama League,F20919,Abbott,,0,Anniston,,p31,abbott-ann
1915Spalding,1914,Georgia-Alabama League,B00646,Alexander,,0,Rome,,B75,alexander
1915Spalding,1914,Georgia-Alabama League,F20298,Alexander,,0,Rome,,3b75,alexander
1915Spalding,1914,Georgia-Alabama League,B00752,Allen,,0,La Grange,,B73,allen
1915Spalding,1914,Georgia-Alabama League,F20552,Allen,,0,La Grange,,of73,allen
1915Spalding,1914,Georgia-Alabama League,B00833,Amazon,,0,La Grange,,B75,amazon
1915Spalding,1914,Georgia-Alabama League,F20014,Amazon,,0,La Grange,,1b75,amazon
1915Spalding,1914,Georgia-Alabama League,B00488,Askew,,0,Gadsden,,B59,askew
1915Spalding,1914,Georgia-Alabama League,F20072,Askew,,0,Gadsden,,1b59,askew
1915Spalding,1914,Georgia-Alabama League,F20482,Askew,,0,Gadsden,,of59,askew
1915Spalding,1914,Georgia-Alabama League,B00324,Baker,,0,Talladega,,B78,baker
1915Spalding,1914,Georgia-Alabama League,F21092,Baker,,0,Talladega,,c78,baker
emilbb,1914,Georgia-Alabama League,M92623,Baker,Howard,,Talladega,,,
1915Spalding,1914,Georgia-Alabama League,B00335,Bannister,,0,La Grange,,B78,bannister
1915Spalding,1914,Georgia-Alabama League,F20583,Bannister,,0,La Grange,,of78,bannister
1915Spalding,1914,Georgia-Alabama League,B00794,Barclay,,0,Rome,,B16,barclay
