source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93896,Biggs,Fred,,Fulton,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93954,Boss,Harley,,Clarksville,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93830,Browne,Earle,,Owensboro,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93933,Bysco,Steve,,Union City,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93906,Clonts,Ray,,Cairo,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93849,Deniston,Shan,,Mayfield,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93874,Gill,John,,Fulton,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93979,Gill,John,,Clarksville,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93882,Gray,Elmer,,Fulton,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93911,Hobbs,Johnny,,Cairo,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93940,Hoffman,"Harold ""Dutch""",,Union City,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93922,Powers,Pudgy,,Cairo,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93965,Santomauro,Joe,,Clarksville,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93858,Scalzi,Frank,,Hopkinsville,,,,,
minoraverages/emilbb,1947,Kentucky-Illinois-Tennessee League,,M93863,Zubik,Frank,,Madisonville,,,,,
