source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1947,Colonial League,,M90790,Acton,James,,Waterbury,,,,,
minoraverages/emilbb,1947,Colonial League,,M90835,Barillari,Al,,Port Chester,,,,,
minoraverages/emilbb,1947,Colonial League,,M90819,Bonura,Zeke,,Stamford,,,,,
minoraverages/emilbb,1947,Colonial League,,M90843,Brunetto,Carmen,,Bridgeport,,,,,
minoraverages/emilbb,1947,Colonial League,,M90824,Butka,Edward,,New London,,,,,
minoraverages/emilbb,1947,Colonial League,,M90808,McNair,Eric,,Poughkeepsie,,,,,
