source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1947,Tobacco State League,,M94483,Andrews,Nate,,Wilmington,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94507,Auerette,Bill,,Dunn-Erwin,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94564,Balla,Mickey,,Smithfield-Selma,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94494,Bell,Jack,,Dunn-Erwin,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94578,Eonta,Joe,,Smithfield-Selma,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94529,Hall,Robert,,Clinton,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94460,Harrington,Zeb,,Sanford,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94471,Lucas,"Charles ""Red""",,Lumberton,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94510,Milner,James,,Warsaw,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94532,Mungo,Van Lingle,,Clinton,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94555,Norris,Red,,Red Springs,,,,,
minoraverages/emilbb,1947,Tobacco State League,,M94541,Wright,Savern,,Clinton,,,,,
