source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1947,Canadian-American League,,M91803,Bengechea,Adam,,Rome,,
emilbb,1947,Canadian-American League,,M91796,Boland,Ed,,Rome,,
emilbb,1947,Canadian-American League,,M91816,Desorey,Buck,,Quebec,,
emilbb,1947,Canadian-American League,,M91763,Marion,"John ""Red""",,Oneonta,,
emilbb,1947,Canadian-American League,,M91758,Mishkin,Sol,,Amsterdam,,
emilbb,1947,Canadian-American League,,M91827,Ravish,Tony,,Quebec,,
emilbb,1947,Canadian-American League,,M91774,Rensa,Tony,,Pittsfield,,
emilbb,1947,Canadian-American League,,M91730,Riley,Leon,,Schenectady,,
emilbb,1947,Canadian-American League,,M91782,Rochelli,Lou,,Trois-Rivieres,,
emilbb,1947,Canadian-American League,,M91749,Rogers,"Stan ""Packy""",,Gloversville-Johnstown,,
