source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1947,Lone Star League,M92196,Feille,Jerry,,Marshall,,,
emilbb,1947,Lone Star League,M92241,Honeycutt,Ray,,Henderson,,,
emilbb,1947,Lone Star League,M92207,Kardow,Paul,,Marshall,,,
emilbb,1947,Lone Star League,M92174,Kracher,Joe,,Kilgore,,,
emilbb,1947,Lone Star League,M92182,Landrum,Jess,,Longview,,,
emilbb,1947,Lone Star League,M92264,Logan,Harry,,Bryan,,,
emilbb,1947,Lone Star League,M92210,Miller,"James ""Hack""",,Tyler,,,
emilbb,1947,Lone Star League,M92255,Mistouich,"Mike ""Gus""",,Bryan,,,
emilbb,1947,Lone Star League,M92278,Moore,Joe,,Bryan,,,
emilbb,1947,Lone Star League,M92232,Parsons,Dixie,,Lufkin,,,
emilbb,1947,Lone Star League,M92229,Watkins,"Lynville ""Watty""",,Jacksonville,,,
