source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1956TSN,1955,Cotton States League,,B00879,Abrams,Donald,0,Pine Bluff/Meridian,,,15,,
minoraverages/1956TSN,1955,Cotton States League,,F20583,Abrams,,0,Pine Bluff/Meridian,,,,,of15
minoraverages/1956TSN,1955,Cotton States League,,B00806,Adams,Raymond,0,Vicksburg,,,78,,
minoraverages/1956TSN,1955,Cotton States League,,F20463,Adams,,0,Vicksburg,,,,,ss65
minoraverages/1956TSN,1955,Cotton States League,,F20713,Adams,,0,Vicksburg,,,,,of12
minoraverages/1956TSN,1955,Cotton States League,,B01836,Albertz,,0,Monroe,,,1,,
minoraverages/1956TSN,1955,Cotton States League,,B01952,Alford,Leamond,0,Vicksburg,,,8,,
minoraverages/1956TSN,1955,Cotton States League,,P10925,Alford,,0,Vicksburg,,,,7,p
minoraverages/1956TSN,1955,Cotton States League,,B00469,Anderson,William,0,Hot Springs,,,75,,
minoraverages/1956TSN,1955,Cotton States League,,F20829,Anderson,,0,Hot Springs,,,,,of74
minoraverages/1956TSN,1955,Cotton States League,,P10611,Anderson,,0,Hot Springs,,,,1,p
minoraverages/1956TSN,1955,Cotton States League,,B01848,Arbogast,Ford,0,Monroe,,,5,,
minoraverages/1956TSN,1955,Cotton States League,,B00794,Babb,Fred,0,Vicksburg,,,57,,
minoraverages/1956TSN,1955,Cotton States League,,F20737,Babb,,0,Vicksburg,,,,,of57
minoraverages/1956TSN,1955,Cotton States League,,B00356,Bales,Jackie,0,Hot Springs,,,10,,
minoraverages/1956TSN,1955,Cotton States League,,F21163,Bales,,0,Hot Springs,,,,,
minoraverages/1956TSN,1955,Cotton States League,,B00229,Bandy,F. Elwood,0,El Dorado,,,115,,
minoraverages/1956TSN,1955,Cotton States League,,F20768,Bandy,,0,El Dorado,,,,,of113
minoraverages/1956TSN,1955,Cotton States League,,B01960,Bell,Cole,0,Vicksburg,,,4,,
minoraverages/1956TSN,1955,Cotton States League,,B01546,Bennett,Bingham D.,0,Greenville,,,4,,
minoraverages/1956TSN,1955,Cotton States League,,P10550,Bennett,,0,Greenville,,,,4,p
minoraverages/1956TSN,1955,Cotton States League,,B00783,Berry,George,0,Greenville,,,76,,
minoraverages/1956TSN,1955,Cotton States League,,F20375,Berry,,0,Greenville,,,,,3b32
minoraverages/1956TSN,1955,Cotton States League,,F20956,Berry,,0,Greenville,,,,,of10
minoraverages/1956TSN,1955,Cotton States League,,F21092,Berry,,0,Greenville,,,,,c25
minoraverages/1956TSN,1955,Cotton States League,,B01064,Bielik,George,0,El Dorado,,,47,,
minoraverages/1956TSN,1955,Cotton States League,,F21308,Bielik,,0,El Dorado,,,,,p40
minoraverages/1956TSN,1955,Cotton States League,,P10159,Bielik,,0,El Dorado,,,,40,p
minoraverages/1956TSN,1955,Cotton States League,,B00068,Blash,George,0,Pine Bluff/Meridian,,,112,,
minoraverages/1956TSN,1955,Cotton States League,,F20810,Blash,,0,Pine Bluff/Meridian,,,,,of106
minoraverages/1956TSN,1955,Cotton States League,,F21037,Blash,,0,Pine Bluff/Meridian,,,,,c10
minoraverages/1956TSN,1955,Cotton States League,,B00475,Blasko,Joseph,0,El Dorado,,,39,,
minoraverages/1956TSN,1955,Cotton States League,,F21469,Blasko,,0,El Dorado,,,,,p36
minoraverages/1956TSN,1955,Cotton States League,,P10113,Blasko,,0,El Dorado,,,,36,p
minoraverages/1956TSN,1955,Cotton States League,,B01625,Bradshaw,Oliver E.,0,Hot Springs,,,2,,
