source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1956TSN,1955,Piedmont League,B01345,Adams,Roland,0,Norfolk,,B13,adams
1956TSN,1955,Piedmont League,F21705,Adams,,0,Norfolk,,p12,adams
1956TSN,1955,Piedmont League,P11080,Adams,,0,Norfolk,,P12p,adams
1956TSN,1955,Piedmont League,B01029,Akers,Richard,0,Newport News,,B41,akers
1956TSN,1955,Piedmont League,F21117,Akers,,0,Newport News,,of35,akers
1956TSN,1955,Piedmont League,B00783,Allison,Robert,0,Hagerstown,,B122,allison
1956TSN,1955,Piedmont League,F20981,Allison,,0,Hagerstown,,of121,allison
1956TSN,1955,Piedmont League,B02746,Anderson,Robert,0,York,,B7,anderson
1956TSN,1955,Piedmont League,P11342,Anderson,,0,York,,P7p,anderson
1956TSN,1955,Piedmont League,B02633,Applebaum,Arthur,0,Sunbury,,B1,applebaum
1956TSN,1955,Piedmont League,P11265,Applebaum,,0,Sunbury,,P1p,applebaum
1956TSN,1955,Piedmont League,B01523,Archer,James,0,York,,B33,archer
1956TSN,1955,Piedmont League,F21973,Archer,,0,York,,p33,archer
1956TSN,1955,Piedmont League,P10062,Archer,,0,York,,P33p,archer
1956TSN,1955,Piedmont League,B01971,Bagdonovich,Robert,0,Hagerstown,,B9,bagdonovich
1956TSN,1955,Piedmont League,P10591,Bagdonovich,,0,Hagerstown,,P9p,bagdonovich
1956TSN,1955,Piedmont League,B00515,Baller,Richard,0,Sunbury,,B122,baller
1956TSN,1955,Piedmont League,F20685,Baller,,0,Sunbury,,ss58,baller
1956TSN,1955,Piedmont League,F20864,Baller,,0,Sunbury,,of64,baller
1956TSN,1955,Piedmont League,B01275,Barbee,Allen,0,Norfolk,,B12,barbee
1956TSN,1955,Piedmont League,F20784,Barbee,,0,Norfolk,,of10,barbee
1956TSN,1955,Piedmont League,B01857,Barnhardt,James,0,Portsmouth,,B37,barnhardt
1956TSN,1955,Piedmont League,F21623,Barnhardt,,0,Portsmouth,,p32,barnhardt
1956TSN,1955,Piedmont League,P10231,Barnhardt,,0,Portsmouth,,P32p,barnhardt
1956TSN,1955,Piedmont League,B01234,Barron,Robert,0,York,,B34,barron
1956TSN,1955,Piedmont League,F20369,Barron,,0,York,,2b13,barron
1956TSN,1955,Piedmont League,F20518,Barron,,0,York,,3b16,barron
1956TSN,1955,Piedmont League,B00973,Bartley,Donald,1,Lynchburg,,B3,bartley
1956TSN,1955,Piedmont League,B00973,Bartley,Donald,2,Portsmouth,,B17,bartley
1956TSN,1955,Piedmont League,B00973,Bartley,Donald,3,Norfolk,,B13,bartley
1956TSN,1955,Piedmont League,B00973,Bartley,Donald,T,,,B33,bartley
1956TSN,1955,Piedmont League,F21084,Bartley,,1,Lynchburg,,of,bartley
1956TSN,1955,Piedmont League,F21084,Bartley,,2,Portsmouth,,of,bartley
1956TSN,1955,Piedmont League,F21084,Bartley,,3,Norfolk,,of,bartley
1956TSN,1955,Piedmont League,F21084,Bartley,,T,,,of26,bartley
1956TSN,1955,Piedmont League,B00705,Bauer,Robert,0,Lynchburg,,B127,bauer
1956TSN,1955,Piedmont League,F20496,Bauer,,0,Lynchburg,,3b121,bauer
1956TSN,1955,Piedmont League,B01300,Bennett,Al,0,Hagerstown,,B35,bennett
1956TSN,1955,Piedmont League,F22061,Bennett,,0,Hagerstown,,p35,bennett
1956TSN,1955,Piedmont League,P10312,Bennett,,0,Hagerstown,,P35p,bennett
1956TSN,1955,Piedmont League,B02751,Bertrand,Arton,0,York,,B3,bertrand
1956TSN,1955,Piedmont League,P11350,Bertrand,,0,York,,P3p,bertrand
1956TSN,1955,Piedmont League,M90026,Biasatti,Henry,,Lancaster,,,biasetti
emilbb,1955,Piedmont League,M91148,Biasatti,Henry,,Lancaster,,,biasetti
1956TSN,1955,Piedmont League,B00045,Biasetti,Henry,0,Lancaster,,B41,biasetti
1956TSN,1955,Piedmont League,F20177,Biasetti,,0,Lancaster,,1b20,biasetti
1956TSN,1955,Piedmont League,B02640,Biskup,Thomas,0,Sunbury,,B7,biskup
1956TSN,1955,Piedmont League,B01227,Bledsoe,Charles,0,Sunbury,,B110,bledsoe-sun
1956TSN,1955,Piedmont League,B02534,Bledsoe,William,0,Portsmouth,,B1,bledsoe-por
1956TSN,1955,Piedmont League,F21286,Bledsoe,,0,Sunbury,,c96,bledsoe-sun
1956TSN,1955,Piedmont League,B00182,Bossard,Belasco,0,Sunbury,,B65,bossard
1956TSN,1955,Piedmont League,F20547,Bossard,,0,Sunbury,,3b16,bossard
1956TSN,1955,Piedmont League,F21101,Bossard,,0,Sunbury,,of44,bossard
1956TSN,1955,Piedmont League,B01580,Bourbeau,Fred,0,Lancaster,,B42,bourbeau
1956TSN,1955,Piedmont League,F21752,Bourbeau,,0,Lancaster,,p42,bourbeau
1956TSN,1955,Piedmont League,P10184,Bourbeau,,0,Lancaster,,P42p,bourbeau
1956TSN,1955,Piedmont League,B01453,Bowes,Jack,0,Portsmouth,,B16,bowes
1956TSN,1955,Piedmont League,F21898,Bowes,,0,Portsmouth,,p16,bowes
1956TSN,1955,Piedmont League,P10534,Bowes,,0,Portsmouth,,P16p,bowes
1956TSN,1955,Piedmont League,B02312,Brate,Donald,0,Newport News,,B4,brate
1956TSN,1955,Piedmont League,P10949,Brate,,0,Newport News,,P4p,brate
1956TSN,1955,Piedmont League,B02767,Brennan,Robert,0,York,,B1,brennan
1956TSN,1955,Piedmont League,P11369,Brennan,,0,York,,P1p,brennan
