source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1984,Eastern League,ackley,ACKJ0284,Ackley,John,,New Britain,,,,,
palmer,1984,Eastern League,adams,ADAP0184,Adams,Pat,,Glens Falls,,,,,
minoraverages/emilbb,1984,Eastern League,aker,M90598,Aker,Jack,,Buffalo,,,,,
palmer,1984,Eastern League,allanson,ALLA0184,Allanson,Andy,,Buffalo,,,,,
palmer,1984,Eastern League,aponte,APOE0184,Aponte,Ed,,Buffalo,,,,,
palmer,1984,Eastern League,arnold-re,ARNJ0184,Arnold,Jerry,,Reading,,,,,
palmer,1984,Eastern League,arnold-alb,ARNR0184,Arnold,Ron,,Albany-Colonie,,,,,
palmer,1984,Eastern League,ashman,ASHM0184,Ashman,Mike,,Albany-Colonie,,,,,
palmer,1984,Eastern League,aulenback,AULJ0184,Aulenback,Jim,,Nashua,,,,,
palmer,1984,Eastern League,bailes,BAIS0184,Bailes,Scott,,Nashua,,,,,
palmer,1984,Eastern League,baller,BALJ0484,Baller,Jay,,Buffalo,,,,,
palmer,1984,Eastern League,banks,BAND0184,Banks,Darryl,,Buffalo,,,,,
palmer,1984,Eastern League,bastian,BASR0184,Bastian,Bob,,Waterbury,,,,,
palmer,1984,Eastern League,bathe,BATR0184,Bathe,Bob,,Albany-Colonie,,,,,
palmer,1984,Eastern League,bauer,BAUM0184,Bauer,Mark,,Albany-Colonie,,,,,
palmer,1984,Eastern League,beal,BEAA0184,Beal,Tony,,New Britain,,,,,
palmer,1984,Eastern League,belcher,BELT0184,Belcher,Tim,,Albany-Colonie,,,,,
palmer,1984,Eastern League,bennett,BENJ0284,Bennett,Jim,,Albany-Colonie,,,,,
palmer,1984,Eastern League,benzinger,BENT0184,Benzinger,Todd,,New Britain,,,,,
palmer,1984,Eastern League,bernstine,BERN0184,Bernstine,Pookie,,Buffalo,,,,,
palmer,1984,Eastern League,birrell,BIRR0184,Birrell,Bob,,New Britain,,,,,
palmer,1984,Eastern League,bohnet,BOHJ0184,Bohnet,John,,Buffalo,,,,,
minoraverages/emilbb,1984,Eastern League,boles,M90565,Boles,John,,Glens Falls,,,,,
palmer,1984,Eastern League,bolton,BOLT0184,Bolton,Tom,,New Britain,,,,,
palmer,1984,Eastern League,bonilla,BONR0184,Bonilla,Bobby,,Nashua,,,,,
palmer,1984,Eastern League,brown,BROS0284,Brown,Craig,,Nashua,,,,,
palmer,1984,Eastern League,brumley,BRUA0284,Brumley,Mike,,New Britain,,,,,
palmer,1984,Eastern League,bryden,BRYT0184,Bryden,T.R.,,Waterbury,,,,,
palmer,1984,Eastern League,buchanan,BUCR0184,Buchanan,Bob,,Vermont,,,,,
palmer,1984,Eastern League,buckle,BUCL0184,Buckle,Larry,,Waterbury,,,,,
palmer,1984,Eastern League,bullinger,BULD0284,Bullinger,Matt,,Vermont,,,,,
palmer,1984,Eastern League,bulls,BULD0184,Bulls,Dave,,Reading,,,,,
palmer,1984,Eastern League,bundy,BUNL0184,Bundy,Bud,,Nashua,,,,,
palmer,1984,Eastern League,bustabad,BUSJ0184,Bustabad,Juan,,New Britain,,,,,
palmer,1984,Eastern League,cangelosi,CANJ0284,Cangelosi,John,,Glens Falls,,,,,
palmer,1984,Eastern League,cappadona,CAPA0184,Cappadona,Pete,,New Britain,,,,,
palmer,1984,Eastern League,carrasco,CARN0184,Carrasco,Norman,,Waterbury,,,,,
palmer,1984,Eastern League,carter,CARD0484,Carter,Don,,Buffalo,,,,,
palmer,1984,Eastern League,cecchetti,CECG0184,Cecchetti,George,,Buffalo,,,,,
palmer,1984,Eastern League,childress,CHIR0184,Childress,Rocky,,Reading,,,,,
palmer,1984,Eastern League,christensen,CHRK0184,Christensen,Kim,,Nashua,,,,,
palmer,1984,Eastern League,ciampa,CIAM0284,Ciampa,Mike,,New Britain,,,,,
