source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1984,Appalachian League,abner,ABNS0184,Abner,Shawn,,Kingsport,,,,,
palmer,1984,Appalachian League,ames,AMER0184,Ames,Rick,,Paintsville,,,,,
palmer,1984,Appalachian League,anderson,ANDS0384,Anderson,Steve,,Paintsville,,,,,
palmer,1984,Appalachian League,arnold,ARNS0184,Arnold,Scott,,Johnson City,,,,,
palmer,1984,Appalachian League,atkinson,ATKT0184,Atkinson,Tim,,Johnson City,,,,,
minoraverages/emilbb,1984,Appalachian League,bailey-pul,M91581,Bailey,Buddy,,Pulaski,,,,,
palmer,1984,Appalachian League,bailey-kin,BAIB0184,Bailey,Brandon,,Kingsport,,,,,
palmer,1984,Appalachian League,baird,BAIC0184,Baird,Chris,,Pulaski,,,,,
palmer,1984,Appalachian League,ballou,BALG0184,Ballou,Mickey,,Pulaski,,,,,
palmer,1984,Appalachian League,bates,BATJ0184,Bates,Doug,,Pulaski,,,,,
palmer,1984,Appalachian League,bautista-jc,BAUA0184,Bautista,Angel,,Johnson City,,,,,
palmer,1984,Appalachian League,bautista-blu,BAUB0184,Bautista,Benny,,Bluefield,,,,,
palmer,1984,Appalachian League,bautista-pik,BAUH0184,Bautista,Hector,,Pikeville,,,,,
palmer,1984,Appalachian League,bayron,BAYA0184,Bayron,Angel,,Elizabethton,,,,,
palmer,1984,Appalachian League,beamesderfer,BEAK0184,Beamesderfer,Kurt,,Bluefield,,,,,
palmer,1984,Appalachian League,beer,BEES0184,Beer,Steve,,Pulaski,,,,,
palmer,1984,Appalachian League,belen,BELR0284,Belen,Rolando,,Kingsport,,,,,
palmer,1984,Appalachian League,bell,BELJ0184,Bell,Jay,,Elizabethton,,,,,
minoraverages/emilbb,1984,Appalachian League,biagini,M91610,Biagini,Greg,,Bluefield,,,,,
palmer,1984,Appalachian League,blackwell,BLAL0184,Blackwell,Larry,,Elizabethton,,,,,
palmer,1984,Appalachian League,blauser,BLAJ0184,Blauser,Jeff,,Pulaski,,,,,
palmer,1984,Appalachian League,boling,BOLJ0184,Boling,John,,Bristol,,,,,
palmer,1984,Appalachian League,bowens,BOWH0184,Bowens,Howard,,Paintsville,,,,,
palmer,1984,Appalachian League,brooks.d,BROD0284,Brooks,Desi,,Kingsport,,,,,
palmer,1984,Appalachian League,brooks.s,BROS0484,Brooks,Sam,,Kingsport,,,,,
palmer,1984,Appalachian League,budke,BUDT0184,Budke,Todd,,Elizabethton,,,,,
palmer,1984,Appalachian League,burduan,BURR0184,Burduan,Rafael,,Bristol,,,,,
palmer,1984,Appalachian League,burke,BURK0284,Burke,Keith,,Pulaski,,,,,
palmer,1984,Appalachian League,burroughs,BURA0184,Burroughs,Tony,,Bluefield,,,,,
palmer,1984,Appalachian League,burton,BURK0184,Burton,Kelly,,Bristol,,,,,
palmer,1984,Appalachian League,calley,CALR0184,Calley,Bob,,Elizabethton,,,,,
palmer,1984,Appalachian League,calvert,CALK0184,Calvert,Chris,,Elizabethton,,,,,
