source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
emilbb,1984,New York-Pennsylvania League,M91360,Bane,Eddie,,Batavia,,,bane
emilbb,1984,New York-Pennsylvania League,M91394,Benedict,Moby,,Jamestown,,,benedict
emilbb,1984,New York-Pennsylvania League,M91318,Beradino,Dick,,Elmira,,,beradino
emilbb,1984,New York-Pennsylvania League,M91292,Bryk,Bill,,Watertown,,,bryk
emilbb,1984,New York-Pennsylvania League,M91371,Franklin,Tony,,Geneva,,,franklin
emilbb,1984,New York-Pennsylvania League,M91352,Hacker,Rich,,Erie,,,hacker
emilbb,1984,New York-Pennsylvania League,M91284,Harrelson,Bud,,Little Falls,,,harrelson
emilbb,1984,New York-Pennsylvania League,M91305,Hartsfield,Bob,,Auburn,,,hartsfield
emilbb,1984,New York-Pennsylvania League,M91347,Hutto,Jim,,Newark,,,hutto
emilbb,1984,New York-Pennsylvania League,M91339,Livesey,Bill,,Oneonta,,,livesey
emilbb,1984,New York-Pennsylvania League,M91326,McBee,Bob,,Utica,,,mcbee
emilbb,1984,New York-Pennsylvania League,M91383,Nelson,Fred,,Niagara Falls,,,nelson
