source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
palmer,1984,Northwest League,ackerman,ACKJ0184,Ackerman,John,,Everett,,,,,
palmer,1984,Northwest League,alfredson,ALFT0184,Alfredson,Tom,,Salem,,,,,
palmer,1984,Northwest League,alomar,ALOS0184,Alomar,Sandy,,Spokane,,,,,
palmer,1984,Northwest League,amble,AMBR0184,Amble,Rob,,Tri-City,,,,,
palmer,1984,Northwest League,anderson,ANDR0184,Anderson,Roy,,Medford,,,,,
palmer,1984,Northwest League,arias,ARIA0184,Arias,Tony,,Medford,,,,,
minoraverages/emilbb,1984,Northwest League,aviles,M91451,Aviles,Ramon,,Bend,,,,,
palmer,1984,Northwest League,baker,BAKG0184,Baker,Jerry,,Salem,,,,,
palmer,1984,Northwest League,barton,BARS0184,Barton,Shawn,,Bend,,,,,
palmer,1984,Northwest League,beall,BEAP0184,Beall,Pete,,Salem,,,,,
palmer,1984,Northwest League,beaver,BEAG0184,Beaver,Mark,,Medford,,,,,
palmer,1984,Northwest League,bedell,BEDJ0184,Bedell,Jeff,,Eugene,,,,,
palmer,1984,Northwest League,bell.k,BELK0184,Bell,Kevin,,Eugene,,,,,
palmer,1984,Northwest League,bell.b,BELR0184,Bell,Bob,,Eugene,,,,,
palmer,1984,Northwest League,bennett,BENE0184,Bennett,Eric,,Bend,,,,,
palmer,1984,Northwest League,berrios,BERH0284,Berrios,Hector,,Eugene,,,,,
palmer,1984,Northwest League,bichette,BICA0184,Bichette,Dante,,Salem,,,,,
palmer,1984,Northwest League,bitker,BITJ0184,Bitker,Joe,,Spokane,,,,,
palmer,1984,Northwest League,blair,BLAP0184,Blair,Paul,,Everett,,,,,
palmer,1984,Northwest League,blanchette,BLAD0184,Blanchette,Dan,,Bellingham,,,,,
palmer,1984,Northwest League,bootay,BOOK0184,Bootay,Kevin,,Tri-City,,,,,
palmer,1984,Northwest League,brady,BRAB0184,Brady,Brian,,Salem,,,,,
palmer,1984,Northwest League,brake,BRAG0184,Brake,Greg,,Medford,,,,,
palmer,1984,Northwest League,brauchle,BRAT0184,Brauchle,Troy,,Eugene,,,,,
palmer,1984,Northwest League,bresnahan,BRED0184,Bresnahan,Dave,,Bellingham,,,,,
minoraverages/emilbb,1984,Northwest League,bridges-eve,M91423,Bridges,Rocky,,Everett,,,,,
palmer,1984,Northwest League,bridges-tc,BRIJ0184,Bridges,Jim,,Tri-City,,,,,
palmer,1984,Northwest League,brown,BROJ0184,Brown,Jeff,,Eugene,,,,,
palmer,1984,Northwest League,burns,BURT0184,Burns,Todd,,Medford,,,,,
palmer,1984,Northwest League,buss,BUSS0184,Buss,Scott,,Bellingham,,,,,
palmer,1984,Northwest League,butler,BUTM0184,Butler,Mike,,Salem,,,,,
palmer,1984,Northwest League,byers,BYER0184,Byers,Randy,,Spokane,,,,,
palmer,1984,Northwest League,calzado,CALS0184,Calzado,Frank,,Everett,,,,,
palmer,1984,Northwest League,campbell,CAMM0284,Campbell,Mike,,Salem,,,,,
palmer,1984,Northwest League,carlson,CARJ0184,Carlson,John,,Spokane,,,,,
palmer,1984,Northwest League,carozza,CARM0184,Carozza,Mike,,Bellingham,,,,,
palmer,1984,Northwest League,cedeno,CEDV0184,Cedeno,Vinicio,,Salem,,,,,
palmer,1984,Northwest League,champoux,CHAL0184,Champoux,Tony,,Medford,,,,,
palmer,1984,Northwest League,cicione,CICM0184,Cicione,Mike,,Everett,,,,,
palmer,1984,Northwest League,cipres,CIPM0184,Cipres,Mark,,Tri-City,,,,,
palmer,1984,Northwest League,coachman,COAB0184,Coachman,Pete,,Salem,,,,,
palmer,1984,Northwest League,cockrell,COCA0184,Cockrell,Alan,,Everett,,,,,
palmer,1984,Northwest League,colpitt,COLM0284,Colpitt,Mike,,Bend,,,,,
palmer,1984,Northwest League,cook,COOL0184,Cook,Larry,,Salem,,,,,
palmer,1984,Northwest League,cooper,COOK0184,Cooper,Kent,,Everett,,,,,
palmer,1984,Northwest League,corbett,CORS0184,Corbett,Sherman,,Salem,,,,,
palmer,1984,Northwest League,cosby,COSR0184,Cosby,Bob,,Everett,,,,,
palmer,1984,Northwest League,costello,COSM0184,Costello,Mike,,Spokane,,,,,
palmer,1984,Northwest League,cottrell,COTS0184,Cottrell,Steve,,Everett,,,,,
palmer,1984,Northwest League,creekmore,CREG0184,Creekmore,Ed,,Bend,,,,,
palmer,1984,Northwest League,criswell,CRIB0184,Criswell,Brian,,Medford,,,,,
palmer,1984,Northwest League,crouch,CROM0184,Crouch,Matt,,Eugene,,,,,
palmer,1984,Northwest League,culberson,CULC0184,Culberson,Charles,,Everett,,,,,
palmer,1984,Northwest League,czyzewski,CZYT0184,Czyzewski,Trace,,Spokane,,,,,
palmer,1984,Northwest League,dacus,DACB0184,Dacus,Barry,,Salem,,,,,
palmer,1984,Northwest League,danelson,DAND0184,Danelson,Dannie,,Tri-City,,,,,
palmer,1984,Northwest League,daniel,DANS0284,Daniel,Steve,,Tri-City,,,,,
palmer,1984,Northwest League,dantzler,DANS0184,Dantzler,Shawn,,Bend,,,,,
palmer,1984,Northwest League,davila,DAVV0184,Davila,Vic,,Eugene,,,,,
palmer,1984,Northwest League,davis-eve,DAVH0184,Davis,Harry,,Everett,,,,,
palmer,1984,Northwest League,davis-ben,DAVL0184,Davis,Lee,,Bend,,,,,
palmer,1984,Northwest League,debutch,DEBM0184,DeButch,Mike,,Spokane,,,,,
palmer,1984,Northwest League,delossantos,DELL0184,DeLos Santos,Luis,,Eugene,,,,,
palmer,1984,Northwest League,delacruz,DELT0184,Delacruz,Tony,,Eugene,,,,,
palmer,1984,Northwest League,delarosa,DELM0584,Delarosa,Marino,,Bend,,,,,
palmer,1984,Northwest League,deleon,DELR0184,Deleon,Rafael,,Eugene,,,,,
palmer,1984,Northwest League,dersin,DERE0184,Dersin,Eric,,Tri-City,,,,,
palmer,1984,Northwest League,dietrick,DIEP0184,Dietrick,Pat,,Medford,,,,,
palmer,1984,Northwest League,dorsey,DORM0184,Dorsey,Maurice,,Eugene,,,,,
palmer,1984,Northwest League,echevarria,ECHF0184,Echevarria,Francisco,,Everett,,,,,
palmer,1984,Northwest League,eddington,EDDM0184,Eddington,Michael,,Medford,,,,,
palmer,1984,Northwest League,edwards,EDWD0184,Edwards,Dave,,Medford,,,,,
palmer,1984,Northwest League,eggertsen,EGGT0184,Eggertsen,Todd,,Salem,,,,,
palmer,1984,Northwest League,ellis,ELLR0184,Ellis,Roy,,Eugene,,,,,
palmer,1984,Northwest League,ewing,EWIJ0184,Ewing,Jim,,Everett,,,,,
palmer,1984,Northwest League,fannin,FANR0184,Fannin,Bob,,Bend,,,,,
palmer,1984,Northwest League,fay,FAYM0184,Fay,Mike,,Tri-City,,,,,
palmer,1984,Northwest League,figueroa,FIGV0184,Figueroa,Vic,,Medford,,,,,
palmer,1984,Northwest League,filandino,FILJ0184,Filandino,Joe,,Spokane,,,,,
palmer,1984,Northwest League,forbes,FORT0184,Forbes,Terry,,Spokane,,,,,
palmer,1984,Northwest League,ford,FORW0184,Ford,Rusty,,Spokane,,,,,
palmer,1984,Northwest League,fortenberry,FORJ0184,Fortenberry,Jim,,Bend,,,,,
palmer,1984,Northwest League,francis,FRAT0284,Francis,Todd,,Bellingham,,,,,
palmer,1984,Northwest League,franco,FRAJ0184,Franco,Toco,,Salem,,,,,
palmer,1984,Northwest League,freeman,FREM0184,Freeman,Marvin,,Bend,,,,,
palmer,1984,Northwest League,frohwirth,FROT0184,Frohwirth,Todd,,Bend,,,,,
palmer,1984,Northwest League,fuentes,FUEL0184,Fuentes,Lou,,Eugene,,,,,
palmer,1984,Northwest League,gibree,GIBR0184,Gibree,Bob,,Bellingham,,,,,
palmer,1984,Northwest League,gideon,GIDR0184,Gideon,Ron,,Bend,,,,,
palmer,1984,Northwest League,gilbert,GILG0184,Gilbert,Greg,,Everett,,,,,
palmer,1984,Northwest League,gildehaus,GILM0284,Gildehaus,Mike,,Spokane,,,,,
palmer,1984,Northwest League,grant,GRAK0184,Grant,Kenny,,Salem,,,,,
palmer,1984,Northwest League,grayston,GRAJ0184,Grayston,Joe,,Tri-City,,,,,
palmer,1984,Northwest League,grimes-eug,GRID0184,Grimes,Darin,,Eugene,,,,,
palmer,1984,Northwest League,grimes-eve,GRIJ0184,Grimes,Johnny,,Everett,,,,,
palmer,1984,Northwest League,grouse,GROM0184,Grouse,Mike,,Tri-City,,,,,
palmer,1984,Northwest League,guerrero,GUEJ0184,Guerrero,Jose,,Eugene,,,,,
palmer,1984,Northwest League,haley,HALS0184,Haley,Sam,,Bellingham,,,,,
palmer,1984,Northwest League,hansen-med,HAND0284,Hansen,Darel,,Medford,,,,,
palmer,1984,Northwest League,hansen-tc,HANR0384,Hansen,Ron,,Tri-City,,,,,
palmer,1984,Northwest League,harris,HARW0484,Harris,Twayne,,Medford,,,,,
palmer,1984,Northwest League,hernandez,HERC0184,Hernandez,Carlos,,Salem,,,,,
palmer,1984,Northwest League,hibbs,HIBL0184,Hibbs,Loren,,Everett,,,,,
palmer,1984,Northwest League,higgs,HIGD0284,Higgs,Darrell,,Bellingham,,,,,
palmer,1984,Northwest League,hill,HILB0184,Hill,Brad,,Tri-City,,,,,
palmer,1984,Northwest League,hinnrichs,HIND0184,Hinnrichs,Dave,,Everett,,,,,
palmer,1984,Northwest League,hornsby,HORD0184,Hornsby,Dave,,Everett,,,,,
palmer,1984,Northwest League,horrell,HORC0184,Horrell,Chris,,Salem,,,,,
