source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1910Spalding,1909,Illinois-Missouri League,alexander,B00308,Alexander,,0,Galesburg,,B31
1910Spalding,1909,Illinois-Missouri League,alexander,F20832,Alexander,,0,Galesburg,,p24
1910Spalding,1909,Illinois-Missouri League,alexander,P10043,Alexander,,0,Galesburg,,
1910Spalding,1909,Illinois-Missouri League,allen,B00278,Allen,,0,Beardstown,,B74
1910Spalding,1909,Illinois-Missouri League,allen,F20153,Allen,,0,Beardstown,,2b75
1910Spalding,1909,Illinois-Missouri League,anderson,B00381,Anderson,,0,Canton,,B130
1910Spalding,1909,Illinois-Missouri League,anderson,F20417,Anderson,,0,Canton,,ss108
1910Spalding,1909,Illinois-Missouri League,beisser,B00739,Beisser,,0,Monmouth,,B19
1910Spalding,1909,Illinois-Missouri League,beisser,F20864,Beisser,,0,Monmouth,,p17
1910Spalding,1909,Illinois-Missouri League,beisser,P10100,Beisser,,0,Monmouth,,
1910Spalding,1909,Illinois-Missouri League,billings-mac,B01086,Billings,,0,Macomb,,B19
1910Spalding,1909,Illinois-Missouri League,billings-gal,B01119,Billings,,0,Galesburg,,B18
1910Spalding,1909,Illinois-Missouri League,billings-gal,F21210,Billings,,0,Galesburg,,c18
1910Spalding,1909,Illinois-Missouri League,bottorf,B00999,Bottorf,,1,Canton,,
1910Spalding,1909,Illinois-Missouri League,bottorf,B00999,Bottorf,,2,Beardstown,,
1910Spalding,1909,Illinois-Missouri League,bottorf,B00999,Bottorf,,T,,,B34
1910Spalding,1909,Illinois-Missouri League,bottorf,F20997,Bottorf,,1,Canton,,p
1910Spalding,1909,Illinois-Missouri League,bottorf,F20997,Bottorf,,2,Beardstown,,p
1910Spalding,1909,Illinois-Missouri League,bottorf,F20997,Bottorf,,T,,,p27
1910Spalding,1909,Illinois-Missouri League,bottorf,P10192,Bottorf,,1,Canton,,
1910Spalding,1909,Illinois-Missouri League,bottorf,P10192,Bottorf,,2,Beardstown,,
1910Spalding,1909,Illinois-Missouri League,bottorf,P10192,Bottorf,,T,,,
1910Spalding,1909,Illinois-Missouri League,bradley,B00760,Bradley,,0,Monmouth,,B109
1910Spalding,1909,Illinois-Missouri League,bradley,F20375,Bradley,,0,Monmouth,,ss68
1910Spalding,1909,Illinois-Missouri League,bradley,F20539,Bradley,,0,Monmouth,,of46
1910Spalding,1909,Illinois-Missouri League,bradshaw,B00434,Bradshaw,,0,Pekin,,B27
1910Spalding,1909,Illinois-Missouri League,brannick,B01041,Brannick,,0,Galesburg,,B24
1910Spalding,1909,Illinois-Missouri League,brannick,F20316,Brannick,,0,Galesburg,,3b18
1910Spalding,1909,Illinois-Missouri League,brown,B00442,Brown,,1,Monmouth,,
1910Spalding,1909,Illinois-Missouri League,brown,B00442,Brown,,2,Pekin,,
1910Spalding,1909,Illinois-Missouri League,brown,B00442,Brown,,T,,,B110
1910Spalding,1909,Illinois-Missouri League,brown,F20350,Brown,,1,Monmouth,,ss
1910Spalding,1909,Illinois-Missouri League,brown,F20350,Brown,,2,Pekin,,ss
1910Spalding,1909,Illinois-Missouri League,brown,F20350,Brown,,T,,,ss109
1910Spalding,1909,Illinois-Missouri League,burdette,B00680,Burdette,,0,Galesburg,,B51
1910Spalding,1909,Illinois-Missouri League,burdette,F20661,Burdette,,0,Galesburg,,of51
1910Spalding,1909,Illinois-Missouri League,carroll,B00904,Carroll,,0,Macomb,,B51
1910Spalding,1909,Illinois-Missouri League,carroll,F21037,Carroll,,0,Macomb,,p38
1910Spalding,1909,Illinois-Missouri League,carroll,P10159,Carroll,,0,Macomb,,
1910Spalding,1909,Illinois-Missouri League,carter-pek,B00475,Carter,,0,Pekin,,B32
1910Spalding,1909,Illinois-Missouri League,carter-mon,B00590,Carter,,0,Monmouth,,B99
1910Spalding,1909,Illinois-Missouri League,carter-mon,F20095,Carter,,0,Monmouth,,1b99
1910Spalding,1909,Illinois-Missouri League,carter-pek,F20962,Carter,,0,Pekin,,p24
1910Spalding,1909,Illinois-Missouri League,carter-pek,P10145,Carter,,0,Pekin,,
1910Spalding,1909,Illinois-Missouri League,colbert,B01124,Colbert,,1,Canton,,
1910Spalding,1909,Illinois-Missouri League,colbert,B01124,Colbert,,2,Monmouth,,
1910Spalding,1909,Illinois-Missouri League,colbert,B01124,Colbert,,T,,,B16
1910Spalding,1909,Illinois-Missouri League,colbert,F21013,Colbert,,1,Canton,,p
1910Spalding,1909,Illinois-Missouri League,colbert,F21013,Colbert,,2,Monmouth,,p
1910Spalding,1909,Illinois-Missouri League,colbert,F21013,Colbert,,T,,,p16
1910Spalding,1909,Illinois-Missouri League,colbert,P10202,Colbert,,1,Canton,,
1910Spalding,1909,Illinois-Missouri League,colbert,P10202,Colbert,,2,Monmouth,,
1910Spalding,1909,Illinois-Missouri League,colbert,P10202,Colbert,,T,,,
1910Spalding,1909,Illinois-Missouri League,connor,B00232,Connor,,0,Macomb,,B129
1910Spalding,1909,Illinois-Missouri League,connor,F20046,Connors,,0,Macomb,,1b129
1910Spalding,1909,Illinois-Missouri League,coombs,B00362,Coombs,,0,Pekin,,B100
1910Spalding,1909,Illinois-Missouri League,coombs,F20713,Coombs,,0,Pekin,,of97
1910Spalding,1909,Illinois-Missouri League,copple,B00912,Copple,,0,Pekin,,B63
1910Spalding,1909,Illinois-Missouri League,copple,F21130,Copple,,0,Pekin,,c51
1910Spalding,1909,Illinois-Missouri League,corbett,B00469,Corbett,,0,Monmouth,,B73
1910Spalding,1909,Illinois-Missouri League,corbett,F20014,Corbett,,0,Monmouth,,1b27
