source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1910Reach,1909,Northeast Arkansas League,allen-jon,B00092,Allen,M.,0,Jonesboro,,,15,,
minoraverages/1910Reach,1909,Northeast Arkansas League,allen-mar,B00416,Allen,,0,Marianna,,,39,,
minoraverages/1910Reach,1909,Northeast Arkansas League,allen-mar,F20401,Allen,,0,Marianna,,,,,of32
minoraverages/1910Reach,1909,Northeast Arkansas League,allen-jon,P10266,Allen,,0,Jonesboro,,,,,
minoraverages/1910Reach,1909,Northeast Arkansas League,anderson,P10304,Anderson,,0,Paragould,,,,,
minoraverages/1910Reach,1909,Northeast Arkansas League,andre,B00760,Andre,,0,Marianna,,,5,,
minoraverages/1910Reach,1909,Northeast Arkansas League,andrews,B00207,Andrews,,0,Jonesboro,,,41,,
minoraverages/1910Reach,1909,Northeast Arkansas League,andrews,F20072,Andrews,,0,Jonesboro,,,,,1b41
minoraverages/1910Reach,1909,Northeast Arkansas League,aubrey,B00651,Aubrey,,0,Newport,,,22,,
minoraverages/1910Reach,1909,Northeast Arkansas League,aubrey,P10070,Aubrey,,0,Newport,,,,,
minoraverages/1910Reach,1909,Northeast Arkansas League,bacon,B00794,Bacon,,0,Marianna,,,14,,
minoraverages/1910Reach,1909,Northeast Arkansas League,bacon,F20240,Bacon,,0,Marianna,,,,,3b13
minoraverages/1910Reach,1909,Northeast Arkansas League,bevil,B00343,Bevil,,0,Paragould,,,47,,
minoraverages/1910Reach,1909,Northeast Arkansas League,bevil,F20038,Bevil,,0,Paragould,,,,,1b7
minoraverages/1910Reach,1909,Northeast Arkansas League,bevil,F20417,Bevil,,0,Paragould,,,,,of28
minoraverages/1910Reach,1909,Northeast Arkansas League,blackburn,B00076,Blackburn,,0,Paragould,,,1,,
minoraverages/1910Reach,1909,Northeast Arkansas League,blackwood,B00680,Blackwood,,0,Paragould,,,13,,
minoraverages/1910Reach,1909,Northeast Arkansas League,blackwood,P10320,Blackwood,,0,Paragould,,,,,
minoraverages/1910Reach,1909,Northeast Arkansas League,bockewitz,B00434,Bockewitz,,0,Marianna,,,50,,
minoraverages/1910Reach,1909,Northeast Arkansas League,bockewitz,F20023,Bockewitz,,0,Marianna,,,,,1b50
minoraverages/1910Reach,1909,Northeast Arkansas League,boyd,B00469,Boyd,,0,Newport,,,16,,
minoraverages/1910Reach,1909,Northeast Arkansas League,boyd,P10253,Boyd,,0,Newport,,,,,
minoraverages/1910Reach,1909,Northeast Arkansas League,brown,B00196,Brown,,0,Newport,,,34,,
