source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/1946TSN,1945,Ohio State League,allison,B00783,Allison,Ben,0,Springfield,,,23,,
minoraverages/1946TSN,1945,Ohio State League,allison,F21783,Allison,,0,Springfield,,,,,p21
minoraverages/1946TSN,1945,Ohio State League,allison,P10486,Allison,,0,Springfield,,,,21,
minoraverages/1946TSN,1945,Ohio State League,amata,B01960,Amata,Anthony,0,Middletown,,,,,
minoraverages/1946TSN,1945,Ohio State League,archer,B00553,Archer,Robert,0,Marion,,,77,,
minoraverages/1946TSN,1945,Ohio State League,archer,F20571,Archer,,0,Marion,,,,,ss77
minoraverages/1946TSN,1945,Ohio State League,arthur,B00623,Arthur,William,0,Lima,,,101,,
minoraverages/1946TSN,1945,Ohio State League,arthur,F20547,Arthur,,0,Lima,,,,,ss101
minoraverages/1946TSN,1945,Ohio State League,bailey,B01798,Bailey,Edward,0,Marion,,,,,
minoraverages/1946TSN,1945,Ohio State League,bailey,P10767,Bailey,Francis,0,Marion,,,,2,
minoraverages/1946TSN,1945,Ohio State League,balzli,B01983,Balzli,Charles,0,Middletown,,,,,
minoraverages/1946TSN,1945,Ohio State League,barkovich,B00739,Barkovich,Martin,0,Newark,,,97,,
minoraverages/1946TSN,1945,Ohio State League,barkovich,F20505,Barkovich,,0,Newark,,,,,3b12
minoraverages/1946TSN,1945,Ohio State League,barkovich,F20594,Barkovich,,0,Newark,,,,,ss82
minoraverages/1946TSN,1945,Ohio State League,barrett,P10847,Barret,Eugene,0,Newark,,,,6,
minoraverages/1946TSN,1945,Ohio State League,barrett,B02035,Barrett,Eugene,0,Newark,,,,,
minoraverages/1946TSN,1945,Ohio State League,bartholomew,B00491,Bartholomew,Robert,0,Zanesville,,,140,,
minoraverages/1946TSN,1945,Ohio State League,bartholomew,F20855,Bartholomew,,0,Zanesville,,,,,of140
minoraverages/1946TSN,1945,Ohio State League,bebernitz,B02192,Bebernitz,Robert,0,Springfield,,,,,
minoraverages/1946TSN,1945,Ohio State League,beck,B00229,Beck,Theodore,0,Marion,,,130,,
minoraverages/1946TSN,1945,Ohio State League,beck,F20886,Beck,,0,Marion,,,,,of130
minoraverages/1946TSN,1945,Ohio State League,becker-spr,B01093,Becker,Joseph,0,Springfield,,,48,,
minoraverages/1946TSN,1945,Ohio State League,becker-mid,B01384,Becker,Robert,0,Middletown,,,11,,
minoraverages/1946TSN,1945,Ohio State League,becker-spr,F20240,Becker,,0,Springfield,,,,,2b27
minoraverages/1946TSN,1945,Ohio State League,becker-spr,F20526,Becker,,0,Springfield,,,,,ss18
minoraverages/1946TSN,1945,Ohio State League,becker-mid,F21705,Becker,,0,Middletown,,,,,p11
minoraverages/1946TSN,1945,Ohio State League,becker-mid,P10168,Becker,,0,Middletown,,,,11,
minoraverages/1946TSN,1945,Ohio State League,belcastro,B00182,Belcastro,Joseph,0,Zanesville,,,104,,
minoraverages/1946TSN,1945,Ohio State League,belcastro,F20102,Belcastro,,0,Zanesville,,,,,1b10
minoraverages/1946TSN,1945,Ohio State League,belcastro,F20206,Belcastro,,0,Zanesville,,,,,2b58
minoraverages/1946TSN,1945,Ohio State League,belcastro,F20737,Belcastro,,0,Zanesville,,,,,of32
