source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1949,Rio Grande Valley League,,M95759,Cavazos,Mimi,,Donna/Robstown,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95673,Cearley,William,,Laredo,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95745,Engle,Charles,,Donna/Robstown,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95737,Frisch,Russell,,Donna/Robstown,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95661,Gann,William,,Corpus Christi,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95699,King,Joseph,,Brownsville,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95713,Kuykendall,Philip,,McAllen,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95700,Matthews,Frank,,McAllen,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95685,Montalvo,Ishmael,,Laredo,,,,,
minoraverages/emilbb,1949,Rio Grande Valley League,,M95721,SoRelle,Boyd,,Del Rio,,,,,
