source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1950TSN,1949,Border League,B00442,Accardo,Thomas,0,Auburn,,B97,accardo
1950TSN,1949,Border League,F20153,Accardo,,0,Auburn,,2b19,accardo
1950TSN,1949,Border League,F20316,Accardo,,0,Auburn,,3b19,accardo
1950TSN,1949,Border League,F20699,Accardo,,0,Auburn,,of56,accardo
1950TSN,1949,Border League,B00651,Alfone,John,0,Watertown,,B87,alfone
1950TSN,1949,Border League,F20391,Alfone,,0,Watertown,,3b84,alfone
1950TSN,1949,Border League,B00646,Andre,William,0,Watertown,,B40,andre
1950TSN,1949,Border League,F20919,Andre,,0,Watertown,,of40,andre
1950TSN,1949,Border League,B00609,Applegate,Gideon,0,Kingston,,B55,applegate
1950TSN,1949,Border League,F20095,Applegate,,0,Kingston,,1b10,applegate
1950TSN,1949,Border League,F20924,Applegate,,0,Kingston,,of25,applegate
1950TSN,1949,Border League,B00335,Arakelian,Zaven,0,Watertown,,B38,arakelian
1950TSN,1949,Border League,F20636,Arakelian,,0,Watertown,,of38,arakelian
1950TSN,1949,Border League,B01291,Baker,Harry,1,Ottawa,,B12,baker
1950TSN,1949,Border League,B01291,Baker,Harry,2,Ogdensburg,,B40,baker
1950TSN,1949,Border League,B01291,Baker,Harry,T,,,B16,baker
1950TSN,1949,Border League,F21232,Baker,,1,Ottawa,,p,baker
1950TSN,1949,Border League,F21232,Baker,,2,Ogdensburg,,p,baker
1950TSN,1949,Border League,F21232,Baker,,T,,,p16,baker
1950TSN,1949,Border League,P10228,Baker,,1,Ottawa,,P12p,baker
1950TSN,1949,Border League,P10228,Baker,,2,Ogdensburg,,P4p,baker
1950TSN,1949,Border League,P10228,Baker,,T,,,P16p,baker
1950TSN,1949,Border League,B01007,Balash,Walter,0,Ottawa,,B28,balash
1950TSN,1949,Border League,F21241,Balash,,0,Ottawa,,p26,balash
1950TSN,1949,Border League,P10056,Balash,,0,Ottawa,,P26p,balash
1950TSN,1949,Border League,B01086,Bland,Edward,0,Watertown,,B17,bland
1950TSN,1949,Border League,F20463,Bland,,0,Watertown,,ss17,bland
1950TSN,1949,Border League,B01078,Blandino,Leo,0,Geneva,,B15,blandino
1950TSN,1949,Border League,F20298,Blandino,,0,Geneva,,3b15,blandino
1950TSN,1949,Border League,B00705,Blaszak,Brownie,0,Ogdensburg,,B19,blaszak
1950TSN,1949,Border League,F20369,Blaszak,,0,Ogdensburg,,3b15,blaszak
1950TSN,1949,Border League,B01041,Blinn,Roger,0,Auburn,,B31,blinn
1950TSN,1949,Border League,F21356,Blinn,,0,Auburn,,p30,blinn
1950TSN,1949,Border League,P10097,Blinn,,0,Auburn,,P30p,blinn
1950TSN,1949,Border League,B01055,Bliss,Lyle,1,Geneva,,B2,bliss
1950TSN,1949,Border League,B01055,Bliss,Lyle,2,Watertown,,B23,bliss
1950TSN,1949,Border League,B01055,Bliss,Lyle,T,,,B25,bliss
1950TSN,1949,Border League,F21308,Bliss,,1,Geneva,,p,bliss
1950TSN,1949,Border League,F21308,Bliss,,2,Watertown,,p,bliss
1950TSN,1949,Border League,F21308,Bliss,,T,,,p19,bliss
1950TSN,1949,Border League,P10429,Bliss,,1,Geneva,,P2p,bliss
1950TSN,1949,Border League,P10429,Bliss,,2,Watertown,,P17p,bliss
1950TSN,1949,Border League,P10429,Bliss,,T,,,P19p,bliss
1950TSN,1949,Border League,B00125,Bonura,Henry,0,Kingston,,B70,bonura
1950TSN,1949,Border League,F20046,Bonura,,0,Kingston,,1b63,bonura
1950TSN,1949,Border League,M90060,Bonura,Henry (Zeke),,Kingston,,,bonura
emilbb,1949,Border League,M92163,Bonura,Zeke,,Kingston,,,
1950TSN,1949,Border League,B00528,Brusa,Sam J.,0,Auburn,,B111,brusa
1950TSN,1949,Border League,F20997,Brusa,,0,Auburn,,c110,brusa
