source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1949,Pioneer League,,M93091,Babich,John,,Idaho Falls,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93050,Bowman,Joe,,Great Falls,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93114,Gabler,Frank,,Idaho Falls,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93109,Garland,Louis,,Idaho Falls,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93034,Lowe,Walter,,Pocatello,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93016,Metro,Charlie,,Twin Falls,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93069,Schulte,Herman,,Ogden,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93027,Shepard,Larry,,Billings,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93075,Stenger,William,,Boise,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93042,Thompson,"Rubert ""Tommy""",,Salt Lake City,,,,,
minoraverages/emilbb,1949,Pioneer League,,M93088,Williamson,Gordon,,Boise,,,,,
