source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1949,Mexican League,,M96429,Arroyo,Manuel,,Jalisco,,,,,
minoraverages/emilbb,1949,Mexican League,,M96493,Bejerano,Agustin,,Nuevo Laredo,,,,,
minoraverages/emilbb,1949,Mexican League,,M96464,Brown,Raymond,,Mexico City Reds,,,,,
minoraverages/emilbb,1949,Mexican League,,M96410,Garibay,Memo,,Torreon,,,,,
minoraverages/emilbb,1949,Mexican League,,M96478,Gomez,Jose Luis,,San Luis Potosi,,,,,
minoraverages/emilbb,1949,Mexican League,,M96441,Hernandez,Salvador,,Veracruz Azules,,,,,
minoraverages/emilbb,1949,Mexican League,,M96486,Martinez,Eustaquio,,Veracruz Aguila,,,,,
minoraverages/emilbb,1949,Mexican League,,M96455,Reyes,Napoleon,,Mexico City Reds,,,,,
minoraverages/emilbb,1949,Mexican League,,M96432,Romo Chavez,Alberto,,Jalisco,,,,,
minoraverages/emilbb,1949,Mexican League,,M96407,Salazar,Lazaro,,Monterrey,,,,,
minoraverages/emilbb,1949,Mexican League,,M96503,Steiner,James,,Nuevo Laredo,,,,,
