source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
Hamilton,1949,North Atlantic League,B00718,Albertson,Frank,0,Mahanoy City,,B3,albertson
1950TSN,1949,North Atlantic League,F21865,Allabaugh,,0,Stroudsburg,,p21,allabaugh
1950TSN,1949,North Atlantic League,P10184,Allabaugh,,0,Stroudsburg,,P21p,allabaugh
Hamilton,1949,North Atlantic League,B01197,Allabaugh,Walter,0,Stroudsburg,,B21,allabaugh
1950TSN,1949,North Atlantic League,B00013,Allen,Ralph,0,Nazareth,,B29,allen
1950TSN,1949,North Atlantic League,F21747,Allen,,0,Nazareth,,p25,allen
1950TSN,1949,North Atlantic League,P10441,Allen,,0,Nazareth,,P25p,allen
1950TSN,1949,North Atlantic League,B00021,Ambrose,John,0,Mahanoy City,,B32,ambrose.j-mc
1950TSN,1949,North Atlantic League,B00037,Ambrose,Philip,0,Bangor,,B133,ambrose.p-bb
1950TSN,1949,North Atlantic League,B00045,Ambrose,Thomas,0,Mahanoy City,,B135,ambrose.t-mc
1950TSN,1949,North Atlantic League,F20254,Ambrose,T.,0,Mahanoy City,,2b135,ambrose.t-mc
1950TSN,1949,North Atlantic League,F20583,Ambrose,P.,0,Bangor,,ss133,ambrose.p-bb
1950TSN,1949,North Atlantic League,F21469,Ambrose,J.,0,Mahanoy City,,p24,ambrose.j-mc
1950TSN,1949,North Atlantic League,P10159,Ambrose,J.,0,Mahanoy City,,P24p,ambrose.j-mc
Hamilton,1949,North Atlantic League,B00013,Ambrose,Joseph,0,Bangor,,B3,ambrose.j-bb
Hamilton,1949,North Atlantic League,P10019,Ambrose,T.,0,Bangor,,P1p,ambrose.j-bb
1950TSN,1949,North Atlantic League,B00059,Andrews,George,0,Carbondale,,B138,andrews-car
1950TSN,1949,North Atlantic League,B00068,Andrews,John,0,Nazareth,,B134,andrews-naz
1950TSN,1949,North Atlantic League,F20449,Andrews,,0,Carbondale,,3b79,andrews-car
1950TSN,1949,North Atlantic League,F20571,Andrews,,0,Carbondale,,ss60,andrews-car
1950TSN,1949,North Atlantic League,F20810,Andrews,,0,Nazareth,,of133,andrews-naz
1950TSN,1949,North Atlantic League,B00076,Baker,Clarence,0,Nazareth,,B80,baker-naz
1950TSN,1949,North Atlantic League,B00084,Baker,Paul,0,Hazleton,,B15,baker-haz
1950TSN,1949,North Atlantic League,F20636,Baker,,0,Nazareth,,ss79,baker-naz
1950TSN,1949,North Atlantic League,P10478,Baker,,0,Hazleton,,P7p,baker-haz
Hamilton,1949,North Atlantic League,B00021,Banks,George,0,Bangor,,B1,banks
Hamilton,1949,North Atlantic League,P10024,Banks,,0,Bangor,,P1p,banks
1950TSN,1949,North Atlantic League,B00101,Barr,Edward,0,Stroudsburg,,B29,barr
1950TSN,1949,North Atlantic League,F20287,Barr,,0,Stroudsburg,,2b27,barr
1950TSN,1949,North Atlantic League,B00117,Baselici,Alphonse,0,Lebanon,,B138,baselici
1950TSN,1949,North Atlantic League,F20829,Baselici,,0,Lebanon,,of136,baselici
Hamilton,1949,North Atlantic League,B00566,Becker,William,0,Lebanon,,B4,becker
Hamilton,1949,North Atlantic League,P10035,Becker,,0,Lebanon,,P4p,becker
1950TSN,1949,North Atlantic League,F21589,Benson,,0,Lebanon,,p16,benson
1950TSN,1949,North Atlantic League,P10289,Benson,,0,Lebanon,,P16p,benson
Hamilton,1949,North Atlantic League,B00577,Benson,Paul,0,Lebanon,,B16,benson
1950TSN,1949,North Atlantic League,B00092,Bernhart,Bruce,1,Carbondale,,,bernhart
1950TSN,1949,North Atlantic League,B00092,Bernhart,Bruce,2,Bangor,,,bernhart
1950TSN,1949,North Atlantic League,B00092,Bernhart,Bruce,T,,,B27,bernhart
1950TSN,1949,North Atlantic League,F21667,Bernhart,,1,Carbondale,,p,bernhart
1950TSN,1949,North Atlantic League,F21667,Bernhart,,2,Bangor,,p,bernhart
1950TSN,1949,North Atlantic League,F21667,Bernhart,,T,,,p25,bernhart
1950TSN,1949,North Atlantic League,P10550,Bernhart,,1,Carbondale,,p,bernhart
1950TSN,1949,North Atlantic League,P10550,Bernhart,,2,Bangor,,p,bernhart
1950TSN,1949,North Atlantic League,P10550,Bernhart,,T,,,P25p,bernhart
1950TSN,1949,North Atlantic League,B00125,Billett,Paul,0,Lebanon,,B22,billett
