source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1950TSN,1949,East Texas League,albritton,B00614,Albritton,Dempsey,0,Bryan,,B72
1950TSN,1949,East Texas League,albritton,F20265,Albritton,,0,Bryan,,2b72
1950TSN,1949,East Texas League,alexander-kil,B01546,Alexander,O. Leroy,0,Kilgore,,B11
1950TSN,1949,East Texas League,alexander-gla,B01722,Alexander,Marvin,0,Gladewater,,B23
1950TSN,1949,East Texas League,alexander-kil,F20673,Alexander,L.,0,Kilgore,,ss11
1950TSN,1949,East Texas League,alexander-gla,F21469,Alexander,M.,0,Gladewater,,p20
1950TSN,1949,East Texas League,alexander-gla,P10429,Alexander,M.,0,Gladewater,,P20p
1950TSN,1949,East Texas League,ashcraft,B00427,Ashcraft,James E.,1,Longview,,B28
1950TSN,1949,East Texas League,ashcraft,B00427,Ashcraft,James E.,2,Henderson,,B84
1950TSN,1949,East Texas League,ashcraft,B00427,Ashcraft,James E.,T,,,B112
1950TSN,1949,East Texas League,ashcraft,F20943,Ashcraft,,1,Longview,,of
1950TSN,1949,East Texas League,ashcraft,F20943,Ashcraft,,2,Henderson,,of
1950TSN,1949,East Texas League,ashcraft,F20943,Ashcraft,,T,,,of107
1950TSN,1949,East Texas League,balais,B00278,Balais,Alex,0,Longview,,B38
1950TSN,1949,East Texas League,balais,F21623,Balais,,0,Longview,,p31
1950TSN,1949,East Texas League,balais,P10228,Balais,,0,Longview,,P31p
1950TSN,1949,East Texas League,barron,B01007,Barron,Bobby,0,Tyler,,B36
1950TSN,1949,East Texas League,barron,F20721,Barron,,0,Tyler,,ss34
1950TSN,1949,East Texas League,bartkowski,B00045,Bartkowski,Stanley,0,Paris,,B137
1950TSN,1949,East Texas League,bartkowski,F20919,Bartkowski,,0,Paris,,of137
1950TSN,1949,East Texas League,belakovy,B01431,Belakovy,Rudy,0,Kilgore,,B21
1950TSN,1949,East Texas League,belakovy,F22048,Belakovy,,0,Kilgore,,p20
1950TSN,1949,East Texas League,belakovy,P10192,Belakovy,,0,Kilgore,,P20p
1950TSN,1949,East Texas League,bell,B00488,Bell,Joseph H.,1,Tyler,,B28
1950TSN,1949,East Texas League,bell,B00488,Bell,Joseph H.,2,Henderson,,B51
1950TSN,1949,East Texas League,bell,B00488,Bell,Joseph H.,3,Bryan,,B32
1950TSN,1949,East Texas League,bell,B00488,Bell,Joseph H.,T,,,B111
1950TSN,1949,East Texas League,bell,F20547,Bell,,1,Tyler,,3b
1950TSN,1949,East Texas League,bell,F20547,Bell,,2,Henderson,,3b
1950TSN,1949,East Texas League,bell,F20547,Bell,,T,,,3b14
1950TSN,1949,East Texas League,bell,F20612,Bell,,1,Tyler,,ss
1950TSN,1949,East Texas League,bell,F20612,Bell,,2,Henderson,,ss
1950TSN,1949,East Texas League,bell,F20612,Bell,,3,Bryan,,ss
