source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1949,Wisconsin State League,,M96357,Clemence,Frederick,,Appleton,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96348,Collins,Fred,,Fond du Lac,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96385,Frederick,Michael,,Janesville,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96290,Garica,David,,Oshkosh,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96312,Hauser,Joe,,Sheboygan,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96399,Matulis,Adolph,,Janesville,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96336,Mitro,George,,Wisconsin Rapids,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96373,Oglesby,James,,Janesville,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96304,Seghi,Phil,,Green Bay,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96361,Skurski,Joe,,Wausau,,,,,
minoraverages/emilbb,1949,Wisconsin State League,,M96320,Stewart,Glen,,Wisconsin Rapids,,,,,
