source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1950TSN,1949,California League,B00037,Ahtipis,Daniel,0,Santa Barbara,,B14,ahtipis
1950TSN,1949,California League,F22142,Ahtipis,,0,Santa Barbara,,p11,ahtipis
1950TSN,1949,California League,B00084,Alotta,Philip,0,Modesto,,B54,alotta
1950TSN,1949,California League,F21324,Alotta,,0,Modesto,,of53,alotta
1950TSN,1949,California League,B00672,Ananias,Nicholas,0,Ventura,,B47,ananias
1950TSN,1949,California League,F20189,Ananias,,0,Ventura,,1b46,ananias
1950TSN,1949,California League,B00362,Asmonga,Donald,0,San Jose,,B40,asmonga
1950TSN,1949,California League,F21920,Asmonga,,0,San Jose,,p33,asmonga
1950TSN,1949,California League,P10159,Asmonga,,0,San Jose,,P33p,asmonga
1950TSN,1949,California League,B01836,Aubertin,Richard,0,Ventura,,B31,aubertin
1950TSN,1949,California League,F22280,Aubertin,,0,Ventura,,p31,aubertin
1950TSN,1949,California League,P10253,Aubertin,,0,Ventura,,P31p,aubertin
1950TSN,1949,California League,B00255,Balance,Robert,0,Stockton,,B25,balance
1950TSN,1949,California League,F21163,Balance,,0,Stockton,,of24,balance
1950TSN,1949,California League,B00308,Barbarito,Edward,0,Ventura,,B113,barbarito
1950TSN,1949,California League,F20254,Barbarito,,0,Ventura,,2b111,barbarito
1950TSN,1949,California League,B00229,Barisoff,William,0,Modesto,,B121,barisoff
1950TSN,1949,California League,F20144,Barisoff,,0,Modesto,,1b11,barisoff
1950TSN,1949,California League,F20474,Barisoff,,0,Modesto,,3b19,barisoff
1950TSN,1949,California League,F21037,Barisoff,,0,Modesto,,of98,barisoff
1950TSN,1949,California League,B01119,Barnett,Tony Lee,0,Bakersfield,,B32,barnett
1950TSN,1949,California League,F20594,Barnett,,0,Bakersfield,,3b25,barnett
1950TSN,1949,California League,B01203,Bausman,Donald,0,Fresno,,B95,bausman
1950TSN,1949,California League,F20547,Bausman,,0,Fresno,,3b89,bausman
1950TSN,1949,California League,B00092,Bevan,Joseph,0,Modesto,,B98,bevan
1950TSN,1949,California League,F20177,Bevan,,0,Modesto,,1b26,bevan
1950TSN,1949,California League,F20334,Bevan,,0,Modesto,,2b18,bevan
1950TSN,1949,California League,F20571,Bevan,,0,Modesto,,3b46,bevan
1950TSN,1949,California League,B00609,Billings,Arthur,0,Modesto,,B24,billings
1950TSN,1949,California League,B01444,Blake,Joseph,0,Visalia,,B13,blake
1950TSN,1949,California League,B01861,Bogle,Robert,0,Bakersfield,,B11,bogle
1950TSN,1949,California League,B00174,Bongiovanni,Anthony,0,Stockton,,B46,bongiovanni
