source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1950TSN,1949,Coastal Plain League,alexander-rm,B00771,Alexander,Raymond,0,Rocky Mount,,B13
1950TSN,1949,Coastal Plain League,alexander-roa,B01905,Alexander,Richard,0,Roanoke Rapids,,B12
1950TSN,1949,Coastal Plain League,allsbrook,B01861,Allsbrook,Robert,0,Rocky Mount,,B11
1950TSN,1949,Coastal Plain League,allsbrook,F20807,Allsbrook,,0,Rocky Mount,,ss11
1950TSN,1949,Coastal Plain League,alusik,B00948,Alusik,Joseph,0,Goldsboro,,B33
1950TSN,1949,Coastal Plain League,alusik,F21904,Alusik,,0,Goldsboro,,p26
1950TSN,1949,Coastal Plain League,alusik,P10486,Alusik,,0,Goldsboro,,P26p
1950TSN,1949,Coastal Plain League,amoroso,B00985,Amoroso,Leonard,0,Roanoke Rapids,,B12
1950TSN,1949,Coastal Plain League,amoroso,F22355,Amoroso,,0,Roanoke Rapids,,p12
1950TSN,1949,Coastal Plain League,amoroso,P10202,Amoroso,,0,Roanoke Rapids,,P12p
1950TSN,1949,Coastal Plain League,anthony,B00577,Anthony,Joseph,0,New Bern,,B105
1950TSN,1949,Coastal Plain League,anthony,F21553,Anthony,,0,New Bern,,c95
1950TSN,1949,Coastal Plain League,antolick,B00343,Antolick,Joseph,0,Tarboro,,B103
1950TSN,1949,Coastal Plain League,antolick,F21528,Antolick,,0,Tarboro,,c79
1950TSN,1949,Coastal Plain League,antolick,M90083,Antolick,Joseph,,Tarboro,,
emilbb,1949,Coastal Plain League,,M93882,Antolick,Joe,,Tarboro,,
1950TSN,1949,Coastal Plain League,aycock,B01124,Aycock,Gordon B.,0,Wilson,,B84
1950TSN,1949,Coastal Plain League,aycock,F21680,Aycock,,0,Wilson,,c72
1950TSN,1949,Coastal Plain League,backo,B00590,Backo,John,0,Kinston,,B33
1950TSN,1949,Coastal Plain League,backo,F21609,Backo,,0,Kinston,,c25
1950TSN,1949,Coastal Plain League,baktis,B00806,Baktis,Simon,0,Goldsboro,,B84
1950TSN,1949,Coastal Plain League,baktis,F21614,Baktis,,0,Goldsboro,,c83
1950TSN,1949,Coastal Plain League,bandini,B00544,Bandini,Philip,1,Goldsboro,,B8
1950TSN,1949,Coastal Plain League,bandini,B00544,Bandini,Philip,2,Kinston,,B6
1950TSN,1949,Coastal Plain League,bandini,B00544,Bandini,Philip,T,,,B14
1950TSN,1949,Coastal Plain League,bandini,F21416,Bandini,,1,Goldsboro,,of
1950TSN,1949,Coastal Plain League,bandini,F21416,Bandini,,2,Kinston,,of
1950TSN,1949,Coastal Plain League,bandini,F21416,Bandini,,T,,,of12
1950TSN,1949,Coastal Plain League,barnes,B01994,Barnes,Clifton,0,Wilson,,B34
1950TSN,1949,Coastal Plain League,barnes,F22223,Barnes,,0,Wilson,,p34
1950TSN,1949,Coastal Plain League,barnes,P10455,Barnes,,0,Wilson,,P34p
1950TSN,1949,Coastal Plain League,bass,B00811,Bass,Warriner,0,Roanoke Rapids,,B68
1950TSN,1949,Coastal Plain League,bass,F21264,Bass,,0,Roanoke Rapids,,of64
1950TSN,1949,Coastal Plain League,bauder,B01682,Bauder,Raymond,0,Tarboro,,B33
1950TSN,1949,Coastal Plain League,bauder,F20046,Bauder,,0,Tarboro,,1b68
1950TSN,1949,Coastal Plain League,beaird,B00475,Beaird,Richard,0,Roanoke Rapids,,B75
1950TSN,1949,Coastal Plain League,beaird,F21255,Beaird,,0,Roanoke Rapids,,of75
1950TSN,1949,Coastal Plain League,benton,B01444,Benton,Horace,0,Rocky Mount,,B32
1950TSN,1949,Coastal Plain League,benton,F21936,Benton,,0,Rocky Mount,,p23
1950TSN,1949,Coastal Plain League,benton,M90026,Benton,Horace,,Rocky Mount,19490626/,
1950TSN,1949,Coastal Plain League,benton,P10373,Benton,,0,Rocky Mount,,P23p
emilbb,1949,Coastal Plain League,,M93825,Benton,"Horace ""Red""",,Rocky Mount,,
1950TSN,1949,Coastal Plain League,bergstrom,B00760,Bergstrom,Robert,0,Roanoke Rapids,,B29
1950TSN,1949,Coastal Plain League,bergstrom,F22267,Bergstrom,,0,Roanoke Rapids,,p29
1950TSN,1949,Coastal Plain League,bergstrom,P10493,Bergstrom,,0,Roanoke Rapids,,P29p
