source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93283,Carnett,Edwin,,Borger,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93302,Dean,Paul,,Clovis,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93247,Fausett,Buck,,Amarillo,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93226,Greer,Hayden,,Abilene,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93252,Haney,Jay,,Lamesa,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93239,Landrum,Jess,,Amarillo,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93218,Martin,Hershel,,Albuquerque,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93294,Sears,Kenneth,,Borger,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93260,Seitz,Grover,,Pampa,,
minoraverages/emilbb,1949,West Texas-New Mexico League,,M93271,Sullivan,Jackie,,Lubbock,,
