source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1950TSN,1949,Far West League,abreu,M90083,Abreu,Joseph,,Santa Rosa,,
emilbb,1949,Far West League,,M94066,Abreu,Joe,,Santa Rosa,,
1950TSN,1949,Far West League,adams,B00488,Adams,Raymond,1,Santa Rosa,,B84
1950TSN,1949,Far West League,adams,B00488,Adams,Raymond,2,Redding,,B3
1950TSN,1949,Far West League,adams,B00488,Adams,Raymond,T,,,B87
1950TSN,1949,Far West League,adams,F20222,Adams,,1,Santa Rosa,,2b
1950TSN,1949,Far West League,adams,F20222,Adams,,2,Redding,,2b
1950TSN,1949,Far West League,adams,F20222,Adams,,T,,,2b11
1950TSN,1949,Far West League,adams,F20924,Adams,,1,Santa Rosa,,of
1950TSN,1949,Far West League,adams,F20924,Adams,,2,Redding,,of
1950TSN,1949,Far West League,adams,F20924,Adams,,T,,,of75
1950TSN,1949,Far West League,anthony,B01234,Anthony,Harry,0,Marysville,,B107
1950TSN,1949,Far West League,anthony,F20369,Anthony,,0,Marysville,,2b39
1950TSN,1949,Far West League,anthony,F20526,Anthony,,0,Marysville,,3b65
1950TSN,1949,Far West League,appleby,B01477,Appleby,Donald,0,Willows,,B23
1950TSN,1949,Far West League,appleby,F21752,Appleby,,0,Willows,,p23
1950TSN,1949,Far West League,appleby,P10373,Appleby,,0,Willows,,P23p
1950TSN,1949,Far West League,ardito,B01250,Ardito,Jas. Del,1,Santa Rosa,,B10
1950TSN,1949,Far West League,ardito,B01250,Ardito,Jas. Del,2,Pittsburg,,B4
1950TSN,1949,Far West League,ardito,B01250,Ardito,Jas. Del,T,,,B14
1950TSN,1949,Far West League,ashby,B00324,Ashby,Wendell,0,Willows,,B31
1950TSN,1949,Far West League,ashby,F21381,Ashby,,0,Willows,,c30
1950TSN,1949,Far West League,ashley,B00491,Ashley,Billy,0,Marysville,,B122
1950TSN,1949,Far West League,ashley,F20051,Ashley,,0,Marysville,,1b122
1950TSN,1949,Far West League,ball,B00948,Ball,Samuel,1,Vallejo,,B32
1950TSN,1949,Far West League,ball,B00948,Ball,Samuel,2,Santa Rosa,,B8
1950TSN,1949,Far West League,ball,B00948,Ball,Samuel,T,,,B40
1950TSN,1949,Far West League,ball,F20279,Ball,,1,Vallejo,,2b
1950TSN,1949,Far West League,ball,F20279,Ball,,2,Santa Rosa,,2b
1950TSN,1949,Far West League,ball,F20279,Ball,,T,,,2b37
1950TSN,1949,Far West League,banaszak,B01444,Banaszak,Anthony,0,Marysville,,B12
1950TSN,1949,Far West League,banducci,B00651,Banducci,Aldo,0,Vallejo,,B82
1950TSN,1949,Far West League,banducci,F21101,Banducci,,0,Vallejo,,of76
1950TSN,1949,Far West League,barnett,B01269,Barnett,Tony Lee,1,Vallejo,,B50
1950TSN,1949,Far West League,barnett,B01269,Barnett,Tony Lee,2,Santa Rosa,,B3
1950TSN,1949,Far West League,barnett,B01269,Barnett,Tony Lee,T,,,B53
1950TSN,1949,Far West League,barnett,F20417,Barnett,,1,Vallejo,,3b
1950TSN,1949,Far West League,barnett,F20417,Barnett,,2,Santa Rosa,,3b
1950TSN,1949,Far West League,barnett,F20417,Barnett,,T,,,3b15
1950TSN,1949,Far West League,barnett,F20620,Barnett,,1,Vallejo,,ss
1950TSN,1949,Far West League,barnett,F20620,Barnett,,2,Santa Rosa,,ss
1950TSN,1949,Far West League,barnett,F20620,Barnett,,T,,,ss38
1950TSN,1949,Far West League,bartle,B00362,Bartle,Richard,0,Medford,,B66
1950TSN,1949,Far West League,bartle,F20038,Bartle,,0,Medford,,1b64
1950TSN,1949,Far West League,bausman,B00045,Bausman,Donald,0,Willows,,B11
1950TSN,1949,Far West League,bausman,F21397,Bausman,,0,Willows,,c10
1950TSN,1949,Far West League,berry,B01733,Berry,Mike,1,Vallejo,,B20
1950TSN,1949,Far West League,berry,B01733,Berry,Mike,2,Santa Rosa,,B2
1950TSN,1949,Far West League,berry,B01733,Berry,Mike,T,,,B22
1950TSN,1949,Far West League,berry,F21811,Berry,,1,Vallejo,,p
1950TSN,1949,Far West League,berry,F21811,Berry,,2,Santa Rosa,,p
1950TSN,1949,Far West League,berry,F21811,Berry,,T,,,p19
1950TSN,1949,Far West League,berry,P10290,Berry,,1,Vallejo,,P17p
1950TSN,1949,Far West League,berry,P10290,Berry,,2,Santa Rosa,,P2p
1950TSN,1949,Far West League,berry,P10290,Berry,,T,,,P19p
1950TSN,1949,Far West League,biggs,B01674,Biggs,Edward,1,Vallejo,,B18
1950TSN,1949,Far West League,biggs,B01674,Biggs,Edward,2,Santa Rosa,,B1
1950TSN,1949,Far West League,biggs,B01674,Biggs,Edward,T,,,B19
1950TSN,1949,Far West League,biggs,F20768,Biggs,,1,Vallejo,,ss
1950TSN,1949,Far West League,biggs,F20768,Biggs,,2,Santa Rosa,,ss
1950TSN,1949,Far West League,biggs,F20768,Biggs,,T,,,ss14
1950TSN,1949,Far West League,billings,B00475,Billings,Arthur,0,Santa Rosa,,B19
1950TSN,1949,Far West League,billings,F21403,Billings,,0,Santa Rosa,,c16
1950TSN,1949,Far West League,blackman,B01658,Blackman,Don,0,Willows,,B10
1950TSN,1949,Far West League,blengino,B01453,Blengino,Robert,0,Santa Rosa,,B41
1950TSN,1949,Far West League,blengino,F21059,Blengino,,0,Santa Rosa,,of12
1950TSN,1949,Far West League,blengino,F21475,Blengino,,0,Santa Rosa,,p18
1950TSN,1949,Far West League,blengino,P10516,Blengino,,0,Santa Rosa,,P18p
1950TSN,1949,Far West League,bonomi,B00397,Bonomi,Bert,0,Willows,,B84
1950TSN,1949,Far West League,bonomi,F20023,Bonomi,,0,Willows,,1b77
1950TSN,1949,Far West League,bonomi,M90039,Bonomi,Bert,,Willows,,
emilbb,1949,Far West League,,M94015,Bonomi,Bert,,Willows,,
1950TSN,1949,Far West League,boone,B00531,Boone,Glenn,0,Marysville,,B64
1950TSN,1949,Far West League,boone,F20594,Boone,,0,Marysville,,ss64
1950TSN,1949,Far West League,bronzan,B01402,Bronzan,Louis,0,Pittsburg,,B20
1950TSN,1949,Far West League,bronzan,F21695,Bronzan,,0,Pittsburg,,p17
1950TSN,1949,Far West League,bronzan,P10137,Bronzan,,0,Pittsburg,,P17p
1950TSN,1949,Far West League,brown,B01384,Brown,Jack,0,Redding,,B93
1950TSN,1949,Far West League,brown,F20334,Brown,J.,0,Redding,,2b29
1950TSN,1949,Far West League,brown,F20699,Brown,J.,0,Redding,,ss63
1950TSN,1949,Far West League,bryant,B01428,Bryant,William,0,Willows,,B43
1950TSN,1949,Far West League,bryant,F21084,Bryant,,0,Willows,,of41
1950TSN,1949,Far West League,buick,B00544,Buick,John,0,Klamath Falls,,B47
1950TSN,1949,Far West League,buick,F20233,Buick,,0,Klamath Falls,,2b18
1950TSN,1949,Far West League,buick,F20458,Buick,,0,Klamath Falls,,3b18
1950TSN,1949,Far West League,buono,B00833,Buono,August,0,Medford,,B92
1950TSN,1949,Far West League,buono,F21356,Buono,,0,Medford,,c85
1950TSN,1949,Far West League,carr-mar,B00427,Carr,Rex,0,Marysville,,B81
1950TSN,1949,Far West League,carr-pit,B01572,Carr,William,0,Pittsburg,,B35
1950TSN,1949,Far West League,carr-mar,F21324,Carr,C. R.,0,Marysville,,c51
1950TSN,1949,Far West League,carr-pit,F21718,Carr,W.,0,Pittsburg,,p34
1950TSN,1949,Far West League,carr-mar,M90060,Carr,Rex,,Marysville,,
1950TSN,1949,Far West League,carr-pit,P10019,Carr,W.,0,Pittsburg,,P34p
emilbb,1949,Far West League,,M94044,Carr,Rex,,Marysville,,
1950TSN,1949,Far West League,carter,B01181,Carter,Glen,0,Vallejo,,B26
1950TSN,1949,Far West League,carter,F21822,Carter,,0,Vallejo,,p23
1950TSN,1949,Far West League,carter,P10176,Carter,,0,Vallejo,,P23p
1950TSN,1949,Far West League,caselli,B00232,Caselli,Robert,0,Klamath Falls,,B100
1950TSN,1949,Far West League,caselli,F20981,Caselli,,0,Klamath Falls,,of98
1950TSN,1949,Far West League,casey,B00985,Casey,Carl,0,Marysville,,B90
1950TSN,1949,Far West League,casey,F21308,Casey,,0,Marysville,,c83
1950TSN,1949,Far West League,cheshier,B00887,Cheshier,Charles,0,Medford,,B68
1950TSN,1949,Far West League,cheshier,F20316,Cheshier,,0,Medford,,2b63
1950TSN,1949,Far West League,clear,B01041,Clear,Eugene,0,Willows,,B54
1950TSN,1949,Far West League,clear,F21076,Clear,,0,Willows,,of23
1950TSN,1949,Far West League,cook,B00528,Cook,Lewis,1,Vallejo,,B87
1950TSN,1949,Far West League,cook,B00528,Cook,Lewis,2,Santa Rosa,,B2
1950TSN,1949,Far West League,cook,B00528,Cook,Lewis,T,,,B89
1950TSN,1949,Far West League,cook,F20935,Cook,,1,Vallejo,,of
1950TSN,1949,Far West League,cook,F20935,Cook,,2,Santa Rosa,,of
1950TSN,1949,Far West League,cook,F20935,Cook,,T,,,of89
1950TSN,1949,Far West League,cox,B00293,Cox,William,0,Willows,,B39
1950TSN,1949,Far West League,cox,F21672,Cox,,0,Willows,,p33
1950TSN,1949,Far West League,cox,P10192,Cox,,0,Willows,,P33p
1950TSN,1949,Far West League,davis,B00149,Davis,Donald,0,Willows,,B113
1950TSN,1949,Far West League,davis,F20265,Davis,,0,Willows,,2b112
1950TSN,1949,Far West League,debarnabo,P10081,De Barnabe,,0,Santa Rosa,,P12p
1950TSN,1949,Far West League,demarco,B00158,De Marco,Ralph,0,Santa Rosa,,B21
1950TSN,1949,Far West League,debarnabo,B00783,DeBarnabo,Reno,0,Santa Rosa,,B34
1950TSN,1949,Far West League,debarnabo,F21416,DeBarnabo,,0,Santa Rosa,,c14
1950TSN,1949,Far West League,debarnabo,F21491,DeBarnabo,,0,Santa Rosa,,p12
1950TSN,1949,Far West League,demarco,F20474,DeMarco,,0,Santa Rosa,,3b17
1950TSN,1949,Far West League,descalso,B01509,Descalso,Richard,0,Klamath Falls,,B75
1950TSN,1949,Far West League,descalso,F21207,Descalso,,0,Klamath Falls,,of13
1950TSN,1949,Far West League,descalso,F21362,Descalso,,0,Klamath Falls,,c54
1950TSN,1949,Far West League,dimaggio-pit,B00076,DiMaggio,Vincent P.,0,Pittsburg,,B101
1950TSN,1949,Far West League,dimaggio-val,B00207,DiMaggio,Vincent S.,0,Vallejo,,B13
1950TSN,1949,Far West League,dimaggio-pit,F20832,DiMaggio,V. P.,0,Pittsburg,,of95
1950TSN,1949,Far West League,dimaggio-val,F21528,DiMaggio,V. S.,0,Vallejo,,p10
1950TSN,1949,Far West League,dimaggio-pit,M90018,DiMaggio,Vincent,,Pittsburg,,
emilbb,1949,Far West League,,M93998,DiMaggion,Vince,,Pittsburg,,
1950TSN,1949,Far West League,dudrey,B01682,Dudrey,Kenneth,0,Willows,,B31
1950TSN,1949,Far West League,dudrey,F21760,Dudrey,,0,Willows,,p30
1950TSN,1949,Far West League,dudrey,P10202,Dudrey,,0,Willows,,P30p
1950TSN,1949,Far West League,dumont,B01078,Dumont,Henry,0,Medford,,B34
1950TSN,1949,Far West League,dumont,F20190,Dumont,,0,Medford,,1b28
1950TSN,1949,Far West League,dykes,B01567,Dykes,Ralph,1,Klamath Falls,,B6
1950TSN,1949,Far West League,dykes,B01567,Dykes,Ralph,2,Medford,,B21
1950TSN,1949,Far West League,dykes,B01567,Dykes,Ralph,T,,,B27
1950TSN,1949,Far West League,dykes,F21973,Dykes,,1,Klamath Falls,,p
1950TSN,1949,Far West League,dykes,F21973,Dykes,,2,Medford,,p
1950TSN,1949,Far West League,dykes,F21973,Dykes,,T,,,p27
1950TSN,1949,Far West League,dykes,P10320,Dykes,,1,Klamath Falls,,P6p
1950TSN,1949,Far West League,dykes,P10320,Dykes,,2,Medford,,P21p
1950TSN,1949,Far West League,dykes,P10320,Dykes,,T,,,P27p
1950TSN,1949,Far West League,elton,B00163,Elton,Elwin,0,Klamath Falls,,B26
1950TSN,1949,Far West League,elton,F21117,Elton,,0,Klamath Falls,,of21
1950TSN,1949,Far West League,emerson,B00442,Emerson,Paul,0,Marysville,,B37
1950TSN,1949,Far West League,emerson,F20430,Emerson,,0,Marysville,,3b37
1950TSN,1949,Far West League,enos,B00229,Enos,William,0,Pittsburg,,B126
1950TSN,1949,Far West League,enos,F20153,Enos,,0,Pittsburg,,1b29
1950TSN,1949,Far West League,enos,F20829,Enos,,0,Pittsburg,,of97
1950TSN,1949,Far West League,faller,B00566,Faller,William,0,Klamath Falls,,B74
1950TSN,1949,Far West League,faller,F20240,Faller,,0,Klamath Falls,,2b67
1950TSN,1949,Far West League,fass,M90047,Fass,Fred,,Willows,19490803/,
emilbb,1949,Far West League,,M94028,Fass,Fred,,Willows,,
1950TSN,1949,Far West League,fernandez,B00822,Fernandez,Michael,0,Klamath Falls,,B37
