source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1950TSN,1949,Big State League,B01706,Anson,Thomas E.,0,Waco,,B32,anson
1950TSN,1949,Big State League,F21999,Anson,,0,Waco,,p31,anson
1950TSN,1949,Big State League,P10569,Anson,,0,Waco,,P31p,anson
1950TSN,1949,Big State League,B00491,Appleton,Peter,0,Sherman-Denison,,B29,appleton
1950TSN,1949,Big State League,F21544,Appleton,,0,Sherman-Denison,,p24,appleton
1950TSN,1949,Big State League,M90060,Appleton,Pete,,Sherman-Denison,19490526/,,appleton
1950TSN,1949,Big State League,P10228,Appleton,,0,Sherman-Denison,,P24p,appleton
emilbb,1949,Big State League,M90870,Appleton,Pete,,Sherman-Denison,,,
1950TSN,1949,Big State League,B00149,Archie,George,0,Texarkana,,B121,archie
1950TSN,1949,Big State League,F20023,Archie,,0,Texarkana,,1b120,archie
1950TSN,1949,Big State League,M90026,Archie,George,,Texarkana,,,archie
emilbb,1949,Big State League,M90835,Archie,George,,Texarkana,,,
1950TSN,1949,Big State League,B00182,Baas,John,0,Waco,,B133,baas
1950TSN,1949,Big State League,F20981,Baas,,0,Waco,,of123,baas
1950TSN,1949,Big State League,B00356,Bachmann,Edward,0,Austin,,B140,bachmann
1950TSN,1949,Big State League,F20287,Bachmann,,0,Austin,,2b138,bachmann
1950TSN,1949,Big State League,B00210,Basso,S. James,0,Temple,,B134,basso
1950TSN,1949,Big State League,F20829,Basso,,0,Temple,,of131,basso
1950TSN,1949,Big State League,B01275,Battle,Vincent,0,Temple,,B116,battle
1950TSN,1949,Big State League,F20518,Battle,,0,Temple,,ss113,battle
1950TSN,1949,Big State League,B00566,Bernadett,Michael,0,Wichita Falls,,B24,bernadett
1950TSN,1949,Big State League,F20604,Bernadett,,0,Wichita Falls,,ss23,bernadett
1950TSN,1949,Big State League,B01064,Billings,Arthur,0,Waco,,B12,billings
1950TSN,1949,Big State League,F21362,Billings,,0,Waco,,c12,billings
1950TSN,1949,Big State League,B01170,Blackwood,Glenn,0,Wichita Falls,,B25,blackwood
1950TSN,1949,Big State League,F21577,Blackwood,,0,Wichita Falls,,p24,blackwood
1950TSN,1949,Big State League,P10289,Blackwood,,0,Wichita Falls,,P24p,blackwood
1950TSN,1949,Big State League,B01392,Boger,Hoyle,0,Gainesville,,B95,boger
1950TSN,1949,Big State League,F21308,Boger,,0,Gainesville,,c88,boger
1950TSN,1949,Big State League,B01300,Bohne,William,0,Temple,,B13,bohne
1950TSN,1949,Big State League,F21718,Bohne,,0,Temple,,p11,bohne
1950TSN,1949,Big State League,P10024,Bohne,,0,Temple,,P11p,bohne
1950TSN,1949,Big State League,B01203,Borom,Edward,0,Greenville,,B37,borom
1950TSN,1949,Big State League,F20177,Borom,,0,Greenville,,2b23,borom
1950TSN,1949,Big State League,F20673,Borom,,0,Greenville,,ss10,borom
1950TSN,1949,Big State League,B00718,Bottarini,John,0,Temple,,B70,bottarini
1950TSN,1949,Big State League,F21207,Bottarini,,0,Temple,,c70,bottarini
1950TSN,1949,Big State League,B00638,Bradsher,John,0,Wichita Falls,,B109,bradsher
1950TSN,1949,Big State League,F20832,Bradsher,,0,Wichita Falls,,of107,bradsher
1950TSN,1949,Big State League,M90018,Bradsher,Jack,,Wichita Falls,,,bradsher
emilbb,1949,Big State League,M90824,Bradsher,Jack,,Wichita Falls,,,
1950TSN,1949,Big State League,B01143,Briscuso,Nino,0,Wichita Falls,,B47,briscuso
1950TSN,1949,Big State League,F21442,Briscuso,,0,Wichita Falls,,p44,briscuso
1950TSN,1949,Big State League,P10464,Briscuso,,0,Wichita Falls,,P44p,briscuso
1950TSN,1949,Big State League,B00427,Brown,Richard I.,0,Austin,,B144,brown-aus
1950TSN,1949,Big State League,B00442,Brown,J. Lindsay,0,Sherman-Denison,,B12,brown-sd
1950TSN,1949,Big State League,F20864,Brown,,0,Austin,,of143,brown-aus
1950TSN,1949,Big State League,M90052,Brown,J. Lindsay,,Sherman-Denison,,,brown-sd
emilbb,1949,Big State League,M90862,Brown,Lindsay,,Sherman-Denison,,,
1950TSN,1949,Big State League,B00822,Budny,Joseph,0,Texarkana,,B30,budny
1950TSN,1949,Big State League,F21416,Budny,,0,Texarkana,,p27,budny
1950TSN,1949,Big State League,P10304,Budny,,0,Texarkana,,P27p,budny
1950TSN,1949,Big State League,B00912,Bumgarner,John,0,Waco,,B22,bumgarner
1950TSN,1949,Big State League,F21638,Bumgarner,,0,Waco,,p19,bumgarner
1950TSN,1949,Big State League,P10542,Bumgarner,,0,Waco,,P19p,bumgarner
1950TSN,1949,Big State League,B01032,Burkhart,Alexander,0,Austin,,B41,burkhart
1950TSN,1949,Big State League,F21747,Burkhart,,0,Austin,,p34,burkhart
1950TSN,1949,Big State League,P10478,Burkhart,,0,Austin,,P34p,burkhart
1950TSN,1949,Big State League,B00502,Cabrera,Angel,0,Sherman-Denison,,B17,cabrera
1950TSN,1949,Big State League,F20713,Cabrera,,0,Sherman-Denison,,of15,cabrera
1950TSN,1949,Big State League,B00278,Campbell,Joseph,0,Greenville,,B87,campbell-gre
1950TSN,1949,Big State League,B00488,Campbell,Fred G.,0,Austin,,B146,campbell-aus
1950TSN,1949,Big State League,F20279,Campbell,,0,Greenville,,2b54,campbell-gre
1950TSN,1949,Big State League,F20505,Campbell,,0,Greenville,,3b16,campbell-gre
1950TSN,1949,Big State League,F20571,Campbell,,0,Austin,,ss145,campbell-aus
1950TSN,1949,Big State League,F21037,Campbell,,0,Greenville,,of18,campbell-gre
1950TSN,1949,Big State League,B00726,Cantrell,Donald,0,Texarkana,,B33,cantrell
1950TSN,1949,Big State League,F21840,Cantrell,,0,Texarkana,,p29,cantrell
1950TSN,1949,Big State League,P10361,Cantrell,,0,Texarkana,,P29p,cantrell
1950TSN,1949,Big State League,F21158,Carballeira,,0,Sherman-Denison,,of45,carballeira
1950TSN,1949,Big State League,B01108,Carballeria,Isidoro,0,Sherman-Denison,,B57,carballeira
1950TSN,1949,Big State League,B00646,Card,Morris,0,Texarkana,,B129,card
1950TSN,1949,Big State League,F20190,Card,,0,Texarkana,,2b129,card
1950TSN,1949,Big State League,B00037,Carswell,Frank,0,Texarkana,,B146,carswell
1950TSN,1949,Big State League,F20046,Carswell,,0,Texarkana,,1b29,carswell
1950TSN,1949,Big State League,F20807,Carswell,,0,Texarkana,,of119,carswell
1950TSN,1949,Big State League,B00794,Castillo,Gilberto,0,Sherman-Denison,,B129,castillo
1950TSN,1949,Big State League,F20594,Castillo,,0,Sherman-Denison,,ss115,castillo
1950TSN,1949,Big State League,B01428,Cendan,Jose,0,Sherman-Denison,,B31,cendan
1950TSN,1949,Big State League,F21553,Cendan,,0,Sherman-Denison,,p31,cendan
1950TSN,1949,Big State League,P10503,Cendan,,0,Sherman-Denison,,P31p,cendan
1950TSN,1949,Big State League,B01431,Chamness,Willis,0,Greenville,,B15,chamness
1950TSN,1949,Big State League,F22036,Chamness,,0,Greenville,,p15,chamness
1950TSN,1949,Big State League,P10633,Chamness,,0,Greenville,,P15p,chamness
1950TSN,1949,Big State League,B01119,Chatellier,Henry,0,Gainesville,,B63,chatellier
1950TSN,1949,Big State League,F20792,Chatellier,,0,Gainesville,,of58,chatellier
1950TSN,1949,Big State League,B01546,Cibulski,Floyd,0,Greenville,,B18,cibulski
1950TSN,1949,Big State League,F21806,Cibulski,,0,Greenville,,p18,cibulski
1950TSN,1949,Big State League,P10591,Cibulski,,0,Greenville,,P18p,cibulski
1950TSN,1949,Big State League,B01489,Clark,Roy,0,Greenville,,B15,clark
1950TSN,1949,Big State League,B01674,Clodfelter,Robert,0,Austin,,B41,clodfelter
1950TSN,1949,Big State League,F21898,Clodfelter,,0,Austin,,p41,clodfelter
1950TSN,1949,Big State League,P10385,Clodfelter,,0,Austin,,P41p,clodfelter
1950TSN,1949,Big State League,F21672,Cole,,0,Wichita Falls,,p32,cole
1950TSN,1949,Big State League,P10312,Cole,,0,Wichita Falls,,P32p,cole
1950TSN,1949,Big State League,B01135,Cole (Kisloski),Edward,0,Wichita Falls,,B33,cole
1950TSN,1949,Big State League,B01093,Davis,John H.,0,Greenville,,B127,davis
1950TSN,1949,Big State League,F20334,Davis,,0,Greenville,,3b108,davis
1950TSN,1949,Big State League,F20648,Davis,,0,Greenville,,ss12,davis
1950TSN,1949,Big State League,M90071,Davis,John (Red),,Greenville,,,davis
emilbb,1949,Big State League,M90881,Davis,"John ""Red""",,Greenville,,,
1950TSN,1949,Big State League,B01572,Denson,Robert,0,Wichita Falls,,B22,denson
1950TSN,1949,Big State League,F20265,Denson,,0,Wichita Falls,,2b15,denson
1950TSN,1949,Big State League,B01291,DiMuzio,Carmen,0,Waco,,B41,dimuzio
1950TSN,1949,Big State League,F22012,DiMuzio,,0,Waco,,p32,dimuzio
1950TSN,1949,Big State League,P10348,DiMuzio,,0,Waco,,P32p,dimuzio
1950TSN,1949,Big State League,B00739,Donaldson,Gordon,0,Gainesville,,B145,donaldson
1950TSN,1949,Big State League,F20166,Donaldson,,0,Gainesville,,2b15,donaldson
1950TSN,1949,Big State League,F20388,Donaldson,,0,Gainesville,,3b21,donaldson
1950TSN,1949,Big State League,F20612,Donaldson,,0,Gainesville,,ss49,donaldson
1950TSN,1949,Big State League,F20956,Donaldson,,0,Gainesville,,of30,donaldson
1950TSN,1949,Big State League,B00948,DuBois,Stanley,0,Wichita Falls,,B46,dubois
1950TSN,1949,Big State League,F20080,DuBois,,0,Wichita Falls,,1b46,dubois
1950TSN,1949,Big State League,B01288,Durrett,Elmer,0,Greenville,,B32,durrett
1950TSN,1949,Big State League,F21013,Durrett,,0,Greenville,,of25,durrett
1950TSN,1949,Big State League,B00319,Dyke,James E.,0,Waco,,B43,dyke
1950TSN,1949,Big State League,F21182,Dykes,,0,Waco,,of42,dyke
1950TSN,1949,Big State League,B00985,Eckert,Duane,0,Waco,,B31,eckert
1950TSN,1949,Big State League,F21196,Eckert,,0,Waco,,c27,eckert
1950TSN,1949,Big State League,B01509,Encinas,Thomas,0,Waco,,B32,encinas
1950TSN,1949,Big State League,F21811,Encinas,,0,Waco,,p30,encinas
1950TSN,1949,Big State League,P10231,Encinas,,0,Waco,,P30p,encinas
1950TSN,1949,Big State League,P10407,Errante,,0,Texarkana,,P8p,errante
1950TSN,1949,Big State League,B01444,Estock,George,0,Austin,,B41,estock
1950TSN,1949,Big State League,F21646,Estock,,0,Austin,,p41,estock
1950TSN,1949,Big State League,P10137,Estock,,0,Austin,,P41p,estock
1950TSN,1949,Big State League,F21427,Faling,,0,Texarkana,,p27,faling
1950TSN,1949,Big State League,P10357,Faling,,0,Texarkana,,P27p,faling
1950TSN,1949,Big State League,B01359,Faling (Failing),Donald,0,Texarkana,,B27,faling
1950TSN,1949,Big State League,B01337,Fedak,Albert,0,Waco,,B33,fedak
1950TSN,1949,Big State League,F21450,Fedak,,0,Waco,,p24,fedak
1950TSN,1949,Big State League,P10373,Fedak,,0,Waco,,P24p,fedak
1950TSN,1949,Big State League,B00667,Feraco,Raymond,0,Waco,,B148,feraco
1950TSN,1949,Big State League,F20560,Feraco,,0,Waco,,ss148,feraco
1950TSN,1949,Big State League,B01216,Fernandez,Enrique,0,Sherman-Denison,,B40,fernandez
1950TSN,1949,Big State League,F21163,Fernandez,,0,Sherman-Denison,,of39,fernandez
1950TSN,1949,Big State League,B00241,Fiscalini,John,0,Waco,,B65,fiscalini
1950TSN,1949,Big State League,F21092,Fiscalini,,0,Waco,,of58,fiscalini
1950TSN,1949,Big State League,B00343,Fisher,George,0,Greenville,,B53,fisher
1950TSN,1949,Big State League,F20206,Fisher,,0,Greenville,,2b25,fisher
1950TSN,1949,Big State League,F20841,Fisher,,0,Greenville,,of30,fisher
1950TSN,1949,Big State League,B00589,Fitzgerald,Louis,0,Texarkana,,B147,fitzgerald
1950TSN,1949,Big State League,F20240,Fitzgerald,,0,Texarkana,,2b18,fitzgerald
1950TSN,1949,Big State League,F20375,Fitzgerald,,0,Texarkana,,3b129,fitzgerald
1950TSN,1949,Big State League,B00450,Flis,Roberto,0,Sherman-Denison,,B145,flis
1950TSN,1949,Big State League,F20316,Flis,,0,Sherman-Denison,,2b143,flis
1950TSN,1949,Big State League,B01124,Freels,Robert,0,Wichita Falls,,B83,freels
1950TSN,1949,Big State League,F20115,Freels,,0,Wichita Falls,,1b25,freels
1950TSN,1949,Big State League,F21130,Freels,,0,Wichita Falls,,of14,freels
1950TSN,1949,Big State League,F21515,Freels,,0,Wichita Falls,,p29,freels
1950TSN,1949,Big State League,P10215,Freels,,0,Wichita Falls,,P29p,freels
1950TSN,1949,Big State League,B00308,Frye,Dean,0,Wichita Falls,,B107,frye
1950TSN,1949,Big State League,F20526,Frye,,0,Wichita Falls,,ss107,frye
1950TSN,1949,Big State League,B00531,Funderburk,Arnold,1,Temple,,B61,funderburk
1950TSN,1949,Big State League,B00531,Funderburk,Arnold,2,Gainesville,,B68,funderburk
1950TSN,1949,Big State League,B00531,Funderburk,Arnold,T,,,B129,funderburk
1950TSN,1949,Big State League,F20784,Funderburk,,1,Temple,,of,funderburk
1950TSN,1949,Big State League,F20784,Funderburk,,2,Gainesville,,of,funderburk
1950TSN,1949,Big State League,F20784,Funderburk,,T,,,of63,funderburk
1950TSN,1949,Big State League,F21324,Funderburk,,1,Temple,,c,funderburk
1950TSN,1949,Big State League,F21324,Funderburk,,2,Gainesville,,c,funderburk
1950TSN,1949,Big State League,F21324,Funderburk,,T,,,c63,funderburk
1950TSN,1949,Big State League,B01477,Garcia,Leandro,0,Austin,,B14,garcia
1950TSN,1949,Big State League,B00865,Gaviglio,Eugene,0,Temple,,B46,gaviglio
1950TSN,1949,Big State League,F20153,Gaviglio,,0,Temple,,1b19,gaviglio
1950TSN,1949,Big State League,F20482,Gaviglio,,0,Temple,,3b17,gaviglio
1950TSN,1949,Big State League,B01663,Germano,Ralph,0,Wichita Falls,,B25,germano
1950TSN,1949,Big State League,F21961,Germano,,0,Wichita Falls,,p22,germano
