source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
1950TSN,1949,Evangeline League,adams,B00783,Adams,Charles,0,Hammond,,B112
1950TSN,1949,Evangeline League,adams,F20594,Adams,,0,Hammond,,ss110
1950TSN,1949,Evangeline League,ahrend,B00973,Ahrend,James,0,Houma,,B110
1950TSN,1949,Evangeline League,ahrend,F21084,Ahrend,,0,Houma,,of105
1950TSN,1949,Evangeline League,akenhead,B00566,Akenhead,Robert,0,Thibodaux,,B127
1950TSN,1949,Evangeline League,akenhead,F20046,Akenhead,,0,Thibodaux,,1b91
1950TSN,1949,Evangeline League,akenhead,F21163,Akenhead,,0,Thibodaux,,of36
1950TSN,1949,Evangeline League,alexander,B01514,Alexander,Leroy,0,Alexandria,,B27
1950TSN,1949,Evangeline League,alexander,F20700,Alexander,,0,Alexandria,,ss26
1950TSN,1949,Evangeline League,alloway,B01415,Alloway,Morel,0,New Iberia,,B71
1950TSN,1949,Evangeline League,alloway,F21403,Alloway,,0,New Iberia,,c48
1950TSN,1949,Evangeline League,alonso,B00021,Alonso,Guillermo,0,Abbeville,,B27
1950TSN,1949,Evangeline League,alonso,F21646,Alonso,,0,Abbeville,,p27
1950TSN,1949,Evangeline League,alonso,P10503,Alonso,,0,Abbeville,,P27p
1950TSN,1949,Evangeline League,atzrott,F21961,Atzrott,,0,New Iberia,,p12
1950TSN,1949,Evangeline League,aucoin,B00961,Aucoin,Edgar,0,New Iberia,,B24
1950TSN,1949,Evangeline League,aucoin,F20919,Aucoin,,0,New Iberia,,of24
1950TSN,1949,Evangeline League,babin,B01658,Babin,Joseph,0,Baton Rouge,,B11
1950TSN,1949,Evangeline League,babin,F20334,Babin,,0,Baton Rouge,,2b10
1950TSN,1949,Evangeline League,babineaux,B01321,Babineaux,Fred,1,Hammond,,B9
1950TSN,1949,Evangeline League,babineaux,B01321,Babineaux,Fred,2,Abbeville,,B102
1950TSN,1949,Evangeline League,babineaux,B01321,Babineaux,Fred,T,,,B111
1950TSN,1949,Evangeline League,babineaux,F20265,Babineaux,,0,Abbeville,,2b49
1950TSN,1949,Evangeline League,babineaux,F20648,Babineaux,,0,Abbeville,,ss53
1950TSN,1949,Evangeline League,bader,B00672,Bader,William,0,Hammond,,B79
1950TSN,1949,Evangeline League,bader,F21381,Bader,,0,Hammond,,c77
1950TSN,1949,Evangeline League,baldo,B01384,Baldo,Edward,0,Thibodaux,,B62
1950TSN,1949,Evangeline League,baldo,F20759,Baldo,,0,Thibodaux,,of12
1950TSN,1949,Evangeline League,baldo,F21609,Baldo,,0,Thibodaux,,p34
1950TSN,1949,Evangeline League,baldo,P10588,Baldo,,0,Thibodaux,,P34p
1950TSN,1949,Evangeline League,bardin,B01368,Bardin,Peter,0,Lafayette,,B14
1950TSN,1949,Evangeline League,bardin,F21528,Bardin,,0,Lafayette,,p14
1950TSN,1949,Evangeline League,bardin,P10137,Bardin,,0,Lafayette,,P14p
1950TSN,1949,Evangeline League,barocco,B00117,Barocco,Fred,0,Hammond,,B132
1950TSN,1949,Evangeline League,barocco,F20211,Barocco,,0,Hammond,,2b126
1950TSN,1949,Evangeline League,baron,B00403,Baron,Septine,0,Alexandria,,B82
1950TSN,1949,Evangeline League,baron,F20636,Baron,,0,Alexandria,,ss81
1950TSN,1949,Evangeline League,barrett,B01722,Barrett,Samuel,0,New Iberia,,B22
1950TSN,1949,Evangeline League,barrett,F21904,Barrett,,0,New Iberia,,p23
1950TSN,1949,Evangeline League,barrett,P10534,Barrett,,0,New Iberia,,P23p
1950TSN,1949,Evangeline League,bartholomew,B01108,Bartholomew,Jack,0,New Iberia,,B67
1950TSN,1949,Evangeline League,bartholomew,F20287,Bartholomew,,0,New Iberia,,2b61
1950TSN,1949,Evangeline League,barton,B00278,Barton,Robert William,0,Abbeville,,B133
1950TSN,1949,Evangeline League,baxter,B01078,Baxter,Richard,0,Houma,,B16
1950TSN,1949,Evangeline League,baxter,F21783,Baxter,,0,Houma,,p14
1950TSN,1949,Evangeline League,baxter,P10640,Baxter,,0,Houma,,P14p
1950TSN,1949,Evangeline League,beck,B00739,Beck,Theodore,0,Lafayette,,B31
1950TSN,1949,Evangeline League,beck,F21488,Beck,,0,Lafayette,,p18
1950TSN,1949,Evangeline League,beck,P10024,Beck,,0,Lafayette,,P18p
1950TSN,1949,Evangeline League,belford,B00163,Belford,Robert,0,Alexandria,,B129
1950TSN,1949,Evangeline League,belford,F20014,Belford,,0,Alexandria,,1b129
1950TSN,1949,Evangeline League,bellamy,B01216,Bellamy,David C.,1,Houma,,B2
1950TSN,1949,Evangeline League,bellamy,B01216,Bellamy,David C.,2,Abbeville,,B49
1950TSN,1949,Evangeline League,bellamy,B01216,Bellamy,David C.,T,,,B51
1950TSN,1949,Evangeline League,bellamy,F20604,Bellamy,,0,Abbeville,,ss49
1950TSN,1949,Evangeline League,benoit,B00255,Benoit,Sidney,0,New Iberia,,B33
1950TSN,1949,Evangeline League,benoit,F21638,Benoit,,0,New Iberia,,p33
1950TSN,1949,Evangeline League,benoit,P10591,Benoit,,0,New Iberia,,P33p
1950TSN,1949,Evangeline League,benton,F20962,Benton,,0,Abbeville,,of131
1950TSN,1949,Evangeline League,berry,B01428,Berry,Lawrence,0,Abbeville,,B16
1950TSN,1949,Evangeline League,berry,F21286,Berry,,0,Abbeville,,c16
1950TSN,1949,Evangeline League,black,B01706,Black,Clarence,0,Baton Rouge,,B46
1950TSN,1949,Evangeline League,black,F21985,Black,,0,Baton Rouge,,p37
1950TSN,1949,Evangeline League,black,P10611,Black,,0,Baton Rouge,,P37p
1950TSN,1949,Evangeline League,boettcher,B01477,Boettcher,Francis,0,Houma,,B21
1950TSN,1949,Evangeline League,borom,B00531,Borom,Edward,0,Baton Rouge,,B67
1950TSN,1949,Evangeline League,borom,F20233,Borom,,0,Baton Rouge,,2b66
1950TSN,1949,Evangeline League,borom,M90110,Borom,Edward,,Baton Rouge,19490701/,
emilbb,1949,Evangeline League,,M92794,Borom,Edward,,Baton Rouge,,
1950TSN,1949,Evangeline League,bouchoux,B01580,Bouchoux,Joseph,0,Thibodaux,,B17
1950TSN,1949,Evangeline League,bouchoux,F21515,Bouchoux,,0,Thibodaux,,p15
1950TSN,1949,Evangeline League,bouchoux,P10606,Bouchoux,,0,Thibodaux,,P15p
1950TSN,1949,Evangeline League,boudreaux,B00879,Boudreaux,George,0,Houma,,B15
1950TSN,1949,Evangeline League,bourgeois,B01682,Bourgeois,Paul,0,Baton Rouge,,B16
1950TSN,1949,Evangeline League,bourgeois,F21879,Bourgeois,,0,Baton Rouge,,p16
1950TSN,1949,Evangeline League,bourgeois,P10373,Bourgeois,,0,Baton Rouge,,P16p
1950TSN,1949,Evangeline League,bowles,B00589,Bowles,Edward,0,Hammond,,B103
1950TSN,1949,Evangeline League,bowles,F20131,Bowles,,0,Hammond,,1b69
1950TSN,1949,Evangeline League,bowles,F21210,Bowles,,0,Hammond,,of19
