source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1950TSN,1949,Carolina League,B01630,Abernathy,Talmadge,1,Burlington,,B27,abernathy
1950TSN,1949,Carolina League,B01630,Abernathy,Talmadge,2,Greensboro,,B10,abernathy
1950TSN,1949,Carolina League,B01630,Abernathy,Talmadge,T,,,B37,abernathy
1950TSN,1949,Carolina League,F22012,Abernathy,,1,Burlington,,p,abernathy
1950TSN,1949,Carolina League,F22012,Abernathy,,2,Greensboro,,p,abernathy
1950TSN,1949,Carolina League,F22012,Abernathy,,T,,,p37,abernathy
1950TSN,1949,Carolina League,P10277,Abernathy,,1,Burlington,,P27p,abernathy
1950TSN,1949,Carolina League,P10277,Abernathy,,2,Greensboro,,P10p,abernathy
1950TSN,1949,Carolina League,P10277,Abernathy,,T,,,P37p,abernathy
1950TSN,1949,Carolina League,B01523,Abramson,David,0,Winston-Salem,,B43,abramson
1950TSN,1949,Carolina League,F20153,Abramson,,0,Winston-Salem,,1b10,abramson
1950TSN,1949,Carolina League,F21434,Abramson,,0,Winston-Salem,,c27,abramson
1950TSN,1949,Carolina League,B01086,Adams,Melvin,0,Reidsville,,B37,adams
1950TSN,1949,Carolina League,F21920,Adams,,0,Reidsville,,p30,adams
1950TSN,1949,Carolina League,P10534,Adams,,0,Reidsville,,P30p,adams
1950TSN,1949,Carolina League,B01313,Allen,John M.,0,Martinsville,,B102,allen
1950TSN,1949,Carolina League,F20458,Allen,,0,Martinsville,,3b24,allen
1950TSN,1949,Carolina League,F20620,Allen,,0,Martinsville,,ss78,allen
1950TSN,1949,Carolina League,B01359,Allswede,Keith,0,Durham,,B30,allswede
1950TSN,1949,Carolina League,F20298,Allswede,,0,Durham,,2b17,allswede
1950TSN,1949,Carolina League,B00037,Ammons,Wallace,0,Martinsville,,B14,ammons
1950TSN,1949,Carolina League,F22134,Ammons,,0,Martinsville,,p10,ammons
1950TSN,1949,Carolina League,F21672,Angell,,0,Danville,,p37,angell
1950TSN,1949,Carolina League,P10137,Angell,,0,Danville,,P37p,angell
1950TSN,1949,Carolina League,B01007,Angell (Angelo),Peter,0,Danville,,B54,angell
1950TSN,1949,Carolina League,B00101,Arduini,Salvatore,0,Durham,,B10,arduini
1950TSN,1949,Carolina League,B01288,Armbruster,Eugene,0,Martinsville,,B26,armbruster
1950TSN,1949,Carolina League,F21101,Armbruster,,0,Martinsville,,of26,armbruster
1950TSN,1949,Carolina League,B01119,Arroyo,Luis,0,Greensboro,,B48,arroyo
1950TSN,1949,Carolina League,F22127,Arroyo,,0,Greensboro,,p46,arroyo
1950TSN,1949,Carolina League,P10192,Arroyo,,0,Greensboro,,P46p,arroyo
1950TSN,1949,Carolina League,B00381,Ashworth,Harry,0,Danville,,B131,ashworth
1950TSN,1949,Carolina League,F20072,Ashworth,,0,Danville,,1b128,ashworth
1950TSN,1949,Carolina League,B00695,Attaway,Robert,0,Winston-Salem,,B113,attaway
1950TSN,1949,Carolina League,F21362,Attaway,,0,Winston-Salem,,c109,attaway
1950TSN,1949,Carolina League,B01384,Bates,Hubert,1,Durham,,B28,bates
1950TSN,1949,Carolina League,B01384,Bates,Hubert,2,Greensboro,,B7,bates
1950TSN,1949,Carolina League,B01384,Bates,Hubert,T,,,B35,bates
1950TSN,1949,Carolina League,F20893,Bates,,1,Burlington,,of,bates
1950TSN,1949,Carolina League,F20893,Bates,,2,Greensboro,,of,bates
1950TSN,1949,Carolina League,F20893,Bates,,T,,,of33,bates
1950TSN,1949,Carolina League,M90071,Bates,Hubert (Buddy),,Burlington,,,bates
1950TSN,1949,Carolina League,M90110,Bates,Hubert (Buddy),,Greensboro,19490722/,,bates
emilbb,1949,Carolina League,M90995,Bates,"Hubert ""Buddy""",,Burlington,,,
emilbb,1949,Carolina League,M91033,Bates,"Hubert ""Buddy""",,Greensboro,,,
1950TSN,1949,Carolina League,B00961,Baxter,David,1,Burlington,,B6,baxter
1950TSN,1949,Carolina League,B00961,Baxter,David,2,Raleigh,,B74,baxter
1950TSN,1949,Carolina League,B00961,Baxter,David,T,,,B80,baxter
1950TSN,1949,Carolina League,F20051,Baxter,,1,Burlington,,1b,baxter
1950TSN,1949,Carolina League,F20051,Baxter,,2,Raleigh,,1b,baxter
1950TSN,1949,Carolina League,F20051,Baxter,,T,,,1b76,baxter
1950TSN,1949,Carolina League,B00973,Bernat,Walter,0,Durham,,B66,bernat
1950TSN,1949,Carolina League,F20583,Bernat,,0,Durham,,3b66,bernat
1950TSN,1949,Carolina League,B00672,Bills,Robert,0,Winston-Salem,,B49,bills
1950TSN,1949,Carolina League,F21667,Bills,,0,Winston-Salem,,p38,bills
1950TSN,1949,Carolina League,P10121,Bills,,0,Winston-Salem,,P38p,bills
1950TSN,1949,Carolina League,B01368,Bishop,Herman,0,Durham,,B13,bishop
1950TSN,1949,Carolina League,F22175,Bishop,,0,Durham,,p13,bishop
1950TSN,1949,Carolina League,P10464,Bishop,,0,Durham,,P13p,bishop
1950TSN,1949,Carolina League,B00999,Boniface,George,0,Winston-Salem,,B30,boniface
1950TSN,1949,Carolina League,F20233,Boniface,,0,Winston-Salem,,2b30,boniface
1950TSN,1949,Carolina League,B01567,Bosser,Melvin,0,Burlington,,B15,bosser
1950TSN,1949,Carolina League,F22085,Bosser,,0,Burlington,,p15,bosser
1950TSN,1949,Carolina League,P10184,Bosser,,0,Burlington,,P15p,bosser
1950TSN,1949,Carolina League,B01804,Brockwell,Richard,0,Burlington,,B32,brockwell
1950TSN,1949,Carolina League,F21771,Brockwell,,0,Burlington,,p32,brockwell
1950TSN,1949,Carolina League,P10320,Brockwell,,0,Burlington,,P32p,brockwell
1950TSN,1949,Carolina League,B00059,Brown,William M.,0,Danville,,B136,brown
1950TSN,1949,Carolina League,F21013,Brown,,0,Danville,,of128,brown
1950TSN,1949,Carolina League,B01428,Browning,Joseph,0,Raleigh,,B18,browning
1950TSN,1949,Carolina League,B00488,Brucker,Earl,0,Martinsville,,B130,brucker
1950TSN,1949,Carolina League,F21319,Brucker,,0,Martinsville,,of25,brucker
1950TSN,1949,Carolina League,F21531,Brucker,,0,Martinsville,,c99,brucker
1950TSN,1949,Carolina League,B00207,Burns,James E.,0,Burlington,,B66,burns
1950TSN,1949,Carolina League,F21092,Burns,,0,Burlington,,of66,burns
1950TSN,1949,Carolina League,B01572,Bush,Louis J.,0,Burlington,,B37,bush
1950TSN,1949,Carolina League,F21957,Bush,,0,Burlington,,p29,bush
1950TSN,1949,Carolina League,P10289,Bush,,0,Burlington,,P29p,bush
1950TSN,1949,Carolina League,B00651,Caldwell,Ralph,0,Durham,,B127,caldwell
1950TSN,1949,Carolina League,F21450,Caldwell,,0,Durham,,c119,caldwell
1950TSN,1949,Carolina League,B01108,Campbell,Thomas C.,0,Martinsville,,B49,campbell
1950TSN,1949,Carolina League,F20539,Campbell,,0,Martinsville,,3b23,campbell
1950TSN,1949,Carolina League,F20784,Campbell,,0,Martinsville,,ss24,campbell
1950TSN,1949,Carolina League,B00904,Campos,Antonio,0,Martinsville,,B57,campos
1950TSN,1949,Carolina League,F20604,Campos,,0,Martinsville,,3b16,campos
1950TSN,1949,Carolina League,F20636,Campos,,0,Martinsville,,ss14,campos
1950TSN,1949,Carolina League,F21149,Campos,,0,Martinsville,,of21,campos
1950TSN,1949,Carolina League,B01765,Carey,Elwood,0,Martinsville,,B12,carey
1950TSN,1949,Carolina League,F22057,Carey,,0,Martinsville,,p12,carey
1950TSN,1949,Carolina League,P10231,Carey,,0,Martinsville,,P12p,carey
1950TSN,1949,Carolina League,B01546,Carlson,Robert J.,1,Reidsville,,B13,carlson
1950TSN,1949,Carolina League,B01546,Carlson,Robert J.,2,Danville,,B26,carlson
1950TSN,1949,Carolina League,B01546,Carlson,Robert J.,T,,,B39,carlson
1950TSN,1949,Carolina League,F20661,Carlson,,1,Reidsville,,ss,carlson
1950TSN,1949,Carolina League,F20661,Carlson,,2,Danville,,ss,carlson
1950TSN,1949,Carolina League,F20661,Carlson,,T,,,ss37,carlson
1950TSN,1949,Carolina League,B00125,Carpenter,Wallace,0,Martinsville,,B23,carpenter
1950TSN,1949,Carolina League,F21335,Carpenter,,0,Martinsville,,of10,carpenter
1950TSN,1949,Carolina League,F22103,Carpenter,,0,Martinsville,,p10,carpenter
1950TSN,1949,Carolina League,P10591,Carpenter,,0,Martinsville,,P10p,carpenter
1950TSN,1949,Carolina League,B00794,Childs,Delton,0,Winston-Salem,,B12,childs
1950TSN,1949,Carolina League,F20832,Childs,,0,Winston-Salem,,of10,childs
1950TSN,1949,Carolina League,B00865,Clark,Glenn,0,Danville,,B93,clark
1950TSN,1949,Carolina League,F20924,Clark,,0,Danville,,of83,clark
1950TSN,1949,Carolina League,B01402,Clebuck,Edward,0,Martinsville,,B24,clebuck
1950TSN,1949,Carolina League,F21324,Clebuck,,0,Martinsville,,of24,clebuck
