source,league.year,league.name,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos,ident
1970TSN,1969,Mexican Northern League,B00013,Alba,Carlos,0,Puerto Penasco,,B1,
1970TSN,1969,Mexican Northern League,B00021,Almeida,Ramon,0,Caborca,,B54,
1970TSN,1969,Mexican Northern League,F21037,Almeida,,0,Caborca,,of54,
1970TSN,1969,Mexican Northern League,B00037,Alvarez,Nicolas,0,Nogales,,B13,
1970TSN,1969,Mexican Northern League,F21577,Alvarez,,0,Nogales,,p13,
1970TSN,1969,Mexican Northern League,P10019,Alvarez,,0,Nogales,,P13p,
1970TSN,1969,Mexican Northern League,B00045,Amador,Jose L.,0,Ensenada,,B5,
1970TSN,1969,Mexican Northern League,F21278,Amador,,0,Ensenada,,of5,
1970TSN,1969,Mexican Northern League,B00059,Arce,Alberto,0,Caborca,,B11,
1970TSN,1969,Mexican Northern League,B00068,Arce,Juan,0,Ensenada,,B6,
1970TSN,1969,Mexican Northern League,F21589,Arce,,0,Caborca,,p11,
1970TSN,1969,Mexican Northern League,F22036,Arce,,0,Ensenada,,p6,
1970TSN,1969,Mexican Northern League,P10024,Arce,,0,Caborca,,P11p,
1970TSN,1969,Mexican Northern League,P10035,Arce,,0,Ensenada,,P6p,
1970TSN,1969,Mexican Northern League,B00076,Arispe,Cesar,0,San Luis Rio Colorado,,B88,
1970TSN,1969,Mexican Northern League,F20095,Arispe,,0,San Luis Rio Colorado,,1b56,
1970TSN,1969,Mexican Northern League,F21397,Arispe,,0,San Luis Rio Colorado,,c32,
1970TSN,1969,Mexican Northern League,B00084,Arreguin,Jesus,1,Nogales,,B43,
1970TSN,1969,Mexican Northern League,B00084,Arreguin,Jesus,2,Caborca,,B1,
1970TSN,1969,Mexican Northern League,B00084,Arreguin,Jesus,T,,,B44,
1970TSN,1969,Mexican Northern League,F21286,Arreguin,,0,Nogales,,of2,
1970TSN,1969,Mexican Northern League,F21442,Arreguin,,1,Nogales,,c,
1970TSN,1969,Mexican Northern League,F21442,Arreguin,,2,Caborca,,c,
1970TSN,1969,Mexican Northern League,F21442,Arreguin,,T,,,c42,
1970TSN,1969,Mexican Northern League,B00092,Avila,Octavio,0,San Luis Rio Colorado,,B4,
1970TSN,1969,Mexican Northern League,F22169,Avila,,0,San Luis Rio Colorado,,p3,
1970TSN,1969,Mexican Northern League,P10043,Avila,,0,San Luis Rio Colorado,,P3p,
1970TSN,1969,Mexican Northern League,B00101,Ayala,Francisco,0,San Luis Rio Colorado,,B13,
1970TSN,1969,Mexican Northern League,B00117,Ayala,Gregorio,0,Mexicali,,B78,
1970TSN,1969,Mexican Northern League,F21416,Ayala,,0,Mexicali,,c78,
1970TSN,1969,Mexican Northern League,F21973,Ayala,,0,San Luis Rio Colorado,,p13,
1970TSN,1969,Mexican Northern League,P10056,Ayala,,0,San Luis Rio Colorado,,P13p,
1970TSN,1969,Mexican Northern League,B00125,Balcazar,Raul,0,Nogales,,B22,
1970TSN,1969,Mexican Northern League,F21806,Balcazar,,0,Nogales,,p20,
1970TSN,1969,Mexican Northern League,F22214,Balcazar,,0,all,,of,
1970TSN,1969,Mexican Northern League,F22223,Balcazar,,0,all,,c,
1970TSN,1969,Mexican Northern League,P10062,Balcazar,,0,Nogales,,P20p,
1970TSN,1969,Mexican Northern League,B00130,Barbosa,Jose L.,0,Caborca,,B23,
1970TSN,1969,Mexican Northern League,F21335,Barbosa,,0,Caborca,,of2,
1970TSN,1969,Mexican Northern League,F21469,Barbosa,,0,Caborca,,c14,
