source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,Ohio-Indiana League,,M95496,Bekeza,"Lew ""Zeke""",,Marion,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95430,Blazo,Mike,,Muncie,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95482,Byers,Ollie,,Richmond,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95463,Dill,Robert,,Newark,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95518,Engle,Charles,,Lima,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95417,Hathaway,Ray,,Zanesville,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95458,Jackson,Rufus,,Springfield,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95505,Kristie,Francis,,Marion,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95474,Mishkin,Sol,,Newark,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95449,Roth,Robert,,Springfield,,,,,
minoraverages/emilbb,1948,Ohio-Indiana League,,M95425,Staller,George,,Portsmouth,,,,,
