source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,Middle Atlantic League,,M92794,Crow,Robert,,New Castle,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92771,Dahlstrom,Ray,,Oil City,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92783,Denning,Otto,,Oil City,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92760,Farmer,Jack,,Butler,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92726,Krausse,Lew,,Vandergrift,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92811,Miller,Carl,,New Castle,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92747,Mongiello,Bill,,Uniontown,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92752,Nichols,Roy,,Johnstown,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92822,Ott,Bud,,Youngstown,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92718,Patterson,"Floyd ""Pat""",,Vandergrift,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92806,Pytlak,Frank,,New Castle,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92739,Ramsey,Don,,Erie,,,,,
minoraverages/emilbb,1948,Middle Atlantic League,,M92833,Richardson,Lewis,,Youngstown,,,,,
