source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,S_FIRST,S_LAST,B_G,P_G,pos
minoraverages/emilbb,1948,California League,,M91966,Anderson,Don,,Visalia,,,,,
minoraverages/emilbb,1948,California League,,M91875,Benjamin,Stan,,Fresno,,,,,
minoraverages/emilbb,1948,California League,,M91902,DiMaggio,Vince,,Stockton,,,,,
minoraverages/emilbb,1948,California League,,M91928,Griswold,Harry,,Bakersfield,,,,,
minoraverages/emilbb,1948,California League,,M91944,Intlekofer,John,,Visalia,,,,,
minoraverages/emilbb,1948,California League,,M91915,Jackson,William,,Modesto,,,,,
minoraverages/emilbb,1948,California League,,M91888,Kearse,Edward,,Ventura,,,,,
minoraverages/emilbb,1948,California League,,M91891,Kehn,Chester,,Santa Barbara,,,,,
minoraverages/emilbb,1948,California League,,M91931,Owen,Marv,,San Jose,,,,,
minoraverages/emilbb,1948,California League,,M91953,Statz,"Arnold ""Jigger""",,Visalia,,,,,
