source,league.year,league.name,ident,person.ref,person.name.last,person.name.given,S_STINT,entry.name,span,pos
emilbb,1948,North Carolina State League,,M95334,Bell,Sam,,Hickory,,
emilbb,1948,North Carolina State League,,M95388,Brown,Stanley,,Albemarle,,
emilbb,1948,North Carolina State League,,M95342,Cox,Homer Lee,,Lexington,,
emilbb,1948,North Carolina State League,,M95369,Doll,Arthur,,Salisbury,,
emilbb,1948,North Carolina State League,,M95316,Gruzdis,Jim,,High Point-Thomasville,,
emilbb,1948,North Carolina State League,,M95327,McWilliams,Tuck,,Statesville,,
emilbb,1948,North Carolina State League,,M95391,Miller,James,,Albemarle,,
emilbb,1948,North Carolina State League,,M95375,Mills,Jim,,Concord,,
emilbb,1948,North Carolina State League,,M95401,Motto,George,,Albemarle,,
emilbb,1948,North Carolina State League,,M95350,Small,Norman,,Mooresville,,
